,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,80.0,180.0,20.0,250.0, Blueberry Coconut Overnight Oats, Kale Chips, Baked Buffalo Chicken Wings, Moroccan Mint Tea, Mushroom Risotto
2,350.0,80.0,100.0,20.0,320.0, Banana Chia Pancakes, Energy Balls, Baked Zucchini Fries, Moroccan Mint Tea, Vegan Gumbo
3,300.0,80.0,320.0,20.0,250.0," Thai coconut rice pudding with mango (300kcals per portion, 2 portions, origin"," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin", Mini bagel pizzas, Moroccan Mint Tea, Vegan Tofu Scramble
4,150.0,80.0,180.0,20.0,300.0, Fruit Smoothie," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin"," Spinach and Mushroom Quesadillas - 180 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Spinach and Feta Stuffed Phyllo Triangles - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
5,150.0,80.0,220.0,20.0,400.0, Scrambled Tofu," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin"," Baba Ghanoush Stuffed Pita Pockets - 220 kcals per portion, 3 portions, contains gluten (Middle East)", Moroccan Mint Tea," British Vegan Lentil Shepherd's Pie (400 calories/portion, 3 portions) - United Kingdom
"
6,350.0,50.0,920.0,20.0,400.0," Ethiopian injera (sourdough flatbread) with lentil stew (350kcals per portion, 2 portions, origin", Baked Apple Chips - Approx, Vegan French Onion Dip, Moroccan Mint Tea," Vegan Fettuccine Alfredo - 400 calories per portion, 4 portions, Gluten, Italy
"
7,300.0,80.0,70.0,20.0,250.0, Vegan Breakfast Stromboli, Kale Chips," Cinnamon Apple Chips - 70 kcals per portion, 4 portions, gluten-free (USA)", Moroccan Mint Tea, Vegan Sushi Bowl
8,300.0,80.0,400.0,20.0,380.0, Veggie Breakfast Quesadilla, Fruit Salad, Vegan Tzatziki and Pita Bread, Moroccan Mint Tea," Teriyaki salmon with steamed broccoli - 380 kcals per portion, 2 portions, contains soy, gluten
"
9,400.0,80.0,150.0,20.0,300.0," Savory oatmeal with bacon and eggs (400 calories per portion, 2 portions, contains eggs, American origin)
", Hard-Boiled Eggs, Greek Olive Tapenade with Pita Bread, Moroccan Mint Tea, Vegan Lentil Tacos
10,500.0,60.0,80.0,20.0,350.0, Breakfast Empanadas, Fruit Salad - Approx, Mini stuffed bell peppers with cream cheese, Moroccan Mint Tea, Veggie Pot Pie
11,800.0,80.0,150.0,20.0,340.0, Vegan Sausage and Biscuits, Stuffed Dates, Fried Plantain, Moroccan Mint Tea," Spinach and Mushroom Quiche - 340kcals per portion, 4 portions, contains dairy
"
12,250.0,80.0,240.0,20.0,350.0, Raspberry Chia Jam Toast, Fruit Salad," Grilled Halloumi Skewers - 240 kcals per portion, 2 portions, contains dairy (Cyprus)", Moroccan Mint Tea, Vegan Bolognese
13,250.0,80.0,150.0,20.0,250.0, Raw Vegan Breakfast Bars - 250 calories per portion | 2 portions | Contains nuts | Origin, Hard-Boiled Eggs, Baked Sweet Potato Wedges, Moroccan Mint Tea," Red Lentil Dal - 250 calories per portion, 4 portions, None, India
"
14,250.0,50.0,150.0,20.0,300.0, Vegan Breakfast Sushi," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Steamed edamame, Moroccan Mint Tea, Indian-Style Spinach and Chickpeas
15,350.0,70.0,110.0,20.0,200.0," Grilled halloumi with tomatoes and cucumber (350kcals per portion, 2 portions, origin", Fresh Fruit Salad, Vegetable spring rolls, Moroccan Mint Tea, Greek Stuffed Peppers
16,200.0,80.0,150.0,20.0,300.0, Vegan Breakfast Quiche Lorraine, Kale Chips, Edamame Salad, Moroccan Mint Tea, Roasted Vegetable Quinoa Bowl
17,350.0,60.0,280.0,20.0,350.0, Vegan Pear and Walnut Oatmeal - 350 calories per portion | 1 portion | Contains nuts | Origin, Cucumber and tomato salad," Mujadara - 280 kcals per portion, 3 portions, contains gluten (Lebanon)", Moroccan Mint Tea," Chickpea Salad - 350 calories/portion, 4 portions, Origin"
18,500.0,60.0,140.0,20.0,250.0," Filipino longganisa sausage with garlic rice and fried egg (500kcals per portion, 2 portions, origin", Fruit Salad - Approx," Vegan Lemon Bars - 140 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Mediterranean Quinoa Salad
19,300.0,80.0,220.0,20.0,300.0, Greek Yogurt Parfait, Fresh Watermelon Slices - Approx," Halva - 220 kcals per portion, 6 portions, may contain sesame (Middle East)", Moroccan Mint Tea, Caprese Stuffed Portobello Mushrooms
