,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,80.0,70.0,20.0,400.0, Pancakes with Maple Syrup, Kale Chips," Watermelon and Mint Salad - 70 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Falafel Wrap - 400 calories/portion, 2 portions, Origin"
2,300.0,60.0,200.0,20.0,250.0, Feta and Spinach Muffins, Fruit Salad - Approx, Avocado toast, Moroccan Mint Tea," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
3,300.0,80.0,160.0,20.0,400.0, Vegan Blueberry Muffins, Stuffed Dates, Stuffed Mushrooms, Moroccan Mint Tea, Chickpea and Vegetable Tagine
4,400.0,80.0,320.0,20.0,300.0," Maltese pastizzi (ricotta-filled pastries) - 400 calories per portion, 2 portions, contains gluten and dairy, origin", Fresh Watermelon Slices - Approx, Greek Spanakopita, Moroccan Mint Tea," Vegan Mushroom and Spinach Quesadilla - 300 calories per portion, 2 portions, may contain gluten"
5,400.0,80.0,260.0,20.0,450.0, Breakfast Tacos with Avocado Salsa, Apple with Cinnamon, Greek Stuffed Mushrooms, Moroccan Mint Tea," Vegan Coconut Chickpea Curry - 450 calories per portion, 2 portions, may contain mustard"
6,100.0,80.0,180.0,20.0,350.0, Vegan Breakfast Steamed Buns, Mango with Chili Powder, Guacamole with vegetable sticks, Moroccan Mint Tea, Vegan Curry with Rice
7,250.0,60.0,150.0,20.0,300.0," Fruit smoothie bowl topped with granola (250kcals per portion, 2 portions, nut allergies, origin", Fruit Salad - Approx, Roasted Red Pepper Hummus with Pita Bread, Moroccan Mint Tea, Lebanese Hummus with Pita
8,400.0,80.0,260.0,20.0,200.0, Chia Seed Pancakes, Cheesy Popcorn, Greek Stuffed Mushrooms, Moroccan Mint Tea, Lentil Curry
9,300.0,70.0,280.0,20.0,300.0, Quinoa Breakfast Bowl, Fresh Fruit Salad, Apple and Cinnamon Muffins, Moroccan Mint Tea, Lentil and Vegetable Stir-Fry
10,200.0,80.0,350.0,20.0,200.0," Oatmeal with berries - 200 calories per portion, 2 portions, no allergic warnings, origin", Energy Balls, Eggplant rollatini, Moroccan Mint Tea," Cucumber, tomato, and red onion salad – 200 calories per portion, 4 portions, vegan-friendly
"
11,300.0,80.0,180.0,20.0,350.0, Vegan Breakfast Potato Hash - 300 calories per portion | 1 portion | None | Origin, Apple with Cinnamon, Guacamole and Tortilla Chips, Moroccan Mint Tea, Thai Vegetable Curry
