,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,450.0,100.0,120.0,20.0,234.0, Quinoa Breakfast Bowl, Rice Cake with Hummus and Cucumber, Buffalo Cauliflower Bites with Ranch Dip, Moroccan Mint Tea, Vegan Stuffed Cabbage Rolls
2,400.0,100.0,160.0,20.0,250.0, Vegan Breakfast Stuffed Sweet Potatoes - 400 calories per portion | 1 portion | None | Origin, Cucumber Rolls with Hummus - Approx," Spinach Stuffed Mushrooms - 160 kcals per portion, 3 portions, contains dairy (USA)", Moroccan Mint Tea, Vegan Cabbage Rolls
3,200.0,100.0,350.0,20.0,300.0, Tomato Basil Tofu Scramble, Cucumber Sandwich, Quinoa salad, Moroccan Mint Tea, Grilled Vegetable Skewers with Tzatziki Sauce
4,350.0,90.0,150.0,20.0,350.0," Yogurt and granola parfait with mixed berries (350 calories per portion, 2 portions, contains dairy, American origin)
", Quinoa Energy Bites, Baked chicken drumsticks, Moroccan Mint Tea," British Vegan Scotch Broth (350 calories/portion, 2 portions) - United Kingdom
"
5,250.0,100.0,150.0,20.0,300.0," Vegan overnight oats with almond milk and berries (250kcals per portion, 2 portions, nut allergies)
", Cucumber Rolls with Hummus - Approx, Blueberry Oat Muffins, Moroccan Mint Tea," Butternut Squash Risotto - 300 calories/portion, 4 portions, Origin"
6,300.0,100.0,200.0,20.0,350.0, Cheesy Grits," Mediterranean Style Feta Stuffed Dates - 100kcals per portion, 2 portions
    Origin", Mini Chicken and Vegetable Pies, Moroccan Mint Tea," Vegan Fajitas - 350 calories per portion, 4 portions, None, Mexico
"
7,200.0,100.0,180.0,20.0,350.0, Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin, Rice Paper Spring Rolls, Caprese Bruschetta, Moroccan Mint Tea," Vegetable korma with basmati rice - 350 calories per portion, 4 portions, contains nuts (India)
"
8,200.0,80.0,120.0,20.0,350.0, Congee, Fruit Salad, Pumpkin Hummus with Carrot Sticks, Moroccan Mint Tea," Vegetable paella – 350 calories per portion, 4 portions, vegan-friendly (origin"
9,380.0,100.0,150.0,20.0,350.0," Cabbage and sausage breakfast skillet (380 calories per portion, 2 portions, contains dairy, German origin)
"," Mediterranean Style Feta Stuffed Dates - 100kcals per portion, 2 portions
    Origin", Fruit Skewers with Yogurt Dip, Moroccan Mint Tea," Veggie enchiladas - 350 calories per portion, 4 portions, contains gluten (Mexico)
"
10,450.0,80.0,540.0,20.0,300.0, Waffle Breakfast Sandwich, Fresh Watermelon Slices - Approx, Stuffed Bell Peppers, Moroccan Mint Tea," Vegetable curry with basmati rice - 300 kcals per portion, 4 portions, vegetarian, contains gluten
"
