,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,100.0,130.0,150.0,292.0, Vegan Breakfast Frittata, Toasted Coconut Chips," Baked Falafel with Tahini Sauce - 130 kcals per portion, 4 portions, allergic warning (sesame), origin", Lentil Soup, Lentil Loaf
2,400.0,80.0,320.0,200.0,300.0, Vegan Tofu Benedict - 400 calories per portion | 1 portion | Contains soy | Origin, Stuffed Dates, Quinoa Salad," Lentil Soup
Total calories per portion"," Vegan Teriyaki Jackfruit - 300 calories per portion, 4 portions, None, Various
"
3,350.0,100.0,120.0,400.0,300.0, Vegan Breakfast Pizza - 350 calories per portion | 1 portion | Contains gluten | Origin, Chilled Gazpacho," Vegan Spinach and Mushroom Frittata - 120 kcals per portion, 4 portions, no allergic warnings, origin", Veggie Biryani, Quinoa Stuffed Zucchini Boats
4,600.0,100.0,160.0,400.0,300.0, Vegan Breakfast Biscotti, Roasted Pumpkin Seeds, Roasted Chickpeas, Vegan Chickpea Tikka Masala," Vegan Mushroom and Spinach Quesadilla - 300 calories per portion, 2 portions, may contain gluten"
5,500.0,100.0,400.0,350.0,250.0, Vegan Breakfast Vegetable Stir-Fry, Energy Balls, Vegan Tzatziki and Pita Bread," Lebanese Fattoush Salad
Total calories per portion"," Mediterranean Quinoa Salad (250 calories/portion, 2 portions) - Greece
"
6,600.0,80.0,160.0,300.0,200.0, Vegan Breakfast Tofu Bowl, Stuffed Dates," Vegan Raspberry Bars - 160 kcals per portion, 4 portions, no allergic warnings, origin", Zucchini Noodles with Pesto," Black Bean and Corn Salad - 200 calories per portion, 4 portions, None, Various
"
7,350.0,100.0,160.0,250.0,250.0, Vegan Breakfast Quinoa Bowl - 350 calories per portion | 1 portion | Contains nuts | Origin, Roasted Pumpkin Seeds," Vegan Pesto Pasta Salad - 160 kcals per portion, 4 portions, no allergic warnings, origin", Greek Salad, Stuffed Bell Peppers
8,450.0,100.0,180.0,350.0,250.0, Vegan Biscuits and Gravy - 450 calories per portion | 1 portion | Contains gluten | Origin, Roasted Almonds," Roasted Chickpea Salad - 180 kcals per portion, 4 portions, no allergic warnings, origin"," Indian Samosa with Chutney
Total calories per portion"," Zucchini Noodles with Marinara - 250 calories per portion, 4 portions, None, Italy
"
9,600.0,100.0,600.0,200.0,300.0, Vegan Breakfast BLT, Roasted Pumpkin Seeds, Vegan Shepherd's Pie," Vegan Moroccan Lentil Soup
Total calories per portion", Vegan Tofu Scramble
10,350.0,100.0,200.0,250.0,250.0, Vegan Breakfast Grits - 350 calories per portion | 1 portion | None | Origin, Energy Balls," Vegan Mango Smoothie Bowl - 200 kcals per portion, 4 portions, no allergic warnings, origin"," Vegan Caesar Salad
Total calories per portion", Buddha Bowl
