,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,450.0,50.0,250.0,20.0,450.0," Korean kimchi fried rice with sunny-side-up eggs (450kcals per portion, 2 portions, origin"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Vegetable Samosas, Moroccan Mint Tea, Greek Lamb Souvlaki
2,250.0,50.0,150.0,20.0,450.0," Cereal with milk and sliced strawberries (250kcals per portion, 1 portion, lactose allergies)
", Baked Apple Chips - Approx, Zucchini chips, Moroccan Mint Tea, Honey-Glazed Baked Ham
3,300.0,60.0,300.0,20.0,450.0, Aloo Paratha, Fruit Salad - Approx, Sweet Potato and Black Bean Stuffed Peppers, Moroccan Mint Tea, Vegetable Gnocchi Bake
4,400.0,50.0,200.0,20.0,400.0, Mediterranean Breakfast Wraps," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Roasted Vegetable and Hummus Wraps, Moroccan Mint Tea, Hawaiian BBQ Chicken
5,400.0,50.0,200.0,20.0,450.0, Turkish Pogaca," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Cucumber Cups with Tuna Salad, Moroccan Mint Tea, Beef Tacos with Salsa
6,450.0,60.0,90.0,20.0,300.0," Nigerian moi moi (steamed bean pudding) with fish (450kcals per portion, 2 portions, origin", Cucumber and tomato salad, Raspberry almond thumbprint cookies, Moroccan Mint Tea, Grilled Tofu with Teriyaki Sauce
7,550.0,60.0,180.0,20.0,350.0, Eggs Benedict, Fruit Salad - Approx, Veggie Sushi Rolls, Moroccan Mint Tea, Baked Cod with Lemon and Herbs
8,600.0,50.0,250.0,20.0,450.0, Homemade Cinnamon Rolls, Baked Apple Chips - Approx, Caramelized Onion and Goat Cheese Tartlets, Moroccan Mint Tea, Chicken and Vegetable Skewers with Peanut Sauce
9,350.0,60.0,120.0,20.0,400.0," Israeli shakshuka with eggplant and tahini (350kcals per portion, 2 portions, origin", Cucumber and tomato salad, Spiced Roasted Chickpeas, Moroccan Mint Tea, Moroccan Couscous with Roasted Vegetables
10,550.0,60.0,200.0,20.0,400.0, Smoked Salmon Bagel Sandwich, Cucumber and tomato salad, Antipasto Skewers, Moroccan Mint Tea, Lemon Herb Grilled Chicken
11,400.0,50.0,90.0,20.0,450.0," Mexican molletes with refried beans, cheese, and salsa (400kcals per portion, 2 portions, origin"," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Parmesan zucchini chips, Moroccan Mint Tea, Lebanese Kibbeh
12,450.0,60.0,150.0,20.0,350.0," Tunisian brik (stuffed pastry) with tuna and egg (450kcals per portion, 2 portions, origin", Fruit Salad - Approx, Mini Meatballs, Moroccan Mint Tea, Tofu Pad Kra Pao
13,200.0,50.0,200.0,20.0,450.0," Oatmeal with berries - 200 calories per portion, 2 portions, no allergic warnings, origin"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Mini Vegetable Quiches, Moroccan Mint Tea, Thai Green Curry with Chicken
14,300.0,70.0,120.0,20.0,450.0," Scottish porridge with honey and berries - 300 calories per portion, 2 portions, no allergic warnings, origin", Kale chips, Spinach and Feta Pinwheels, Moroccan Mint Tea, Lebanese Kafta Kebabs
15,350.0,70.0,180.0,20.0,450.0," Cheesy scrambled eggs - 350 calories per portion, 1 portion, contains dairy, origin", Kale chips, Mini Crab Cakes, Moroccan Mint Tea, Chicken Fajita Salad
16,350.0,50.0,220.0,20.0,400.0, Zucchini Fritters with Yogurt Sauce, Baked Apple Chips - Approx, Chicken Lettuce Wraps, Moroccan Mint Tea," Caprese salad with grilled chicken (400 calories per portion, 2 portions, contains dairy, origin"
17,350.0,50.0,160.0,20.0,350.0," Muesli with yogurt and mixed fruits (350kcals per portion, 1 portion)
", Baked Apple Chips - Approx, Chocolate Dipped Pretzels, Moroccan Mint Tea, Chicken Caesar Salad
18,350.0,60.0,140.0,20.0,400.0," Mexican sopes with refried beans and salsa (350kcals per portion, 2 portions, origin", Fruit Salad - Approx, Crispy Baked Potato Skins, Moroccan Mint Tea, Lemon Herb Grilled Chicken
19,400.0,50.0,90.0,20.0,400.0," Turkish acma (soft bread rings) with feta cheese - 400 calories per portion, 2 portions, contains gluten and dairy, origin"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Zucchini fritters, Moroccan Mint Tea, Thai Green Papaya Salad
20,300.0,50.0,200.0,20.0,350.0, Turkish Menemen, Baked Apple Chips - Approx, Chicken and Vegetable Spring Rolls, Moroccan Mint Tea, Indonesian Nasi Goreng
21,250.0,60.0,200.0,20.0,400.0," Coconut chia pudding with mango (250kcals per portion, 2 portions)
", Cucumber and tomato salad, Guacamole with Tortilla Chips, Moroccan Mint Tea," Moroccan chickpea stew with couscous (400 calories per portion, 3 portions, vegan-friendly, origin"
22,400.0,60.0,50.0,20.0,400.0," Egyptian feteer meshaltet (layered pastry) with honey - 400 calories per portion, 2 portions, contains gluten, origin", Fruit Salad - Approx, Fruit Salad, Moroccan Mint Tea, Teriyaki Salmon with Steamed Vegetables
23,400.0,60.0,200.0,20.0,450.0," Thai mango sticky rice (400kcals per portion, 2 portions, origin", Fruit Salad - Approx, Baked Falafel, Moroccan Mint Tea, Beef Tacos with Salsa
24,250.0,50.0,120.0,20.0,400.0, Banana and Almond Butter Toast," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Greek tomato and feta dip with pita chips, Moroccan Mint Tea," Grilled vegetable and halloumi skewers with quinoa (400 calories per portion, 3 portions, contains dairy, origin"
25,250.0,50.0,80.0,20.0,400.0, Oatmeal with Fresh Berries," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Mini stuffed bell peppers with cream cheese, Moroccan Mint Tea, Veggie Burger with Avocado Mayo
26,300.0,70.0,120.0,20.0,350.0," Chia pudding with mixed berries - 300 calories per portion, 2 portions, no allergic warnings, origin", Kale chips, Basil pesto pasta salad, Moroccan Mint Tea, Quinoa Salad with Roasted Vegetables
27,250.0,50.0,120.0,20.0,300.0," Chia seed pudding with mixed berries (250kcals per portion, 2 portions)
"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Greek Yogurt Berry Parfait, Moroccan Mint Tea, Mediterranean Lentil Salad
