,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,250.0,160.0,150.0,300.0, Vegan Breakfast Quesadilla, Vegan Berry Crumble, Roasted Chickpeas, Ratatouille," Cauliflower Tikka Masala - 300 calories per portion, 4 portions, None, India

"
2,350.0,90.0,80.0,150.0,150.0, Vegan Mushroom and Spinach Omelette - 350 calories per portion | 1 portion | None | Origin, Quinoa Energy Bites," Baked Apple Chips - 80 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup, Minestrone Soup
3,250.0,150.0,110.0,150.0,250.0, Raw Vegan Breakfast Bars - 250 calories per portion | 2 portions | Contains nuts | Origin, Vegan Pumpkin Muffins," Oatmeal Raisin Energy Balls - 110 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup, Vegan Sushi Bowl
4,300.0,230.0,160.0,150.0,208.0, Vegan Breakfast Bars - 300 calories per portion | 1 portion | Contains nuts | Origin, Vegan Banana Chia Pudding," Vegan Spinach and Artichoke Stuffed Mushrooms - 160 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup, Spinach and Mushroom Quesadillas
5,300.0,80.0,180.0,150.0,300.0, Vegan Pumpkin Muffins - 300 calories per portion | 2 portions | Contains gluten | Origin, Fruit Salad, Lentil Soup, Tom Yum Soup," Vegan Thai Green Curry - 300 calories per portion, 2 portions, may contain tofu"
6,250.0,200.0,280.0,150.0,300.0, Vegan Breakfast Bruschetta - 250 calories per portion | 2 portions | Contains gluten | Origin, Vegan Cereal Bars, Vegan Greek Salad, Tomato Basil Soup," Moroccan Chickpea Tagine - 300 calories per portion, 4 portions, None, Morocco
"
7,150.0,150.0,680.0,150.0,200.0, Chia Pudding - 150 calories per portion | 1 portion | None | Origin, Rainbow Veggie Skewers, Vegan Protein Bars, Cabbage Stir-Fry," Lentil Spinach Salad - 200 calories per portion, 4 portions, None, Various
"
8,250.0,180.0,140.0,150.0,250.0, Vegan Matcha Overnight Oats - 250 calories per portion | 2 portions | None | Origin, Vegan Strawberry Cheesecake Bites," Cauliflower Buffalo Wings - 140 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup, Quinoa Salad
9,200.0,300.0,120.0,150.0,280.0, Vegan French Toast - 200 calories per portion | 2 portions | Contains gluten | Origin, Smoothie Bowl," Roasted Chickpeas - 120 kcals per portion, 4 portions, no allergic warnings, origin", Cabbage Stir-Fry, Lentil and Spinach Curry
10,450.0,260.0,100.0,150.0,300.0, Vegan Breakfast Lassi, Vegan Pumpkin Spice Muffins," Roasted Garlic Hummus with Veggie Sticks - 100 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup," Lentil Samosas - 300 calories per portion, 4 portions, None, India
"
11,450.0,220.0,180.0,150.0,200.0, Quinoa Breakfast Bowl, Vegan Banana Walnut Bread," Quinoa Stuffed Bell Peppers - 180 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup," Vegan Tomato Soup - 200 calories per portion, 4 portions, None, Various
"
12,400.0,150.0,60.0,150.0,250.0, Vegan Breakfast Sushi - 400 calories per portion | 1 portion | Contains soy | Origin, Cucumber Avocado Rolls," Sliced Apples with Cinnamon - 60 kcals per portion, 4 portions, no allergic warnings, origin", Cabbage Stir-Fry, Cauliflower Buffalo Wings
13,350.0,250.0,280.0,150.0,300.0, Vegan Breakfast Sandwich - 350 calories per portion | 1 portion | Contains gluten | Origin, Vegan Protein Brownies, Vegan Chocolate Mousse, Lentil Soup," Cauliflower Tikka Masala - 300 calories per portion, 4 portions, None, India

"
14,250.0,180.0,200.0,150.0,150.0, Vegan Breakfast Bruschetta - 250 calories per portion | 2 portions | Contains gluten | Origin, Oatmeal Raisin Cookies," Vegan Pancakes with Maple Syrup - 200 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup, Lentil Soup with Kale
15,300.0,250.0,150.0,150.0,320.0, Vegan Pumpkin Spice Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Fruit and Nut Yogurt Bowl," Cucumber and Avocado Sushi Rolls - 150 kcals per portion, 4 portions, allergic warning (avocado), origin", Tom Yum Soup, Mediterranean Pasta Salad
16,200.0,250.0,180.0,150.0,100.0, Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin, Vegan Peanut Butter and Jelly Overnight Oats," Vegan Banana Bread - 180 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup," Japanese Miso Soup with Tofu (100 calories/portion, 4 portions) - Japan
"
17,300.0,120.0,140.0,150.0,220.0, Vegan Breakfast Parfait, Toasted Coconut Chips," Vegan Spinach Dip with Pita Chips - 140 kcals per portion, 4 portions, no allergic warnings, origin", Veggie Spring Rolls, Grilled Vegetable Skewers
18,400.0,320.0,90.0,150.0,200.0, Vegan Breakfast Empanadas - 400 calories per portion | 1 portion | Contains gluten | Origin, Chickpea Salad Sandwich," Guacamole with Tortilla Chips - 90 kcals per portion, 4 portions, allergic warning (avocado), origin", Tom Yum Soup, Ratatouille
19,100.0,250.0,130.0,150.0,300.0, Vegan Breakfast Steamed Buns, Vegan Blueberry Waffles," Oven-Baked Sweet Potato Fries - 130 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup," Coconut Curry Tofu - 300 calories per portion, 4 portions, Soy, Thailand
"
20,200.0,200.0,300.0,150.0,200.0, Vegan Breakfast Quiche Lorraine, Chickpea Flour Pancakes, Veggie Spring Rolls, Tom Yum Soup, Mediterranean Stuffed Eggplant
21,450.0,200.0,90.0,150.0,300.0, Vegan Breakfast Muffuletta, Vegan Chocolate Mousse," Vegan Caprese Salad Skewers - 90 kcals per portion, 4 portions, no allergic warnings, origin", Tom Yum Soup, Vegan Pho
22,400.0,220.0,480.0,150.0,200.0, Vegan Breakfast Sushi - 400 calories per portion | 1 portion | Contains soy | Origin, Baked Tofu Fingers, Spinach and Mushroom Quesadillas, Ratatouille, Ratatouille
23,400.0,230.0,600.0,150.0,320.0, Vegan Breakfast Quiche - 400 calories per portion | 1 portion | Contains gluten | Origin, Vegan Banana Chia Pudding, Vegan Shepherd's Pie, Cabbage Stir-Fry, Thai Red Curry with Vegetables
24,450.0,250.0,200.0,150.0,250.0, Quinoa Breakfast Bowl, Vegan Chia Seed Pudding," Quinoa Salad with Roasted Vegetables - 200 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup," Zucchini Noodles with Marinara - 250 calories per portion, 4 portions, None, Italy
"
25,350.0,220.0,520.0,150.0,200.0, Vegan Breakfast Banana Bread, Vegan Granola with Almond Milk, Vegan Mac and Cheese, Veggie Spring Rolls, Mexican Street Corn Salad
26,300.0,180.0,170.0,150.0,317.0, Vegan Coconut Chia Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Vegan Date and Nut Bars," Roasted Red Pepper Hummus with Pita Bread - 170 kcals per portion, 4 portions, no allergic warnings, origin", Cabbage Stir-Fry, Vegan Paella
27,250.0,200.0,120.0,150.0,250.0, Vegan Breakfast Quesadilla, Rice Cakes with Peanut Butter, Vegan Mediterranean Hummus Bowl, Tom Yum Soup," Vegan Tomato and Vegetable Paella - 250 calories per portion, 3 portions, may contain gluten"
28,350.0,280.0,420.0,150.0,285.0, Vegan Bagel with Tofu Cream Cheese - 350 calories per portion | 1 portion | Contains gluten | Origin, Vegan Cinnamon Roll Pancakes, Vegan Potato Salad, Lentil Soup, Stuffed Bell Peppers
29,250.0,250.0,130.0,150.0,250.0, Vegan Maple Pecan Overnight Oats - 250 calories per portion | 2 portions | Contains nuts | Origin, Vegan Protein Shake," Oven-Baked Sweet Potato Fries - 130 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup," Falafel - 250 calories per portion, 4 portions, Gluten, Middle East

"
30,300.0,300.0,150.0,150.0,317.0, Avocado Toast - 300 calories per portion | 1 portion | None | Origin, Healthy Veggie Nachos," Vegan Chocolate Avocado Mousse - 150 kcals per portion, 4 portions, allergic warning (avocado), origin", Cabbage Stir-Fry, Vegan Paella
31,300.0,200.0,560.0,150.0,300.0, Vegan Breakfast Parfait, Zucchini Bread, Vegan Pancakes, Ratatouille," Vegan Bulgogi - 300 calories per portion, 4 portions, None, Korea
"
32,300.0,200.0,200.0,150.0,250.0, Vegan Coconut Chia Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Vegan Breakfast Cookies," Vegan Strawberry Banana Smoothie - 200 kcals per portion, 4 portions, no allergic warnings, origin", Ratatouille," Moroccan Vegan Harira Soup (250 calories/portion, 4 portions) - Morocco

"
33,250.0,200.0,140.0,150.0,317.0, Sweet Potato Toast - 250 calories per portion | 1 portion | None | Origin, Vegan Chia Seed Pancakes," Maple Roasted Nuts - 140 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup, Quinoa Stuffed Bell Peppers
34,400.0,300.0,180.0,150.0,300.0, Vegan Breakfast Quesadilla - 400 calories per portion | 1 portion | Contains gluten | Origin, Sweet Potato Toast with Peanut Butter," Vegan Black Bean Brownies - 180 kcals per portion, 4 portions, no allergic warnings, origin", Ratatouille," Vegan Teriyaki Jackfruit - 300 calories per portion, 4 portions, None, Various
"
35,350.0,150.0,680.0,150.0,250.0, Vegan Breakfast Bars, Chocolate Avocado Mousse, Vegan Broccoli Cheddar Soup, Ratatouille," Indian Aloo Gobi (250 calories/portion, 4 portions) - India
"
36,350.0,180.0,520.0,150.0,210.0, Vegan Breakfast Stuffed Peppers, Vegan Date and Nut Bars, Vegan Mac and Cheese, Tomato Basil Soup, Quinoa Stuffed Portobello Mushrooms
37,300.0,200.0,150.0,150.0,220.0, Vegan Pumpkin Spice Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Vegan Breakfast Cookies," Vegan Chocolate Avocado Mousse - 150 kcals per portion, 4 portions, allergic warning (avocado), origin", Cabbage Stir-Fry, Quinoa and Vegetable Stir Fry
38,250.0,180.0,100.0,150.0,160.0, Vegan Berry Parfait - 250 calories per portion | 2 portions | Contains nuts | Origin, Vegan Granola Bars," Homemade Hummus with Carrot Sticks - 100 kcals per portion, 4 portions, no allergic warnings, origin", Cabbage Stir-Fry," Vegan Tofu Scramble - 160 calories per portion, 1 portion, may contain soy"
39,250.0,400.0,460.0,150.0,320.0, Vegan Oatmeal Chocolate Chip Cookies - 250 calories per portion | 2 portions | Contains gluten | Origin, Acai Bowl, Veggie Tacos, Ratatouille, Vegan Gumbo
