,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,200.0,100.0,350.0,300.0, Vegan Protein Pancakes, Tofu and Vegetable Stir-Fry, Edamame, Vegetable and Tofu Skewers," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
2,200.0,200.0,280.0,750.0,200.0, Veggie Breakfast Wrap with Tofu Scramble, Tofu Scramble with Veggies, Vegan Nachos, Tofu Pad Thai," Cauliflower Fried Rice - 200 calories/portion, 4 portions, contains soy (China)
"
3,200.0,200.0,180.0,450.0,350.0, Veggie Breakfast Wrap with Tofu Scramble, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites, Moroccan Couscous," Veggie stir-fried rice - 350 calories per portion, 4 portions, contains soy (China)
"
4,350.0,200.0,180.0,320.0,200.0, Vegan Breakfast Tacos, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites," Veggie Sushi Rolls - 320kcals per portion, 2 portions, contains soy, gluten (Japan)
"," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
5,350.0,200.0,100.0,450.0,350.0, Vegan Protein Pancakes, Tofu and Vegetable Stir-Fry, Edamame, Vegetarian Sushi Bowl," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
6,350.0,300.0,100.0,400.0,350.0, Vegan Protein Pancakes, Vegetable Potstickers with Soy Dipping Sauce, Edamame, Vegetarian Spring Rolls," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
7,350.0,200.0,180.0,250.0,300.0, Vegan Breakfast Tacos, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites, Veggie Sushi Rolls," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
8,150.0,300.0,280.0,450.0,350.0, Scrambled Tofu, Vegetable Potstickers with Soy Dipping Sauce, Vegan Nachos, Moroccan Couscous," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
9,400.0,200.0,280.0,400.0,300.0, Veggie Sausage Breakfast Sandwich, Tofu and Vegetable Stir-Fry, Vegan Nachos, Veggie Fried Rice," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
10,350.0,200.0,100.0,400.0,350.0, Vegan Breakfast Tacos, Tofu and Vegetable Stir-Fry, Edamame, Veggie Fried Rice," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
11,400.0,200.0,280.0,320.0,300.0, Tofu Benedict, Tofu and Vegetable Stir-Fry, Vegan Nachos," Veggie Sushi Rolls - 320kcals per portion, 2 portions, contains soy, gluten (Japan)
"," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
12,350.0,200.0,180.0,250.0,200.0, Vegan Protein Pancakes, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites, Vegetarian sushi rolls," Veggie Stir-Fry with Tofu - 200 calories/portion, 4 portions, contains soy (China)
"
13,350.0,200.0,280.0,650.0,350.0, Vegan Breakfast Burrito, Tofu Scramble with Veggies, Vegan Nachos, Veggie Lo Mein," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
14,350.0,200.0,280.0,360.0,150.0, Vegan Protein Pancakes, Tofu Scramble with Veggies, Vegan Nachos," Veggie Sushi Bowl - 360kcals per portion, 2 portions, contains soy, gluten (Japan)
"," Greek Salad with Tofu - 150 calories/portion, 4 portions, contains soy (Greece)
"
15,200.0,300.0,100.0,650.0,350.0, Tofu Scramble, Vegetable Potstickers with Soy Dipping Sauce, Edamame, Veggie Lo Mein," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
16,200.0,200.0,180.0,250.0,400.0, Tomato Basil Tofu Scramble, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites, Vegetarian sushi bowl," Vegetable Lo Mein - 400 calories/portion, 4 portions, contains gluten and soy (China)
"
17,400.0,300.0,280.0,450.0,300.0, Vegan Breakfast Hash, Vegetable Potstickers with Soy Dipping Sauce, Vegan Nachos, Moroccan Couscous," Vegetable Sushi Rolls - 300 calories/portion, 4 portions, contains soy (Japan)

"
18,350.0,200.0,280.0,320.0,150.0, Vegan Breakfast Tacos, Tofu and Vegetable Stir-Fry, Vegan Nachos," Veggie Stir-Fry - 320kcals per portion, 2 portions, contains soy
"," Greek Salad with Tofu - 150 calories/portion, 4 portions, contains soy (Greece)
"
19,400.0,200.0,180.0,650.0,200.0, Tofu Benedict, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites, Veggie Lo Mein," Cauliflower Fried Rice - 200 calories/portion, 4 portions, contains soy (China)
"
20,200.0,300.0,180.0,360.0,350.0, Tofu Scramble, Vegetable Potstickers with Soy Dipping Sauce, Crispy Tofu Bites," Veggie Sushi Bowl - 360kcals per portion, 2 portions, contains soy, gluten (Japan)
"," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
21,400.0,200.0,280.0,400.0,300.0, Vegan Breakfast Hash, Tofu and Vegetable Stir-Fry, Vegan Nachos, Veggie Fried Rice," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
22,350.0,200.0,280.0,250.0,300.0, Vegan Protein Pancakes, Tofu and Vegetable Stir-Fry, Vegan Nachos, Veggie Sushi Rolls," Chickpea and vegetable stir-fry - 300 calories per portion, 4 portions, contains soy (Middle East)
"
23,200.0,200.0,100.0,280.0,300.0, Tomato Basil Tofu Scramble, Tofu and Vegetable Stir-Fry, Edamame," Tofu Stir-Fry - 280kcals per portion, 2 portions, contains soy (China)
"," Chickpea and vegetable stir-fry - 300 calories per portion, 4 portions, contains soy (Middle East)
"
24,350.0,200.0,280.0,380.0,350.0, Vegan Breakfast Burrito, Tofu Scramble with Veggies, Vegan Nachos," Veggie Bibimbap Bowl - 380kcals per portion, 2 portions, contains soy (Korea)
"," Veggie stir-fried rice - 350 calories per portion, 4 portions, contains soy (China)
"
25,400.0,200.0,100.0,250.0,300.0, Vegan Breakfast Hash, Tofu and Vegetable Stir-Fry, Edamame, Veggie Sushi Rolls," Chickpea and vegetable stir-fry - 300 calories per portion, 4 portions, contains soy (Middle East)
"
26,400.0,200.0,280.0,320.0,250.0, Tofu Benedict, Tofu Scramble with Veggies, Vegan Nachos," Veggie Stir-Fry - 320kcals per portion, 2 portions, contains soy
"," Tofu and vegetable kabobs - 250 calories per portion, 4 portions, contains soy
"
27,200.0,200.0,100.0,350.0,300.0, Tofu Scramble, Tofu and Vegetable Stir-Fry, Edamame, Vegetable and Tofu Skewers," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
28,150.0,300.0,280.0,750.0,300.0, Scrambled Tofu, Vegetable Potstickers with Soy Dipping Sauce, Vegan Nachos, Tofu Pad Thai," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
29,350.0,300.0,180.0,400.0,200.0, Vegan Breakfast Tacos, Vegetable Potstickers with Soy Dipping Sauce, Crispy Tofu Bites, Veggie Fried Rice," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
30,400.0,300.0,100.0,360.0,400.0, Tofu Benedict, Vegetable Potstickers with Soy Dipping Sauce, Edamame," Veggie Sushi Bowl - 360kcals per portion, 2 portions, contains soy, gluten (Japan)
"," Vegetable Lo Mein - 400 calories/portion, 4 portions, contains gluten and soy (China)
"
31,350.0,200.0,180.0,350.0,250.0, Vegan Breakfast Tacos, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites," Veggie Bibimbap - 350kcals per portion, 2 portions, contains soy (Korea)
"," Tofu and vegetable kabobs - 250 calories per portion, 4 portions, contains soy
"
32,200.0,200.0,180.0,400.0,350.0, Tomato Basil Tofu Scramble, Tofu Scramble with Veggies, Crispy Tofu Bites," Veggie Sushi Burrito - 400kcals per portion, 1 portion, contains soy, gluten (Japan)
"," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
33,350.0,200.0,280.0,380.0,200.0, Vegan Breakfast Burrito, Tofu Scramble with Veggies, Vegan Nachos," Veggie Bibimbap Bowl - 380kcals per portion, 2 portions, contains soy (Korea)
"," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
34,200.0,200.0,180.0,500.0,300.0, Tofu Scramble, Tofu and Vegetable Stir-Fry, Crispy Tofu Bites, Veggie Soba Noodle Stir-Fry," Chickpea and vegetable stir-fry - 300 calories per portion, 4 portions, contains soy (Middle East)
"
35,200.0,300.0,180.0,650.0,400.0, Tofu Scramble, Vegetable Potstickers with Soy Dipping Sauce, Crispy Tofu Bites, Veggie Lo Mein," Veggie Bibimbap - 400 calories/portion, 4 portions, contains gluten and soy (Korea)
"
36,400.0,200.0,180.0,750.0,350.0, Veggie Sausage Breakfast Sandwich, Tofu Scramble with Veggies, Crispy Tofu Bites, Tofu Pad Thai," Veggie stir-fried rice - 350 calories per portion, 4 portions, contains soy (China)
"
37,400.0,200.0,100.0,400.0,300.0, Tofu Benedict, Tofu Scramble with Veggies, Edamame, Veggie Fried Rice," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
