,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,150.0,960.0,720.0,800.0,200.0, Vegan Banana Bread, Vegan Buffalo Cauliflower Pizza, Vegan Black Bean Quesadillas, Vegan Mexican Churros, Lentil and Vegetable Bolognese
2,350.0,380.0,640.0,400.0,300.0, Vegan Tacos, Vegan Chocolate Chip Cookies, Vegan Baked Falafel Bowl, Vegan Tamales, Vegan Bao Buns
3,400.0,520.0,720.0,1000.0,300.0, Vegan Carbonara, Vegan Spinach and Artichoke Crostini, Vegan Black Bean Quesadillas, Vegan Banana Pancakes, Vegan Spaghetti Carbonara
4,200.0,400.0,440.0,250.0,300.0, Lentil and Vegetable Bolognese, Lentil Bolognese, Vegan Gyoza, Vegan Fettuccine Alfredo, Vegan Bao Buns
5,200.0,150.0,160.0,480.0,300.0, Stuffed Grape Leaves, Vegan Banana Bread, Vegan Spinach and Mushroom Puff Pastry, Vegan Lentil Burgers, Veggie Fajitas
6,200.0,400.0,320.0,360.0,300.0, Stuffed Grape Leaves, Vegan Pastrami Reuben Sandwich, Vegan Mediterranean Flatbread Pizza, Vegetable Tempura, Vegan Gyros
7,300.0,350.0,760.0,280.0,300.0, Jackfruit Tacos, Vegan Ravioli, Vegan Cinnamon Rolls, Vegan Lemon Poppy Seed Muffins, Jackfruit Tacos
8,520.0,450.0,460.0,480.0,250.0, Vegan Spinach and Artichoke Crostini, Chickpea Tacos, Veggie Tacos, Vegan Lentil Burgers, Cauliflower Buffalo Wings
9,200.0,880.0,150.0,440.0,300.0, Vegan Goulash, Jackfruit Tacos, Vegan Banana Bread, Vegan Gyoza, Couscous Salad
10,300.0,350.0,640.0,200.0,300.0, Vegan Gyros, Veggie Burger, Vegan Baked Falafel Bowl, Vegan Goulash, Couscous Salad
11,350.0,250.0,520.0,1000.0,300.0, Veggie Burger, Cauliflower Buffalo Wings, Vegan Mac and Cheese, Vegan Banana Pancakes, Veggie Fajitas
12,300.0,840.0,520.0,440.0,300.0, Veggie Fajitas, Vegan Tomato Bruschetta, Vegan Spinach and Artichoke Crostini, Vegan Gyoza, Couscous Salad
13,400.0,520.0,520.0,840.0,200.0, Vegan Lasagna, Vegan Mac and Cheese, Vegan Mac and Cheese, Vegan Tomato Bruschetta, Mexican Rice Bowl
14,450.0,250.0,560.0,400.0,250.0, Chickpea Tacos, Vegan Nachos, Vegan Pancakes, Vegan Jambalaya, Vegan Nachos
15,300.0,400.0,150.0,1000.0,300.0, Jackfruit Tacos, Falafel Wrap, Vegan Banana Bread, Vegan Banana Pancakes, Vegan Gyros
16,560.0,820.0,560.0,480.0,300.0, Vegan Chickpea Salad Sandwich, Vegan Lasagna, Vegan Pancakes, Vegan Lentil Burgers, Jackfruit Tacos
17,400.0,350.0,160.0,400.0,300.0, Spaghetti Aglio e Olio, Mushroom Risotto Stuffed Peppers, Vegan Spinach and Mushroom Puff Pastry, Vegan Lasagna, Jackfruit Tacos
18,200.0,250.0,440.0,350.0,300.0, Mexican Rice Bowl, Vegan Nachos, Vegan Gyoza, Vegan Tacos, Vegan Bao Buns
19,320.0,620.0,720.0,300.0,300.0, Vegan Mediterranean Flatbread Pizza, Bean Burritos, Vegan Black Bean Quesadillas, Vegan Bao Buns, Jackfruit Tacos
20,450.0,620.0,460.0,250.0,300.0, Ratatouille Tart, Bean Burritos, Veggie Tacos, Cauliflower Buffalo Wings, Vegan Bao Buns
21,320.0,460.0,280.0,200.0,200.0, Vegan Mediterranean Flatbread Pizza, Veggie Tacos, Vegan Lemon Poppy Seed Muffins, Mexican Rice Bowl, Vegan Goulash
22,350.0,400.0,720.0,360.0,200.0, Soba Noodle Stir-Fry, Vegan Sausage and Peppers, Vegan Black Bean Quesadillas, Vegetable Tempura, Lentil and Vegetable Bolognese
23,400.0,920.0,560.0,400.0,250.0, Falafel Wrap, Vegan Thai Spring Rolls, Vegan Pancakes, Lentil Bolognese, Vegan Fettuccine Alfredo
24,300.0,560.0,760.0,960.0,300.0, Vegan Spaghetti Carbonara, Vegan Pancakes, Vegan Cinnamon Rolls, Vegan Buffalo Cauliflower Pizza, Veggie Fajitas
25,450.0,620.0,760.0,960.0,250.0, Mushroom Risotto, Bean Burritos, Vegan Indian Samosa Chaat, Vegan Meatballs with Marinara Sauce, Vegan Fettuccine Alfredo
26,400.0,300.0,150.0,300.0,250.0, Vegan Tamales, Couscous Salad, Vegan Banana Bread, Vegan Spaghetti Carbonara, Cauliflower Buffalo Wings
27,300.0,200.0,280.0,250.0,300.0, Vegan Gyros, Stuffed Grape Leaves, Vegan Lemon Poppy Seed Muffins, Vegan Fettuccine Alfredo, Vegan Spaghetti Carbonara
28,460.0,400.0,320.0,400.0,200.0, Veggie Tacos, Zucchini Fritters, Quinoa Salad, Vegan Ramen, Mexican Rice Bowl
29,360.0,400.0,740.0,450.0,300.0, Vegetable Tempura, Zucchini Fritters, Vegan Buffalo Cauliflower Wings, Tomato Basil Pasta, Jackfruit Tacos
30,360.0,740.0,300.0,300.0,300.0, Vegetable Tempura, Vegan Buffalo Cauliflower Wings, Veggie Spring Rolls, Veggie Spring Rolls, Vegan Spaghetti Carbonara
31,200.0,240.0,520.0,460.0,200.0, Vegan Goulash, Vegan Spinach Dip with Pita Chips, Vegan Mac and Cheese, Veggie Tacos, Lentil and Vegetable Bolognese
32,400.0,450.0,560.0,840.0,300.0, Vegan Tamales, Ratatouille Tart, Vegan Pancakes, Vegan Tomato Bruschetta, Vegan Gyros
33,400.0,450.0,200.0,400.0,250.0, Vegan Pastrami Reuben Sandwich, Mushroom Risotto, Stuffed Grape Leaves, Vegan Carbonara, Vegan Nachos
34,400.0,400.0,460.0,720.0,300.0, Vegan Pastrami Reuben Sandwich, Vegan Carbonara, Veggie Tacos, Vegan Black Bean Quesadillas, Vegan Gyros
35,400.0,150.0,400.0,300.0,250.0, Vegan Tamales, Vegan Banana Bread, Zucchini Fritters, Couscous Salad, Vegan Fettuccine Alfredo
36,200.0,400.0,560.0,300.0,300.0, Mexican Rice Bowl, Vegan Lasagna, Vegan Chickpea Salad Sandwich, Jackfruit Tacos, Vegan Gyros
37,400.0,450.0,480.0,250.0,250.0, Vegan Ramen, Mushroom Risotto, Vegan Lentil Burgers, Vegan Fettuccine Alfredo, Cauliflower Buffalo Wings
38,400.0,360.0,460.0,250.0,300.0, Vegan Lasagna, Vegetable Tempura, Veggie Tacos, Vegan Nachos, Vegan Spaghetti Carbonara
39,300.0,820.0,460.0,440.0,250.0, Vegan Bao Buns, Vegan Lasagna, Veggie Tacos, Vegan Gyoza, Vegan Nachos
40,350.0,400.0,740.0,620.0,300.0, Veggie Burger, Zucchini Fritters, Vegan Buffalo Cauliflower Wings, Bean Burritos, Vegan Gyros
41,150.0,350.0,380.0,360.0,250.0, Vegan Banana Bread, Vegan Ravioli, Vegan Chocolate Chip Cookies, Vegetable Tempura, Vegan Nachos
42,400.0,300.0,720.0,320.0,300.0, Sweet Potato and Black Bean Enchiladas, Jackfruit Tacos, Vegan Black Bean Quesadillas, Quinoa Salad, Vegan Gyros
43,250.0,350.0,300.0,960.0,200.0, Cauliflower Buffalo Wings, Vegan Tacos, Veggie Spring Rolls, Vegan Meatballs with Marinara Sauce, Mexican Rice Bowl
44,240.0,350.0,320.0,400.0,250.0, Vegan Spinach Dip with Pita Chips, Veggie Burger, Vegan Breaded Zucchini Sticks, Vegan Ramen, Vegan Nachos
45,400.0,840.0,200.0,400.0,300.0, Vegan Sausage and Peppers, Vegan Tomato Bruschetta, Stuffed Grape Leaves, Vegan Lasagna, Vegan Spaghetti Carbonara
46,160.0,450.0,380.0,920.0,250.0, Vegan Spinach and Mushroom Puff Pastry, Chickpea Tacos, Vegan Chocolate Chip Cookies, Vegan Thai Spring Rolls, Vegan Nachos
47,200.0,400.0,560.0,320.0,200.0, Vegan Goulash, Vegan Sausage and Peppers, Vegan Pancakes, Vegan Mediterranean Flatbread Pizza, Mexican Rice Bowl
48,400.0,880.0,480.0,760.0,250.0, Vegan Tamales, Jackfruit Tacos, Vegan Lentil Burgers, Vegan Cinnamon Rolls, Vegan Nachos
49,480.0,250.0,160.0,280.0,250.0, Spinach and Mushroom Quesadillas, Vegan Fettuccine Alfredo, Vegan Spinach and Mushroom Puff Pastry, Vegan Lemon Poppy Seed Muffins, Vegan Nachos
50,400.0,400.0,760.0,320.0,300.0, Vegan Sausage and Peppers, Spaghetti Aglio e Olio, Moroccan Couscous, Quinoa Salad, Veggie Fajitas
51,300.0,380.0,240.0,720.0,300.0, Jackfruit Tacos, Vegan Chocolate Chip Cookies, Vegan Spinach Dip with Pita Chips, Vegan Black Bean Quesadillas, Vegan Bao Buns
52,350.0,400.0,760.0,400.0,200.0, Mushroom Risotto Stuffed Peppers, Falafel Wrap, Vegan Indian Samosa Chaat, Spaghetti Aglio e Olio, Mexican Rice Bowl
53,400.0,350.0,620.0,640.0,250.0, Vegan Paella, Vegan BBQ Sandwich, Bean Burritos, Vegan Baked Falafel Bowl, Vegan Nachos
54,450.0,200.0,640.0,350.0,200.0, Ratatouille Tart, Vegan Goulash, Vegan Baked Falafel Bowl, Veggie Burger, Mexican Rice Bowl
55,450.0,200.0,640.0,1000.0,250.0, Chickpea Tacos, Vegan Goulash, Vegan Baked Falafel Bowl, Vegan Banana Pancakes, Cauliflower Buffalo Wings
56,350.0,450.0,520.0,800.0,200.0, Vegan Tacos, Tomato Basil Pasta, Vegan Spinach and Artichoke Crostini, Vegan Mexican Churros, Vegan Goulash
57,200.0,620.0,460.0,300.0,300.0, Vegan Goulash, Bean Burritos, Veggie Tacos, Veggie Spring Rolls, Vegan Spaghetti Carbonara
58,440.0,800.0,480.0,480.0,300.0, Vegan Gyoza, Vegan Mexican Churros, Vegan Lentil Burgers, Vegan Lentil Burgers, Vegan Gyros
59,300.0,400.0,640.0,450.0,300.0, Vegan Spaghetti Carbonara, Sweet Potato and Black Bean Enchiladas, Vegan Baked Falafel Bowl, Chickpea Tacos, Jackfruit Tacos
60,360.0,450.0,480.0,200.0,250.0, Vegetable Tempura, Ratatouille Tart, Vegan Lentil Burgers, Stuffed Grape Leaves, Vegan Fettuccine Alfredo
61,400.0,400.0,480.0,350.0,200.0, Lentil Bolognese, Vegan Carbonara, Spinach and Mushroom Quesadillas, Veggie Burger, Vegan Goulash
62,300.0,300.0,320.0,240.0,200.0, Veggie Spring Rolls, Veggie Fajitas, Vegan Breaded Zucchini Sticks, Vegan Spinach Dip with Pita Chips, Mexican Rice Bowl
63,480.0,200.0,560.0,400.0,200.0, Spinach and Mushroom Quesadillas, Vegan Goulash, Vegan Chickpea Salad Sandwich, Vegan Paella, Mexican Rice Bowl
64,400.0,440.0,360.0,200.0,300.0, Sweet Potato and Black Bean Enchiladas, Vegan Gyoza, Vegetable Tempura, Stuffed Grape Leaves, Vegan Spaghetti Carbonara
65,350.0,350.0,760.0,760.0,250.0, Vegan Ravioli, Vegan BBQ Sandwich, Moroccan Couscous, Vegan Cinnamon Rolls, Vegan Nachos
66,350.0,250.0,400.0,960.0,300.0, Vegan Ravioli, Vegan Nachos, Zucchini Fritters, Vegan Meatballs with Marinara Sauce, Vegan Gyros
67,350.0,200.0,320.0,250.0,300.0, Veggie Burger, Stuffed Grape Leaves, Vegan Raspberry Oat Bars, Vegan Nachos, Veggie Fajitas
68,400.0,760.0,560.0,320.0,300.0, Vegan Tamales, Moroccan Couscous, Vegan Pancakes, Vegan Breaded Zucchini Sticks, Vegan Spaghetti Carbonara
69,480.0,400.0,720.0,760.0,300.0, Vegan Lentil Burgers, Vegan Lasagna, Vegan Black Bean Quesadillas, Vegan Cinnamon Rolls, Vegan Spaghetti Carbonara
70,520.0,400.0,640.0,350.0,200.0, Vegan Spinach and Artichoke Crostini, Vegan Carbonara, Vegan Baked Falafel Bowl, Vegan Tacos, Vegan Goulash
71,200.0,300.0,560.0,400.0,300.0, Lentil and Vegetable Bolognese, Vegan Bao Buns, Vegan Chickpea Salad Sandwich, Vegan Meatballs with Marinara Sauce, Vegan Bao Buns
72,300.0,760.0,620.0,300.0,200.0, Jackfruit Tacos, Vegan Indian Samosa Chaat, Bean Burritos, Veggie Fajitas, Lentil and Vegetable Bolognese
73,480.0,720.0,720.0,300.0,250.0, Spinach and Mushroom Quesadillas, Vegan Black Bean Quesadillas, Vegetable Samosas, Veggie Spring Rolls, Vegan Fettuccine Alfredo
