,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,120.0,200.0,100.0,200.0, Vegetarian Breakfast Strata, Cinnamon Sugar Pretzels, Mini Apple Hand Pies, Israeli salad," Spinach and feta stuffed mushrooms - 200 kcals per portion, 4 portions, vegetarian, gluten-free
"
2,500.0,100.0,150.0,20.0,250.0, Breakfast Empanadas, Energy Balls, Caprese skewers, Moroccan Mint Tea," Moroccan Chickpea Stew (250 calories/portion, 4 portions) - Morocco
"
3,450.0,120.0,460.0,100.0,200.0, Spinach and Feta Breakfast Wrap, Banana Smoothie, Veggie Tacos, Israeli salad, Greek Salad
4,200.0,100.0,150.0,100.0,210.0, Spanish Tortilla, Corn on the Cob, Cucumber and Tomato Salsa with Tortilla Chips, Israeli salad, Quinoa and Kale Salad
5,200.0,100.0,100.0,20.0,200.0, Zucchini Bread, Cucumber and Tomato Salad, Veggie Pinwheels, Moroccan Mint Tea," Lentil Spinach Salad - 200 calories per portion, 4 portions, None, Various
"
6,450.0,130.0,120.0,20.0,200.0," Breakfast burrito - 450 calories per portion, 1 portion, may contain gluten, origin", Rice cakes with avocado and tomato," Vegan Cheesy Popcorn - 120 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Stuffed grape leaves (Dolmas) - 200 calories per portion, 4 portions, contains nuts (Middle East)
"
7,250.0,100.0,180.0,100.0,390.0, Vegan Coconut Yogurt with Fruit - 250 calories per portion | 1 portion | None | Origin, Watermelon and feta skewers, Cranberry Orange Muffins, Israeli salad, Vegan Lasagna
8,600.0,100.0,180.0,20.0,250.0, Homemade Cinnamon Rolls, Caprese Skewers, Mini Lemon Bars, Moroccan Mint Tea," Japanese Vegan Gyoza (250 calories/portion, 3 portions) - Japan
"
9,350.0,100.0,170.0,20.0,350.0," Veggie omelette with zucchini and goat cheese (350 calories per portion, 2 portions, contains dairy, French origin)
", Rice Cake with Hummus and Cucumber, Tuna Salad Lettuce Wraps, Moroccan Mint Tea," Vegetable curry with coconut milk and basmati rice - 350 kcals per portion, 4 portions, vegetarian, contains gluten
"
10,350.0,100.0,90.0,20.0,300.0," Japanese tamagoyaki (rolled omelette) with rice - 350 calories per portion, 2 portions, no allergic warnings, origin", Baked Apple Chips, Baked kale chips, Moroccan Mint Tea," Baked Ziti - 300 calories/portion, 4 portions, Origin"
11,250.0,120.0,280.0,100.0,350.0, Vegan Blueberry Muffin Overnight Oats - 250 calories per portion | 2 portions | Contains gluten | Origin, Tomato and Basil Bruschetta, Veggie Sausage Rolls, Israeli salad, Veggie Noodle Stir-Fry
12,300.0,100.0,640.0,20.0,250.0, Vegan Apple Cinnamon Quinoa - 300 calories per portion | 1 portion | None | Origin, Cucumber Sandwiches, Vegan Baked Falafel Bowl, Moroccan Mint Tea, Mushroom Risotto
13,300.0,120.0,120.0,100.0,350.0, Tropical Mango Chia Pudding, Fruit Salsa with Cinnamon Chips, Greek tomato and feta dip with pita chips, Israeli salad," Veggie Paella - 350 calories/portion, 4 portions, Origin"
14,300.0,100.0,200.0,100.0,330.0, Veggie Breakfast Quesadilla, Chilled Gazpacho, Baked falafel with tahini sauce, Israeli salad," Lentil and Vegetable Curry - 330kcals per portion, 4 portions, contains legumes
"
15,300.0,50.0,120.0,20.0,350.0, Vegan Almond Butter Toast - 300 calories per portion | 1 portion | Contains nuts | Origin," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Veggie Stuffed Mushrooms, Moroccan Mint Tea, Stuffed Zucchini
16,300.0,80.0,120.0,100.0,350.0," Brazilian pão de queijo (cheese bread) with coffee (300kcals per portion, 2 portions, dairy allergies, origin", Fruit Salad," Vegan Lentil Soup - 120 kcals per portion, 4 portions, no allergic warnings, origin", Israeli salad, Mushroom and Pea Risotto
17,300.0,80.0,180.0,100.0,350.0," Yogurt parfait with granola and fruit - 300 calories per portion, 1 portion, may contain gluten, origin", Fruit Salad, Stuffed Bell Peppers, Israeli salad," Cheese and vegetable-stuffed bell peppers - 350 kcals per portion, 4 portions, vegetarian, contains lactose
"
18,400.0,100.0,160.0,100.0,250.0, Nutella Banana Croissant, Zesty Lime Popcorn - Approx," Mini Pizza Bagels - 160 kcals per portion, 4 portions, contains gluten, dairy (USA)", Israeli salad, Vegetable Curry
19,350.0,100.0,200.0,100.0,300.0," Vegetarian breakfast quiche with broccoli and feta (350 calories per portion, 2 portions, contains dairy, American origin)
", Cucumber Sandwiches, Baked Zucchini Fries, Israeli salad," Veggie Burger with Sweet Potato Fries - 300 calories/portion, 4 portions, Origin"
20,250.0,80.0,250.0,100.0,300.0, Vegan Banana Muffins, Fruit Salad, Mango Coconut Chia Pudding, Israeli salad, Lentil Soup with Bread
21,350.0,100.0,760.0,20.0,250.0," Moroccan msemen (folded pancakes) with honey (350kcals per portion, 2 portions, origin", Carrot Sticks with Ranch Dip, Vegan Indian Samosa Chaat, Moroccan Mint Tea, Thai Peanut Noodles
22,350.0,100.0,180.0,100.0,200.0," Sourdough toast with smoked salmon and cream cheese (350kcals per portion, 2 portions, dairy allergies, origin", Quinoa Energy Bites, Veggie Fritters, Israeli salad, Vegan Caprese Salad
