,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,300.0,180.0,120.0,300.0, Zucchini Fritters with Yogurt Sauce, Oatmeal Raisin Energy Balls, Zucchini Pizza Bites," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Vegan Soba Noodle Stir-Fry
2,200.0,120.0,80.0,20.0,250.0, Vegan Chocolate Chia Pudding - 200 calories per portion | 2 portions | None | Origin, Greek yogurt with honey, Mini spinach and mushroom quiche, Moroccan Mint Tea," Ratatouille tart - 250 calories per portion, 6 portions, contains gluten (France)
"
3,300.0,200.0,200.0,20.0,200.0, Idli and Sambar, Scrambled eggs with spinach, Olive Tapenade Crostini, Moroccan Mint Tea, Vegan Goulash
4,450.0,120.0,200.0,120.0,200.0," Smoked salmon and cream cheese bagel - 450 calories per portion, 1 portion, contains gluten and dairy, origin", Sautéed Brussels Sprouts, Baked Falafel," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Spinach and feta stuffed mushrooms - 200 kcals per portion, 4 portions, vegetarian, gluten-free
"
5,250.0,300.0,200.0,100.0,350.0, Vegan Coconut Yogurt with Fruit - 250 calories per portion | 1 portion | None | Origin, Homemade Salsa and Tortilla Chips, Baked pita chips with tzatziki, Israeli salad," Veggie enchiladas - 350 calories per portion, 4 portions, contains gluten (Mexico)
"
6,300.0,350.0,100.0,120.0,350.0, Chocolate Chia Protein Pudding, Peanut Butter and Jelly Sandwich, Caprese Skewers," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Thai Red Curry with Vegetables - 350 calories per portion, 4 portions, contains shellfish (fish sauce), Origin"
7,250.0,180.0,180.0,20.0,350.0," Syrian ka'ak (sesame bread rings) - 250 calories per portion, 1 portion, contains gluten, origin", Banana Pancakes, Roasted Cauliflower Bites, Moroccan Mint Tea," Vegan Thai Coconut Soup - 350 calories per portion, 2 portions, may contain soy"
8,300.0,120.0,120.0,120.0,200.0, Mushroom and Tomato Omelette, Cottage cheese and pineapple, Greek Yogurt Parfait," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Stuffed Zucchini Boats
9,350.0,190.0,200.0,120.0,300.0, Vegan Pear and Walnut Oatmeal - 350 calories per portion | 1 portion | Contains nuts | Origin, Rice Cakes with Peanut Butter, Sweet Potato Fries," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Moroccan Vegan Chickpea Salad (300 calories/portion, 4 portions) - Morocco
"
10,180.0,200.0,100.0,120.0,380.0, Overnight Chia Pudding, Veggie Quesadilla, Baba Ganoush," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Quinoa Salad with Avocado and Black Beans - 380kcals per portion, 4 portions, contains legumes
"
11,500.0,300.0,120.0,120.0,200.0, Cheesy Egg and Bacon Casserole, Vegan Cinnamon French Toast, Oven-Baked Sweet Potato Fries," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Spanakopita - 200 calories per portion, 6 portions, contains gluten and dairy (Greece)
"
12,200.0,100.0,90.0,100.0,120.0, Vegan Breakfast Quiche Lorraine, Cucumber Sandwich," Bruschetta with Fresh Tomatoes and Basil - 90 kcals per portion, 4 portions, no allergic warnings, origin", Israeli salad," Grilled vegetable skewers - 120 calories per portion, 4 portions, none
"
13,400.0,220.0,100.0,120.0,350.0, Huevos Rancheros, Almond butter and banana wrap," Stuffed Mini Peppers with Vegan Cream Cheese - 100 kcals per portion, 4 portions, no allergic warnings, origin"," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Quinoa and Black Bean Burgers
14,550.0,150.0,200.0,100.0,350.0, Vegan Smoothie Bowl, Tomato Bruschetta, Mini Bagel Pizzas, Israeli salad," Coconut Curry Shrimp - 350 calories per portion, 4 portions, contains shellfish, Origin"
15,350.0,200.0,220.0,20.0,200.0, Banana Nut Muffins, Roasted Chickpeas, Veggie-Stuffed Pita Pockets, Moroccan Mint Tea," Caprese Skewers - 200 calories/portion, 4 portions, contains dairy (Italy)
"
16,350.0,150.0,150.0,120.0,350.0," Banana pecan pancakes (350 calories per portion, 2 portions, contains nuts, American origin)
", Oatmeal with Cinnamon - Approx, Pita Bread with Baba Ganoush," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
", Ratatouille Pizza
17,450.0,180.0,160.0,20.0,250.0," Vegan breakfast sandwich with tempeh and avocado (450kcals per portion, 2 portions)
", Zucchini Fritters," Vegan Spinach and Artichoke Stuffed Breadsticks - 160 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Bulgur Salad
18,300.0,350.0,70.0,120.0,380.0, Apple Cinnamon Porridge, Peanut Butter and Jelly Sandwich, Veggie Spring Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Baked cod with tomato-caper sauce and roasted vegetables - 380 kcals per portion, 2 portions, contains lactose
"
19,550.0,400.0,180.0,20.0,305.0, Vegan Smoothie Bowl, Bagel with Cream Cheese and Smoked Salmon - Approx, Greek Tzatziki with Pita Bread, Moroccan Mint Tea, Sweet Potato and Black Bean Enchiladas
20,300.0,200.0,90.0,120.0,300.0, Veggie Bagel Sandwich, Veggie Quesadilla, Zucchini fritters," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Greek Stuffed Tomatoes - 300 calories/portion, 4 portions, Origin"
21,400.0,150.0,160.0,120.0,300.0, Avocado and Egg Breakfast Salad, Beetroot and Goat Cheese Salad, Greek Yogurt with Honey and Nuts," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Chickpea and vegetable stir-fry - 300 calories per portion, 4 portions, contains soy (Middle East)
"
22,300.0,320.0,200.0,120.0,320.0, Vegan Smoothie Bowl, Chickpea Salad Sandwich, Greek salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Mediterranean Pasta Salad
23,400.0,160.0,150.0,20.0,250.0, Vegan Spinach and Mushroom Breakfast Wrap - 400 calories per portion | 1 portion | None | Origin, Tomato and mozzarella skewers, Cauliflower Buffalo Wings, Moroccan Mint Tea," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
24,350.0,120.0,600.0,120.0,300.0, Quinoa Porridge with Caramelized Bananas, Vegan Energy Balls, Vegan Indonesian Gado Gado," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegan Italian Wedding Soup - 300 calories per portion, 4 portions, Gluten, Italy
"
25,250.0,200.0,200.0,100.0,380.0," Shakarkandi ki chaat (Indian sweet potato salad) - 250 calories per portion, 2 portions, no allergic warnings, origin", Roasted Red Pepper Hummus Dip, Smashed Avocado Toast, Israeli salad," Baked cod with tomato-caper sauce and roasted vegetables - 380 kcals per portion, 2 portions, contains lactose
"
26,450.0,200.0,150.0,100.0,250.0, Nutella Stuffed French Toast, Egg salad on whole wheat toast, Greek yogurt parfait with granola and berries, Israeli salad," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
27,50.0,210.0,180.0,120.0,300.0, Vegan Breakfast Smoothie, Spinach and Cheese Pinwheels, Apple and Cheese Quesadillas," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
", Quinoa Fried Rice
28,300.0,200.0,300.0,100.0,200.0," Carrot cake oatmeal (300 calories per portion, 2 portions, nut-free, American origin)
", Roasted Butternut Squash and Sweet Potato Fries, Mini Beef Sliders, Israeli salad," Minestrone soup - 200 calories per portion, 6 portions, contains gluten (Italy)
"
