,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,120.0,120.0,300.0,80.0, Blueberry Almond Baked Oatmeal, Melon and Prosciutto Skewers, Roasted Cauliflower Popcorn, Chickpea and vegetable couscous," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
2,300.0,200.0,120.0,430.0,200.0, Avocado Toast, Quinoa Salad with Feta and Olives, Greek Yogurt with Berries," Veggie Paella Bowl - 430kcals per portion, 2 portions, contains gluten
"," Veggie Stir-Fry with Tofu - 200 calories/portion, 4 portions, contains soy (China)
"
3,200.0,200.0,120.0,200.0,150.0, Zucchini Bread, Lentil Soup, Fruit Salad, Greek roasted potatoes," Ratatouille - 150 calories/portion, 4 portions, contains garlic (France)
"
4,250.0,300.0,200.0,300.0,120.0, Whole Wheat Veggie Breakfast Wrap, Sweet Potato and Black Bean Breakfast Hash, Banana Bread, Quinoa Tabbouleh," Grilled vegetable skewers - 120 calories per portion, 4 portions, none
"
5,250.0,80.0,180.0,250.0,200.0, Overnight Oats, Baked Apple Chips, Veggie Pancakes with Yogurt Dip, Vegetarian sushi rolls," Spinach and Feta Stuffed Peppers - 200 calories/portion, 4 portions, Origin"
6,250.0,350.0,280.0,380.0,200.0, Tropical Green Smoothie, Veggie Sausage and Egg Breakfast Burrito, Greek Spinach Pie," Spinach and Ricotta Stuffed Shells - 380kcals per portion, 3 portions, contains dairy, Origin"," Mediterranean Stuffed Tomatoes - 200 calories/portion, 4 portions, Origin"
7,300.0,180.0,180.0,600.0,200.0, Banana Oat Pancakes, Roasted Chickpeas, Blueberry Muffins, Spinach and Ricotta Manicotti," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
8,250.0,80.0,80.0,600.0,180.0, Yogurt Parfait, Fresh Squeezed Orange Juice, Roasted Cauliflower Bites, Spinach and Ricotta Stuffed Shells," Ratatouille - 180kcals per portion, 4 portions, vegan (France)
"
9,300.0,350.0,190.0,950.0,200.0, Hash Brown Casserole, Greek Yogurt Parfait with Granola and Berries, Greek Yogurt with Honey and Nuts, Sweet Potato and Black Bean Chili," Mediterranean Stuffed Tomatoes - 200 calories/portion, 4 portions, Origin"
10,200.0,200.0,200.0,280.0,200.0, Vegan Banana Bread, Blueberry Overnight Oats, Veggie Sushi Burrito," Vegetable Sushi Rolls - 280kcals per portion, 4 portions, no allergies, Origin"," Miso Soup - 200 calories/portion, 2 portions, Origin"
11,300.0,350.0,200.0,250.0,150.0, Vegetable Frittata, Veggie Sausage and Egg Breakfast Burrito, Egg Salad Lettuce Wraps," Zucchini Noodles with Pesto - 250kcals per portion, 2 portions, contains nuts
"," Caprese salad - 150 calories per portion, 4 portions, contains dairy (Italy)
"
12,250.0,200.0,150.0,220.0,200.0, Cucumber Sandwich, Roasted Butternut Squash and Sweet Potato Fries, Caprese Salad Skewers, Lebanese tabbouleh," Roasted Vegetable Frittata - 200 calories/portion, 4 portions, Origin"
13,300.0,350.0,140.0,300.0,200.0, Quinoa Breakfast Bowl, Mushroom and Swiss Cheese Quiche, Roasted Red Pepper Dip with Pita Chips," Lentil Sloppy Joes - 300kcals per portion, 4 portions, no allergies
"," Caprese Stuffed Avocado - 200 calories/portion, 4 portions, contains dairy (Italy)
"
14,250.0,180.0,200.0,240.0,180.0, Quinoa Porridge, Cantaloupe with Cottage Cheese, Bruschetta with Mozzarella and Basil," Lentil Soup - 240kcals per portion, 4 portions, contains legumes
"," Lentil and vegetable soup - 180 calories per portion, 6 portions, none
"
15,350.0,200.0,160.0,250.0,200.0, Maple Pecan Granola with Yogurt, Spinach and Cheese Empanadas, Roasted Sweet Potato Slices," Vegetable Stir-Fry - 250kcals per portion, 3 portions, no allergies, Origin"," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
16,300.0,350.0,180.0,300.0,80.0, Banana Oat Pancakes, Cinnamon Raisin Bagel with Cream Cheese, Roasted Cauliflower Bites, Mushroom risotto," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
17,200.0,180.0,80.0,300.0,150.0, Roasted Vegetable Breakfast Tacos, Almond Butter Toast, Gazpacho," Lentil Sloppy Joes - 300kcals per portion, 4 portions, no allergies
", Caprese Salad
18,350.0,120.0,220.0,400.0,200.0, Veggie Breakfast Strudel, Carrot Sticks with Hummus, Vegan Banana Pancakes," Quinoa Black Bean Burgers - 400kcals per portion, 2 portions, no allergies
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
19,350.0,220.0,100.0,150.0,200.0, Quinoa Breakfast Bake, Carrot Cake Overnight Oats, Baked Zucchini Fries, Spinach and ricotta stuffed tomatoes," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
20,300.0,250.0,40.0,650.0,200.0, Hash Brown Casserole, Spinach and Feta Hand Pies, Cucumber Roll-Ups, Lentil and Vegetable Curry," Mexican Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains gluten (Mexico)
"
21,300.0,350.0,180.0,250.0,200.0, Pancakes with Maple Syrup, Veggie Sushi Rolls, Stuffed Jalapeno Poppers," Lentil Salad - 250kcals per portion, 2 portions, contains legumes
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
22,250.0,120.0,220.0,450.0,200.0, Mozzarella and Tomato Bruschetta, Cottage Cheese with Tomato, Caramelized Onion Tart, Greek Orzo Salad," Mexican Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains gluten (Mexico)
"
23,300.0,350.0,200.0,300.0,100.0, Mushroom and Spinach Vegan Quiche, Cinnamon Raisin Bagel with Cream Cheese, Baked Falafel," Spinach and Mushroom Quesadillas - 300kcals per portion, 2 portions, contains gluten, dairy (Mexico)
"," Ratatouille - 100 calories per portion, 4 portions, none (France)
"
24,300.0,180.0,280.0,250.0,160.0, Vegan Smoothie Bowl, Banana Bread, Quinoa Stuffed Bell Peppers, Vegetable bibimbap," Bruschetta - 160kcals per portion, 4 portions, contains gluten (Italy)
"
25,300.0,100.0,190.0,400.0,150.0, Baked Egg in Avocado, Kiwi and Strawberry Smoothie, Mini Falafel Bites," Greek Pita Pockets - 400kcals per portion, 1 portion, contains gluten, dairy (Greece)
", Spinach and Feta Stuffed Mushrooms
26,350.0,100.0,150.0,350.0,200.0, Acai Bowl, Frozen Grapes, Caprese Salad," Sweet Potato Black Bean Burrito - 350kcals per portion, 2 portions, no allergies, Origin"," Stuffed grape leaves (Dolmas) - 200 calories per portion, 4 portions, contains nuts (Middle East)
"
27,200.0,180.0,160.0,350.0,200.0, Papaya Boat with Lime, Watermelon with Feta Cheese, Baked Tofu Fingers," Chickpea Salad - 350kcals per portion, 2 portions, no allergies
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
28,250.0,250.0,200.0,450.0,150.0, Cheesy Spinach Pita Pocket, Ricotta and Spinach Stuffed Shells, Avocado Toast, Mexican Quinoa Bowl," Feta and spinach stuffed tomatoes - 150 calories per portion, 6 portions, contains dairy (Greece)
"
29,300.0,300.0,100.0,500.0,200.0, Chocolate Peanut Butter Overnight Oats, Lentil Soup with Crusty Bread, Edamame, Caprese Pasta," Veggie Stir-Fry with Tofu - 200 calories/portion, 4 portions, contains soy (China)
"
30,300.0,200.0,220.0,250.0,200.0, Mushroom and Spinach Vegan Quiche, Baked Kale Chips, Quinoa and Black Bean Salad, Vegetable and tofu pad Thai," Vegetable Stir-Fry - 200kcals per portion, 4 portions
"
31,300.0,210.0,120.0,380.0,180.0, Veggie Breakfast Burrito Bowl, Tofu Scramble, Banana Oat Cookies," Spinach and Mushroom Lasagna Rolls - 380kcals per portion, 3 portions, contains dairy
"," Caprese Skewers - 180kcals per portion, 4 portions, contains dairy (Italy)
"
32,200.0,300.0,70.0,550.0,200.0, Vegan Pumpkin Pancakes, Whole Wheat Bagel with Cream Cheese, Stuffed Cucumbers, Sweet Potato and Black Bean Burrito Bowl," Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
33,300.0,250.0,250.0,800.0,200.0, Sweet Potato Hash Browns, Veggie Sushi Rolls, Mini Pizzas, Mexican Quinoa Stuffed Bell Peppers," Minestrone soup - 200 calories per portion, 6 portions, contains gluten (Italy)
"
34,200.0,160.0,90.0,360.0,200.0, Blueberry Muffins, Quinoa Balls, Vegan Energy Balls," Veggie Fajitas - 360kcals per portion, 2 portions, contains gluten
"," Stuffed grape leaves (Dolmas) - 200 calories per portion, 4 portions, contains nuts (Middle East)
"
35,300.0,180.0,200.0,180.0,200.0, Feta and Spinach Muffins, Almond Butter Toast, Coconut Chia Pudding, Tomato and basil bruschetta, Lentil Soup
36,300.0,210.0,140.0,350.0,200.0, Irish Soda Bread, Tofu Scramble, Melon and Prosciutto Skewers," Grilled Vegetable Panini - 350kcals per portion, 1 portion, contains gluten, dairy (Italy)
"," Caprese Skewers - 200 calories/portion, 4 portions, contains dairy (Italy)
"
37,250.0,200.0,240.0,350.0,180.0, Vegan Banana Muffins, Baked Eggplant Fries, Greek Stuffed Grape Leaves," Caprese Skewers - 350kcals per portion, 2 portions, contains dairy, Origin"," Caprese stuffed portobello mushrooms - 180 calories per portion, 4 portions, contains dairy (Italy)
"
38,300.0,300.0,120.0,200.0,150.0, Vegetable Frittata, Quinoa Salad, Roasted Cauliflower Popcorn, Greek potato salad," Feta and spinach stuffed tomatoes - 150 calories per portion, 6 portions, contains dairy (Greece)
"
39,300.0,100.0,200.0,260.0,200.0, Chocolate Peanut Butter Overnight Oats, Edamame, Olive Tapenade Crostini," Summer Corn Salad - 260kcals per portion, 2 portions, gluten-free
"," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
40,350.0,350.0,140.0,220.0,200.0, Spinach and Goat Cheese Omelette, Bagel with Cream Cheese, Greek Yogurt with Apple and Cinnamon, Greek tzatziki dip, Greek Salad
41,250.0,220.0,90.0,200.0,150.0, Smoothie Bowl, Ricotta Pancakes, Watermelon Feta Bites, Lentil Salad," Caprese salad - 150 calories per portion, 4 portions, contains dairy (Italy)
"
42,300.0,350.0,130.0,250.0,200.0, Greek Yogurt Parfait, Greek Yogurt Parfait with Granola and Berries, Veggie Taco Cups, Lentil and vegetable moussaka," Vegetable Stir-Fry - 200kcals per portion, 4 portions
"
43,300.0,200.0,100.0,350.0,200.0, Vegetable Frittata, Veggie Nuggets, Watermelon Salad, Caprese pasta salad," Indian Vegetable Samosas - 200 calories/portion, 4 portions, contains gluten (India)
"
44,300.0,160.0,120.0,400.0,200.0, Raspberry Peach Chia Pudding, Cheese and Spinach Rolls, Mediterranean Salad," Mediterranean Flatbread Pizza - 400kcals per portion, 2 portions, contains dairy, Origin"," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
45,300.0,170.0,250.0,350.0,200.0, Mushroom and Tomato Omelette, Sweet Potato Toast, Mini Pizzas," Veggie Fried Rice - 350kcals per portion, 3 portions, no allergies, Origin"," Tomato and Mozzarella Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
46,250.0,180.0,180.0,380.0,150.0, Tomato Basil Bruschetta, Fruit and Yogurt Parfait, Greek Tzatziki with Pita Bread," Veggie Fried Rice - 380kcals per portion, 2 portions, contains gluten, soy (China)
", Caprese Salad
47,300.0,150.0,80.0,250.0,200.0, Vegan French Toast, Homemade Energy Balls, Asian Cucumber Salad," Lentil Salad - 250kcals per portion, 2 portions, contains legumes
"," Spanakopita - 200 calories per portion, 6 portions, contains gluten and dairy (Greece)
"
48,350.0,180.0,100.0,300.0,150.0, Apple Cinnamon Muffins, Samosas, Grilled Vegetable Skewers," Lentil Sloppy Joes - 300kcals per portion, 4 portions, no allergies
"," Feta and spinach stuffed tomatoes - 150 calories per portion, 6 portions, contains dairy (Greece)
"
49,300.0,250.0,200.0,300.0,200.0, Vegan French Toast, Cornbread, Avocado Toast, Vegetable and lentil tacos," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
50,200.0,250.0,120.0,390.0,200.0, Vegan Breakfast Tacos, Veggie Sushi Rolls, Spinach Balls," Tomato and Mozzarella Pasta Salad - 390kcals per portion, 2 portions, contains gluten, dairy (Italy)
"," Ratatouille Stuffed Zucchini - 200 calories/portion, 4 portions, Origin"
51,250.0,150.0,150.0,250.0,150.0, Vegan Breakfast Strata, Roasted Red Pepper Hummus, Bruschetta with Mozzarella, Roasted vegetable and hummus wrap, Spinach and Feta Stuffed Mushrooms
52,350.0,200.0,120.0,300.0,200.0, Mushroom and Spinach Breakfast Quesadilla, Beet Hummus with Whole Wheat Pita Chips, Cheese Stuffed Jalapenos, Chickpea and vegetable couscous," Stuffed grape leaves (Dolmas) - 200 calories per portion, 4 portions, contains nuts (Middle East)
"
