,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,80.0,110.0,150.0,400.0, Vegan Pumpkin Spice Granola - 300 calories per portion | 1 portion | Contains nuts | Origin, Stuffed Dates," Oatmeal Raisin Energy Balls - 110 kcals per portion, 4 portions, no allergic warnings, origin", Tom Yum Soup, Sweet Potato and Black Bean Enchiladas
2,250.0,80.0,360.0,150.0,300.0, Vegan Raspberry Almond Scones - 250 calories per portion | 2 portions | Contains gluten and nuts | Origin, Stuffed Dates, Vegan Mushroom Soup, Cabbage Stir-Fry," Vegan Lemon Garlic Pasta - 300 calories per portion, 4 portions, None, Italy
"
3,400.0,90.0,150.0,150.0,300.0, Vegan Breakfast Casserole - 400 calories per portion | 1 portion | None | Origin, Stuffed Dates," Zucchini Fritters - 150 kcals per portion, 4 portions, no allergic warnings, origin", Ratatouille," Lentil Walnut Tacos - 300 calories per portion, 4 portions, Nuts, Mexico
"
4,250.0,80.0,130.0,150.0,300.0, Vegan Pancakes - 250 calories per portion | 2 portions | Contains gluten | Origin, Fruit Salad," Veggie Sushi Rolls with Spicy Tofu - 130 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup, Vegan Kimchi Pancakes
5,300.0,80.0,520.0,150.0,270.0, Vegan Chocolate Banana Smoothie Bowl - 300 calories per portion | 1 portion | None | Origin, Stuffed Dates, Vegan Mac and Cheese, Lentil Soup, Mexican Quinoa Bowl
6,600.0,90.0,120.0,150.0,325.0, Vegan Breakfast BLT, Stuffed Dates," Vegan Coconut Lime Energy Balls - 120 kcals per portion, 4 portions, no allergic warnings, origin", Tom Yum Soup, Vegan Burritos
7,200.0,80.0,120.0,150.0,350.0, Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin, Stuffed Dates," Vegan Chocolate Chip Cookies - 120 kcals per portion, 4 portions, no allergic warnings, origin", Ratatouille," Quinoa Stuffed Zucchini - 350 calories per portion, 4 portions, None, Various
"
8,700.0,80.0,780.0,150.0,250.0, Vegan Breakfast Crepe Cake, Fruit Salad, Lentil Sloppy Joes, Tom Yum Soup, Chickpea Buddha Bowl
9,300.0,90.0,600.0,150.0,300.0, Vegan Breakfast Tostadas, Quinoa Energy Bites, Vegan Indonesian Gado Gado, Ratatouille, Lentil Shepherd's Pie
10,650.0,80.0,880.0,150.0,250.0, Vegan Breakfast Muesli, Fruit Salad, Vegan Red Lentil Curry, Cabbage Stir-Fry, Stuffed Bell Peppers
11,250.0,80.0,120.0,150.0,300.0, Vegan Cacao Banana Smoothie - 250 calories per portion | 2 portions | None | Origin, Stuffed Dates," Chia Pudding with Fresh Berries - 120 kcals per portion, 4 portions, no allergic warnings, origin", Cabbage Stir-Fry, Vegan Spaghetti Carbonara
12,250.0,90.0,160.0,150.0,150.0, Vegan Breakfast Quesadilla, Stuffed Dates," Vegan Spinach and Artichoke Stuffed Breadsticks - 160 kcals per portion, 4 portions, no allergic warnings, origin", Ratatouille, Cauliflower Fried Rice
13,300.0,80.0,520.0,150.0,350.0, Vegan Sweet Potato Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Fruit Salad, Vegan Thai Coconut Curry Soup, Veggie Spring Rolls, Vegan Pesto Pasta
14,600.0,80.0,120.0,150.0,280.0, Vegan Breakfast BLT, Stuffed Dates," Roasted Cauliflower Bites - 120 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup, Vegan Quiche
15,350.0,90.0,380.0,150.0,400.0, Vegan Pear and Walnut Oatmeal - 350 calories per portion | 1 portion | Contains nuts | Origin, Quinoa Energy Bites, Vegan Chocolate Chip Cookies, Tom Yum Soup," Mexican Vegan Tostadas (400 calories/portion, 2 portions) - Mexico
"
16,300.0,90.0,520.0,150.0,350.0, Vegan Buckwheat Banana Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Quinoa Energy Bites, Vegan Thai Coconut Curry Soup, Tom Yum Soup, Vegan Lasagna
17,200.0,90.0,150.0,150.0,500.0, Vegan Matcha Chia Pudding - 200 calories per portion | 1 portion | None | Origin, Stuffed Dates," Vegan Ratatouille - 150 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup," Vegan BBQ Tofu Skewers - 500 calories per portion, 2 portions, may contain soy"
