,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,400.0,400.0,350.0,350.0, Banana Walnut Bread, Mexican Sopes, Aloo Paratha (Potato Stuffed Flatbread), Tomato and Basil Bruschetta Scramble, Ricotta Pancakes
2,300.0,350.0,400.0,350.0,300.0, Banana Pancakes, Apple Cinnamon Muffins, Almond Croissant, Veggie Breakfast Strudel, Chia Seed Pancakes
3,350.0,300.0,350.0,350.0,350.0, Zucchini and Parmesan Muffins, Irish Soda Bread, Lemon Poppy Seed Pancakes, Chocolate Chip Muffins, Lemon Poppy Seed Pancakes
4,400.0,400.0,250.0,250.0,400.0, Mexican Sopes, Veggie Sausage Breakfast Sandwich, Sourdough Toast with Almond Butter, Cucumber Sandwich, Nutella Banana Croissant
5,350.0,300.0,300.0,350.0,350.0, Veggie Breakfast Wrap, Banana Oat Pancakes, Chia Seed Pancakes, Cranberry Orange Muffins, Lemon Poppy Seed Pancakes
6,250.0,400.0,400.0,350.0,400.0, Vegan Banana Bread, Nutella Banana Croissant, Almond Croissant, Veggie Breakfast Wrap, Strawberry Banana Pancakes
7,350.0,400.0,450.0,400.0,350.0, Apple Cinnamon Muffins, Vegan Chocolate Waffles, Nutella Stuffed French Toast, Veggie Breakfast Burrito, Apple Cinnamon Muffins
8,350.0,400.0,400.0,400.0,350.0, Blueberry Muffins, Vegan Chocolate Waffles, Veggie Breakfast Pizza, Sourdough Biscuits and Mushroom Gravy, Veggie Breakfast Wrap
9,400.0,350.0,250.0,400.0,400.0, Vegetarian Breakfast Strata, Vegan Breakfast Burrito, Cucumber Sandwich, Almond Croissant, Veggie Breakfast Pizza
10,300.0,350.0,400.0,250.0,350.0, Idli and Sambar, Blueberry Muffins, Mushroom Breakfast Burrito, Ragi (Finger Millet) Pancakes, Tomato and Basil Bruschetta Scramble
11,400.0,400.0,400.0,350.0,300.0, Vegan Chocolate Waffles, Vegetarian Breakfast Strata, Sourdough Biscuits and Mushroom Gravy, Banana Chia Pancakes, Irish Soda Bread
12,350.0,400.0,300.0,350.0,350.0, Apple Cinnamon Muffins, Veggie Biscuits and Gravy, Banana Oat Pancakes, Banana Nut Muffins, Zucchini and Parmesan Muffins
