,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,80.0,200.0,200.0,350.0," Shakshuka with bell peppers and tomatoes (400kcals per portion, 2 portions, origin", Apple with Cinnamon, Greek Yogurt with Mango and Pistachios, Italian Minestrone Soup," Chinese Mapo Tofu (350 calories/portion, 2 portions) - China
"
2,400.0,150.0,200.0,200.0,250.0," Italian caprese frittata with tomatoes, mozzarella, and basil (400kcals per portion, 2 portions, origin", Green Smoothie, Bacon-Wrapped Dates with Goat Cheese, Cauliflower Fried Rice," Mexican Corn Salad - 250 calories/portion, 4 portions, contains cilantro (Mexico)
"
3,500.0,150.0,180.0,150.0,294.0," American biscuits and gravy with sausage (500kcals per portion, 2 portions, pork allergies, origin", Rice Cake with Almond Butter - Approx, Veggie Quesadillas, Greek Taramasalata, Vegan Lentil Sloppy Joes
4,550.0,150.0,200.0,150.0,246.0, Granola with Soy Milk, Kale and Sautéed Mushrooms on Toast, Blueberry oat muffins, Butternut squash soup, Vegan Teriyaki Tofu
5,250.0,150.0,80.0,200.0,300.0, Vegan Banana Bread, Watermelon and Feta Skewers," Baked Kale Chips - 80 kcals per portion, 4 portions, no allergic warnings, origin"," Greek Salad - 200 calories per portion, 4 portions, vegetarian, Greek
", Roasted Veggie Wrap
6,400.0,100.0,400.0,200.0,400.0," Vietnamese banh mi sandwich with eggs - 400 calories per portion, 2 portions, contains gluten, origin", Energy Balls - Approx, Vegan Tzatziki and Pita Bread," Japanese Miso Soup with Tofu and Seaweed - 200 calories per portion, 4 portions, vegetarian, Japanese
", Vegan Goulash
7,250.0,180.0,180.0,200.0,400.0, Yogurt Parfait, Tomato and Mozzarella Skewers, Blueberry Muffins," Japanese Miso Soup with Tofu and Vegetables
Total calories per portion"," Mexican Vegan Pozole (400 calories/portion, 3 portions) - Mexico

"
8,450.0,180.0,150.0,200.0,419.0, Bacon and Egg Muffins, Sweet Potato Hash Browns, Mixed berry salad with honey citrus dressing, Vegan Caesar Salad, Lentil Shepherd's Pie
9,300.0,180.0,200.0,200.0,400.0, Greek Yogurt with Berries and Granola, Peanut butter on rice cakes, Chicken and Vegetable Potstickers, Spinach and cheese stuffed portobello mushrooms, Jackfruit BBQ Sandwich
10,200.0,150.0,110.0,200.0,400.0, Avocado Toast, Fruit Smoothie," Watermelon Gazpacho - 110 kcals per portion, 4 portions, gluten-free (Spain)"," Vegan Tom Yum Soup
Total calories per portion"," Vegetarian pad Thai with tofu and peanuts - 400 kcals per portion, 4 portions, vegetarian, contains gluten, peanuts
"
