,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,150.0,240.0,20.0,300.0, Vegan Breakfast BLT Sandwich," Tomato Bruschetta - 150kcals per portion, 2 portions
    Origin", Chickpea and Vegetable Curry, Moroccan Mint Tea," Ratatouille Pasta - 300 calories/portion, 4 portions, Origin"
2,500.0,160.0,170.0,20.0,350.0," Eggs Benedict with ham and hollandaise sauce (500kcals per portion, 2 portions)
", Energy Balls, Corn tortilla chips with salsa, Moroccan Mint Tea," Mexican Rice and Beans - 350 calories/portion, 4 portions, Origin"
3,550.0,80.0,200.0,20.0,250.0, Nutella Stuffed French Toast, Avocado Deviled Eggs, Nachos with Salsa and Cheese, Moroccan Mint Tea, Vegan Pizza
4,380.0,150.0,290.0,20.0,350.0," Ricotta and berry-stuffed French toast (380 calories per portion, 2 portions, contains dairy, American origin)
"," Mixed Berry Muffins - 150kcals per portion, 2 portions
    Origin"," Antipasto Skewers - 290 kcals per portion, 3 portions, contains dairy (Italy)", Moroccan Mint Tea," Spinach and Ricotta Stuffed Shells - 350 calories per portion, 4 portions, contains gluten (pasta), Origin"
5,250.0,80.0,220.0,20.0,300.0, Tropical Green Smoothie, Stuffed Dates, Nutella Stuffed French Toast, Moroccan Mint Tea, Lentil Soup
6,350.0,150.0,150.0,20.0,300.0," Veggie breakfast wrap with scrambled eggs (350kcals per portion, 2 portions, origin"," Cream Cheese and Cucumber Tea Sandwiches - 150kcals per portion, 2 portions
    Origin", Carrot Hummus with Pita Chips, Moroccan Mint Tea, Vegan Chickpea Curry
7,400.0,150.0,150.0,20.0,300.0," Mediterranean-style omelette with olives and feta (400 calories per portion, 2 portions, contains dairy, Greek origin)
", Greek Yogurt with Honey - Approx, Bruschetta with Tomato and Basil, Moroccan Mint Tea," Greek Chickpea Patties - 300 calories/portion, 4 portions, contains gluten (Greece)
"
8,200.0,100.0,180.0,20.0,350.0, Mexican Black Bean Breakfast Wrap, Roasted Edamame," Stuffed Grape Leaves - 180 kcals per portion, 5 portions, may contain nuts (Middle East)", Moroccan Mint Tea, Stuffed Peppers with Quinoa and Black Beans
9,200.0,160.0,160.0,20.0,350.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
", Energy Balls," Vegan Samosas - 160 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Vegetarian fajitas with peppers and onions – 350 calories per portion, 4 portions, vegan-friendly (origin"
10,350.0,150.0,160.0,20.0,250.0," Israeli shakshuka with eggplant and tahini (350kcals per portion, 2 portions, origin"," Mexican Salsa with Tortilla Chips - 150kcals per portion, 2 portions
    Origin"," Baked Sweet Potato Fries - 160 kcals per portion, 3 portions, may contain gluten (USA)", Moroccan Mint Tea," Mexican Zucchini Boats - 250 calories/portion, 4 portions, contains cheese (Mexico)
"
