,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,150.0,240.0,350.0,200.0, Vegan Breakfast Tater Tots - 400 calories per portion | 1 portion | Contains gluten | Origin, Vegan Cereal with Almond Milk, Vegan Roasted Cauliflower Bites, Vegan Lentil Sloppy Joes, Lemon and Herb Couscous Salad
2,350.0,150.0,90.0,300.0,300.0, Vegan Blueberry Acai Smoothie Bowl - 350 calories per portion | 1 portion | None | Origin, Vegan Chocolate Chip Cookies," Caprese Skewers with Vegan Mozzarella - 90 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Sloppy Joes, Vegan General Tso's Tofu
3,500.0,100.0,180.0,400.0,350.0, Vegan Breakfast Cookies, Fresh Fruit Salad, Lentil Soup, Vegan Thai Basil Tofu Stir-Fry, Quinoa and Black Bean Burgers
4,250.0,100.0,90.0,400.0,300.0, Vegan Oatmeal Chocolate Chip Cookies - 250 calories per portion | 2 portions | Contains gluten | Origin, Roasted Almonds," Vegan Caprese Salad Skewers - 90 kcals per portion, 4 portions, no allergic warnings, origin"," Vegan Spinach and Mushroom Quiche
Total calories per portion", Veggie Enchiladas
5,300.0,150.0,200.0,550.0,400.0, Vegan Pumpkin Spice Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Vegan Protein Bites," Vegan Strawberry Banana Smoothie - 200 kcals per portion, 4 portions, no allergic warnings, origin"," Korean Bibimbap
Total calories per portion", Vegan Tamales
6,400.0,150.0,130.0,200.0,250.0, Vegan Breakfast Empanadas - 400 calories per portion | 1 portion | Contains gluten | Origin, Chia Pudding," Veggie Sushi Rolls with Spicy Tofu - 130 kcals per portion, 4 portions, no allergic warnings, origin", Veggie Stir-Fry," Greek Vegan Revithokeftedes (250 calories/portion, 4 portions) - Greece

Please note that the calorie counts are approximate and may vary based on specific ingredient choices and preparation methods"
7,400.0,120.0,200.0,250.0,320.0, Vegan Breakfast Hand Pies, Roasted Brussels Sprouts, Vegan Chocolate Covered Strawberries, Cauliflower Buffalo Wings, Mediterranean Pasta Salad
8,50.0,120.0,200.0,400.0,450.0, Vegan Breakfast Smoothie, Roasted Brussels Sprouts," Vegan Strawberry Banana Smoothie - 200 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Vegetable Biryani," British Vegan Cornish Pasty (450 calories/portion, 2 portions) - United Kingdom
"
9,250.0,130.0,100.0,250.0,200.0, Vegan Breakfast Bruschetta - 250 calories per portion | 2 portions | Contains gluten | Origin, Almond Butter Stuffed Dates," Vegan Chocolate Covered Strawberries - 100 kcals per portion, 4 portions, no allergic warnings, origin"," Italian Caprese Salad
Total calories per portion", Greek Salad
10,250.0,160.0,160.0,300.0,400.0, Vegan Chocolate Chia Seed Pudding - 250 calories per portion | 2 portions | None | Origin, Berry Smoothie, Roasted Chickpeas, Vegan Thai Yellow Curry," Vegan General Tso's Tofu - 400 calories per portion, 4 portions, None, China
"
11,400.0,120.0,200.0,300.0,450.0, Vegan Breakfast Nachos - 400 calories per portion | 1 portion | Contains soy | Origin, Toasted Coconut Chips," Vegan Broccoli Pesto Pasta - 200 kcals per portion, 4 portions, no allergic warnings, origin"," Indian Aloo Gobi
Total calories per portion"," Vegan Coconut Chickpea Curry - 450 calories per portion, 2 portions, may contain mustard"
12,150.0,120.0,140.0,350.0,300.0, Vegan Breakfast Fajitas, Kale Chips," Vegan Greek Salad - 140 kcals per portion, 4 portions, no allergic warnings, origin"," Eggplant Parmesan
Total calories per portion", Vegan Chili
13,250.0,150.0,660.0,250.0,300.0, Vegan Coconut Yogurt with Fruit - 250 calories per portion | 1 portion | None | Origin, Homemade Vegan Trail Mix, Vegan Pesto Pasta, Veggie Stir-Fry," Vegan Spaghetti with Marinara Sauce - 300 calories per portion, 2 portions, may contain gluten"
14,550.0,100.0,700.0,350.0,200.0, Vegan Smoothie Bowl, Roasted Edamame, Vegan Pad Thai, Buddha Bowl with Tahini Dressing," Vegan Lentil and Vegetable Stir-Fry - 200 calories per portion, 3 portions, may contain soy"
15,400.0,130.0,200.0,250.0,170.0, Vegan Tofu Benedict - 400 calories per portion | 1 portion | Contains soy | Origin, Almond Butter Stuffed Dates, Stuffed Grape Leaves, Quinoa Salad, Miso Soup with Tofu and Vegetables
16,250.0,150.0,240.0,350.0,350.0, Vegan Raspberry Almond Scones - 250 calories per portion | 2 portions | Contains gluten and nuts | Origin, Green Smoothie, Veggie Sushi Rolls, Vegan Curry Fried Rice, Mushroom Risotto Stuffed Peppers
