,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,150.0,80.0,180.0,300.0, Veggie Breakfast Strudel, Homemade Energy Balls, Veggie Spring Rolls, Mexican corn and black bean salad," Cauliflower Fried Rice - 300 calories/portion, 4 portions, Origin"
2,200.0,120.0,200.0,150.0,250.0, Tofu Scramble, Beetroot Hummus, Baked Falafel, Spinach and feta stuffed bell peppers," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
3,450.0,150.0,220.0,150.0,250.0, Nutella Stuffed French Toast, Fruit Smoothie, Veggie-Stuffed Pita Pockets, Caprese Salad," Panzanella salad - 250 calories per portion, 4 portions, contains gluten (Italy)
"
4,400.0,150.0,150.0,150.0,200.0, Veggie Sausage Breakfast Sandwich, Raspberry Chia Smoothie, Veggie Chips, Spinach and mushroom omelet," Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
5,250.0,150.0,200.0,150.0,300.0, Blueberry Oatmeal Breakfast Bars, Pear with Goat Cheese, Olive Tapenade Crostini, Gazpacho Soup, Quinoa and Vegetable Stuffed Bell Peppers
6,200.0,120.0,120.0,180.0,380.0, Poha (Flattened Rice), Tomato and Basil Bruschetta, Roasted Chickpeas," Greek Salad - 180kcals per portion, 4 portions, no allergies, Origin"," Spinach and Cheese Stuffed Shells - 380kcals per portion, 4 portions, contains dairy
"
7,300.0,70.0,180.0,150.0,350.0, Veggie Bagel Sandwich, Fresh Fruit Salad, Veggie Fritters, Spinach and mushroom frittata, Veggie Tacos
8,300.0,100.0,150.0,180.0,200.0, Vegetable Frittata, Cucumber and Tomato Salad, Veggie Kabobs, Mexican avocado and black bean salad," Spinach and Feta Stuffed Peppers - 200 calories/portion, 4 portions, Origin"
9,300.0,120.0,180.0,150.0,250.0, Shakarkandi ki Chaat (Sweet Potato Chaat), Cottage Cheese with Sliced Tomato, Oatmeal Raisin Cookies, Spinach and mushroom omelet, Eggplant and Tomato Gratin
10,200.0,150.0,150.0,150.0,300.0, Roasted Vegetable Breakfast Tacos, Fruit Smoothie, Mexican Street Corn, Gazpacho Soup, Falafel with Tzatziki Sauce
11,300.0,80.0,200.0,180.0,400.0, Vegan Chocolate Chip Pancakes, Kale Chips, Stuffed Bell Peppers," Greek Salad - 180kcals per portion, 2 portions, contains dairy (Greece)
"," Eggplant and Tomato Pasta - 400 calories/portion, 4 portions, Origin"
12,200.0,150.0,200.0,150.0,290.0, Vegan Banana Bread, Butternut Squash Soup, Baked Falafel, Lentil and vegetable soup," Spinach and Ricotta Stuffed Tomatoes - 290kcals per portion, 4 portions, contains dairy
"
13,250.0,120.0,180.0,150.0,350.0, Vegan Breakfast Strata, Cottage Cheese with Tomato, Stuffed Jalapeno Poppers, Spinach and mushroom omelet," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
14,300.0,150.0,140.0,150.0,350.0, Veggie Bagel Sandwich, Fruit Smoothie, Blueberry Oat Bars, Spinach and feta stuffed bell peppers, Mexican Quinoa Stuffed Bell Peppers
15,200.0,150.0,340.0,150.0,220.0, Greek Yogurt Pancakes, Caprese Skewers, Greek Feta and Olive Bread, Spinach and feta stuffed mushrooms," Greek Lemon Potatoes - 220kcals per portion, 4 portions
"
16,250.0,150.0,200.0,150.0,300.0, Vegan Breakfast BLT Sandwich, Baked Egg Cups, Greek Yogurt with Mango and Pistachios, Spinach and ricotta stuffed tomatoes, Lentil Sloppy Joes
17,200.0,150.0,150.0,150.0,300.0, Banana Pancakes, Homemade Energy Balls, Veggie Kabobs, Spinach and feta stuffed mushrooms," Greek Zucchini Fritters - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
18,300.0,80.0,180.0,180.0,350.0, Veggie Breakfast Quesadilla, Hard-Boiled Eggs, Veggie Sausage Rolls, Roasted beet and feta salad," Ratatouille Quinoa Bowl - 350 calories/portion, 4 portions, contains garlic (France)
"
19,250.0,150.0,300.0,180.0,350.0, Vegan Sausage and Biscuits, Green Smoothie, Roasted Vegetable Pizza, Roasted beet and feta salad," Caprese Quinoa Stuffed Peppers - 350 calories/portion, 4 portions, Origin"
20,350.0,150.0,140.0,150.0,250.0, Shakshuka, Veggie Roll-Up, Greek Yogurt with Apple and Cinnamon, Butternut squash soup," Caprese Stuffed Zucchini - 250 calories/portion, 4 portions, Origin"
21,250.0,150.0,120.0,150.0,300.0, Middle Eastern Shakshuka, Cinnamon Maple Roasted Chickpeas, Granola Bar, Spinach and mushroom frittata, Indian-Style Spinach and Chickpeas
22,300.0,150.0,220.0,180.0,420.0, Greek Yogurt with Honey and Pistachios, Stuffed Mushrooms, Quinoa and Black Bean Salad, Greek pumpkin and feta salad," Caprese Pasta - 420kcals per portion, 2 portions, contains dairy (Italy)
"
23,200.0,150.0,250.0,150.0,230.0, Oatmeal with Berries, Pear with Goat Cheese, Greek Yogurt with Granola, Butternut squash soup," Quinoa-Stuffed Bell Peppers - 230kcals per portion, 4 portions, gluten-free
"
24,300.0,100.0,120.0,150.0,420.0, Veggie Breakfast Quesadilla, Edamame, Vegan Chia Seed Pudding, Lentil and vegetable frittata," Mushroom Risotto - 420kcals per portion, 2 portions
"
25,350.0,100.0,180.0,190.0,400.0, Bread Upma, Caprese Skewers, Crispy Tofu Bites," Tomato and Basil Bruschetta - 190kcals per portion, 2 portions, contains gluten (Italy)
"," Thai Green Curry with Vegetables - 400 calories/portion, 4 portions, contains garlic (Thailand)
"
26,150.0,100.0,150.0,180.0,250.0, Fruit Salad, Cucumber Sandwiches, Cauliflower Buffalo Wings, Tomato and basil bruschetta," Black Bean Tacos - 250 calories/portion, 4 portions, Origin"
27,400.0,120.0,100.0,150.0,350.0, Almond Croissant, Greek Stuffed Grape Leaves, Stuffed Mushrooms, Caprese Salad, Eggplant Parmesan Roll-Ups
28,300.0,150.0,100.0,150.0,350.0, Avocado Toast, Watermelon and Feta Skewers, Baked Kale Chips, Caprese Salad," Mexican Quinoa Salad - 350 calories/portion, 4 portions, contains cilantro (Mexico)
"
29,200.0,80.0,280.0,180.0,300.0, Spinach and Feta Stuffed Portobello Mushrooms, Cheesy Popcorn, Greek Spinach and Cheese Rolls," Greek Salad - 180kcals per portion, 4 portions, no allergies, Origin"," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
30,200.0,150.0,220.0,150.0,200.0, Quinoa Breakfast Skillet, Greek Yogurt Parfait, Quinoa Salad, Lentil and vegetable soup," Caprese Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains dairy (Italy)
"
31,250.0,100.0,80.0,180.0,300.0, Ragi (Finger Millet) Pancakes, Caprese Skewers, Avocado Deviled Eggs, Tomato and basil bruschetta," Greek Stuffed Eggplant - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
32,300.0,150.0,70.0,150.0,400.0, Banana Nut Smoothie Bowl, Mediterranean Hummus Dip, Caprese Skewers," Caponata - 150kcals per portion, 4 portions, no allergies, Origin", Veggie Enchilada Casserole
33,300.0,100.0,200.0,150.0,410.0, Overnight Apple Pie Chia Pudding, Rice Cake with Hummus and Cucumber, Coconut Chia Pudding, Lentil and vegetable frittata," Eggplant Rollatini - 410kcals per portion, 4 portions, contains dairy (Italy)
"
34,150.0,150.0,120.0,120.0,300.0, Chia Pudding, Vegetable Smoothie, Peanut Butter Energy Balls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Eggplant Parmesan Sliders
35,250.0,120.0,120.0,180.0,340.0, Raspberry Chia Pudding, Vegetable Samosas, Zucchini Fritters, Greek pumpkin and feta salad," Quinoa and Black Bean Burger - 340kcals per portion, 4 portions, contains legumes
"
36,200.0,150.0,180.0,180.0,260.0, Zucchini Bread, Cauliflower Nuggets, Guacamole and Salsa with Tortilla Chips, Mexican avocado and black bean salad," Greek Spanakopita - 260kcals per portion, 4 portions, contains dairy (Greece)
"
37,300.0,140.0,120.0,150.0,300.0, Idli and Sambar, Stuffed Jalapeno Poppers, Roasted Cauliflower Popcorn, Lentil and vegetable soup," Caprese Quinoa Bowls - 300 calories/portion, 4 portions, Origin"
38,200.0,150.0,150.0,150.0,300.0, Oatmeal with Berries, Puffed Rice Bars, Black Bean and Corn Salsa," Caponata - 150kcals per portion, 4 portions, no allergies, Origin", Falafel with Tzatziki Sauce
39,200.0,100.0,300.0,150.0,300.0, Vegetable Frittata, Cucumber Rolls with Cream Cheese, Roasted Vegetable Pizza, Caprese Salad," Spinach and feta phyllo triangles - 300 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
40,250.0,150.0,130.0,180.0,400.0, Quinoa Porridge, Vegetable Smoothie, Greek Yogurt with Cinnamon and Honey, Mexican avocado and black bean salad," Quinoa and black bean burgers - 400 calories per portion, 4 portions, contains gluten
"
41,300.0,150.0,120.0,180.0,350.0, Veggie Breakfast Burrito Bowl, Veggie Roll-Up, Hummus Stuffed Mini Peppers, Mexican black bean and corn salad," Lentil Curry - 350 calories/portion, 4 portions, Origin"
42,250.0,80.0,210.0,180.0,450.0, Vegan Breakfast Sushi, Apple with Cinnamon, Tomato and Mozzarella Bruschetta," Greek Salad - 180kcals per portion, 4 portions, no allergies, Origin"," Butternut Squash and Sage Pasta - 450 calories/portion, 4 portions, contains gluten (Italy)
"
43,300.0,100.0,280.0,150.0,250.0, Avocado Toast, Greek Salad Skewers, Sweet Potato and Black Bean Quesadillas, Spinach and ricotta stuffed tomatoes," Greek Couscous Salad - 250 calories/portion, 4 portions, contains gluten (Greece)
"
