,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,320.0,400.0,320.0,300.0,300.0, Vegan Breaded Zucchini Sticks, Vegan Paella, Vegan Raspberry Oat Bars, Veggie Fajitas, Vegan Gyros
2,350.0,400.0,150.0,300.0,350.0, Vegan Tacos, Vegan Sausage and Peppers, Vegan Banana Bread, Vegan Bao Buns, Veggie Burger
3,280.0,350.0,360.0,150.0,200.0, Vegan Lemon Poppy Seed Muffins, Vegan Ravioli, Vegetable Tempura, Vegan Banana Bread, Lentil and Vegetable Bolognese
4,360.0,350.0,520.0,360.0,300.0, Vegetable Tempura, Mushroom Tacos, Vegan Mac and Cheese, Vegetable Tempura, Vegan Spaghetti Carbonara
5,320.0,280.0,320.0,960.0,350.0, Quinoa Salad, Vegan Lemon Poppy Seed Muffins, Vegan Mediterranean Flatbread Pizza, Vegan Buffalo Cauliflower Pizza, Soba Noodle Stir-Fry
6,440.0,440.0,520.0,350.0,350.0, Vegan Gyoza, Vegan Gyoza, Vegan Mac and Cheese, Mushroom Tacos, Vegan Tacos
7,350.0,400.0,480.0,150.0,350.0, Vegan Ravioli, Vegan Carbonara, Spinach and Mushroom Quesadillas, Vegan Banana Bread, Mushroom Risotto Stuffed Peppers
8,400.0,400.0,320.0,920.0,200.0, Spaghetti Aglio e Olio, Vegan Lasagna, Vegan Breaded Zucchini Sticks, Vegan Thai Spring Rolls, Vegan Goulash
9,280.0,400.0,300.0,250.0,250.0, Vegan Lemon Poppy Seed Muffins, Vegan Pastrami Reuben Sandwich, Veggie Spring Rolls, Cauliflower Buffalo Wings, Vegan Nachos
10,400.0,800.0,380.0,1000.0,350.0, Vegan Jambalaya, Vegan Mexican Churros, Vegan Chocolate Chip Cookies, Vegan Banana Pancakes, Soba Noodle Stir-Fry
11,300.0,320.0,320.0,150.0,300.0, Vegan Bao Buns, Vegan Raspberry Oat Bars, Vegan Breaded Zucchini Sticks, Vegan Banana Bread, Veggie Fajitas
12,300.0,400.0,150.0,400.0,250.0, Vegan Spaghetti Carbonara, Vegan Paella, Vegan Banana Bread, Vegan Jambalaya, Vegan Fettuccine Alfredo
13,320.0,300.0,460.0,320.0,350.0, Vegan Breaded Zucchini Sticks, Couscous Salad, Veggie Tacos, Vegan Mediterranean Flatbread Pizza, Soba Noodle Stir-Fry
14,400.0,960.0,520.0,400.0,350.0, Zucchini Fritters, Vegan Meatballs with Marinara Sauce, Vegan Spinach and Artichoke Crostini, Vegan Meatballs with Marinara Sauce, Vegan Tacos
15,400.0,160.0,200.0,560.0,200.0, Vegan Tamales, Vegan Spinach and Mushroom Puff Pastry, Stuffed Grape Leaves, Vegan Chickpea Salad Sandwich, Mexican Rice Bowl
16,300.0,350.0,150.0,300.0,350.0, Jackfruit Tacos, Soba Noodle Stir-Fry, Vegan Banana Bread, Veggie Spring Rolls, Veggie Burger
17,350.0,740.0,520.0,460.0,350.0, Mushroom Risotto Stuffed Peppers, Vegan Buffalo Cauliflower Wings, Vegan Spinach and Artichoke Crostini, Veggie Tacos, Mushroom Tacos
18,350.0,840.0,380.0,320.0,300.0, Soba Noodle Stir-Fry, Vegan Tomato Bruschetta, Vegan Chocolate Chip Cookies, Quinoa Salad, Vegan Bao Buns
19,280.0,350.0,320.0,250.0,300.0, Vegan Lemon Poppy Seed Muffins, Veggie Burger, Quinoa Salad, Cauliflower Buffalo Wings, Vegan Spaghetti Carbonara
20,250.0,200.0,320.0,760.0,300.0, Vegan Fettuccine Alfredo, Lentil and Vegetable Bolognese, Vegan Mediterranean Flatbread Pizza, Vegan Cinnamon Rolls, Veggie Fajitas
21,400.0,840.0,400.0,640.0,300.0, Spaghetti Aglio e Olio, Vegan Tomato Bruschetta, Zucchini Fritters, Vegan Baked Falafel Bowl, Jackfruit Tacos
22,300.0,200.0,520.0,740.0,350.0, Veggie Fajitas, Vegan Goulash, Vegan Spinach and Artichoke Crostini, Vegan Buffalo Cauliflower Wings, Veggie Burger
23,200.0,300.0,520.0,300.0,300.0, Mexican Rice Bowl, Couscous Salad, Vegan Spinach and Artichoke Crostini, Veggie Fajitas, Jackfruit Tacos
24,400.0,300.0,240.0,640.0,250.0, Lentil Bolognese, Veggie Fajitas, Vegan Spinach Dip with Pita Chips, Vegan Baked Falafel Bowl, Vegan Nachos
25,200.0,480.0,320.0,320.0,350.0, Lentil and Vegetable Bolognese, Spinach and Mushroom Quesadillas, Vegan Mediterranean Flatbread Pizza, Vegan Raspberry Oat Bars, Mushroom Tacos
26,300.0,450.0,200.0,720.0,350.0, Veggie Fajitas, Tomato Basil Pasta, Stuffed Grape Leaves, Vegan Black Bean Quesadillas, Soba Noodle Stir-Fry
27,320.0,250.0,320.0,400.0,350.0, Vegan Mediterranean Flatbread Pizza, Vegan Nachos, Vegan Mediterranean Flatbread Pizza, Lentil Bolognese, Vegan Tacos
28,400.0,350.0,480.0,200.0,300.0, Vegan Paella, Mushroom Tacos, Vegan Lentil Burgers, Vegan Goulash, Veggie Fajitas
