,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,250.0,80.0,20.0,200.0, Vegan Mango Coconut Chia Pudding - 300 calories per portion | 1 portion | None | Origin, Coconut chia pudding, Stuffed Dates with Almond Butter, Moroccan Mint Tea," Roasted Vegetable Frittata - 200 calories/portion, 4 portions, Origin"
2,300.0,300.0,80.0,20.0,200.0, Mexican Quinoa Breakfast Bowl, Homemade Salsa and Tortilla Chips, Vegetable Soup, Moroccan Mint Tea," Minestrone soup - 200 calories per portion, 6 portions, contains gluten (Italy)
"
3,250.0,200.0,80.0,20.0,250.0, Vegan Beetroot and Apple Smoothie - 250 calories per portion | 2 portions | None | Origin, Chocolate Covered Strawberries, Veggie Spring Rolls, Moroccan Mint Tea," Veggie Noodle Stir Fry - 250 calories/portion, 4 portions, Origin"
4,100.0,250.0,150.0,20.0,250.0, Vegan Breakfast Steamed Buns, Mini Spinach and Cheese Quiche - Approx, Stuffed Mushrooms with Cream Cheese, Moroccan Mint Tea, Black Bean Tacos
5,400.0,250.0,80.0,20.0,210.0, Huevos Rancheros, Veggie Sushi Rolls, Vegan Peanut Butter Energy Bars, Moroccan Mint Tea, Quinoa Stuffed Portobello Mushrooms
6,400.0,150.0,440.0,20.0,250.0," Italian caprese frittata with tomatoes, mozzarella, and basil (400kcals per portion, 2 portions, origin", Mango Coconut Chia Popsicles, Vegan Gyoza, Moroccan Mint Tea," Quinoa Stuffed Mushrooms - 250 calories/portion, 4 portions, Origin"
7,300.0,350.0,180.0,20.0,200.0, Vegan Apple Cinnamon Quinoa - 300 calories per portion | 1 portion | None | Origin, Egg and Cheese Breakfast Quesadilla - Approx, Antipasto Skewers, Moroccan Mint Tea," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
8,400.0,180.0,400.0,20.0,200.0," Shakshuka with crusty bread (400 calories per portion, 2 portions, contains eggs, Israeli origin)
", Easy Homemade Granola, Vegan Caesar Salad, Moroccan Mint Tea, Mexican Street Corn Salad
9,350.0,200.0,200.0,20.0,230.0," Veggie sausage and hash browns (350 calories per portion, 2 portions, contains soy, American origin)
", Raspberry Chia Seed Pudding, Mini Chicken and Vegetable Pies, Moroccan Mint Tea," Quinoa-Stuffed Bell Peppers - 230kcals per portion, 4 portions, gluten-free
"
10,200.0,180.0,150.0,20.0,285.0, Avocado Toast, Vegan Blueberry Muffins, Olive Tapenade Crostini, Moroccan Mint Tea, Stuffed Bell Peppers
11,350.0,250.0,180.0,20.0,200.0, Coconut Milk Rice Pudding, Quinoa Stuffed Bell Peppers, Chicken Salad Lettuce Wraps, Moroccan Mint Tea," Tofu Stir-Fry - 200 calories per portion, 4 portions, Soy, China
"
12,300.0,200.0,220.0,20.0,200.0, Blueberry Coconut Overnight Oats, Quinoa Salad, Quinoa Salad, Moroccan Mint Tea," Vegan Creamy Cauliflower Soup - 200 calories per portion, 4 portions, None, Various
"
13,300.0,160.0,220.0,20.0,200.0, French Toast, Greek Yogurt with Honey, Cucumber and cream cheese sandwiches, Moroccan Mint Tea," Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
14,400.0,350.0,160.0,20.0,200.0," American pancakes with maple syrup - 400 calories per portion, 2 portions, contains gluten and dairy, origin", Vegetable Spring Rolls with Peanut Dipping Sauce, Spinach and Feta Stuffed Mushrooms, Moroccan Mint Tea, Quinoa Stuffed Mushrooms
15,200.0,100.0,220.0,20.0,200.0," Oatmeal with berries - 200 calories per portion, 2 portions, no allergic warnings, origin", Rice Cake with Hummus and Cucumber, Caprese Bruschetta, Moroccan Mint Tea," Minestrone soup - 200 calories per portion, 6 portions, contains gluten (Italy)
"
16,300.0,150.0,200.0,20.0,280.0," Nigerian moi moi (bean pudding) - 300 calories per portion, 2 portions, no allergic warnings, origin", Hawaiian Fruit Skewers - Approx, Chicken Lettuce Wraps, Moroccan Mint Tea," Herb-crusted baked tofu with roasted vegetables – 280 calories per portion, 3 portions, vegan-friendly
"
17,400.0,150.0,160.0,20.0,250.0, French Toast," Herbed Cheese Crostini - 150kcals per portion, 2 portions
    Origin"," Vegan Coconut Curry Rice Balls - 160 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Greek Fava - 250kcals per portion, 4 portions
"
18,400.0,300.0,250.0,20.0,250.0," Breakfast quesadilla - 400 calories per portion, 1 portion, contains gluten and dairy, origin", Cheese and Vegetable Quesadilla, Sweet Potato and Black Bean Wraps, Moroccan Mint Tea, Lentil Tacos
19,250.0,200.0,480.0,20.0,200.0," Greek yogurt with honey and nuts - 250 calories per portion, 1 portion, may contain nuts, origin", Chickpea Flour Pancakes, Vegan Cucumber Sushi Rolls, Moroccan Mint Tea," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
20,400.0,200.0,100.0,20.0,250.0," Chinese congee with chicken and ginger (400kcals per portion, 2 portions, origin", Sweet Potato Fritters, Zucchini Tomato Bites, Moroccan Mint Tea," Greek Vegan Gigantes (250 calories/portion, 4 portions) - Greece
"
21,200.0,250.0,220.0,20.0,250.0," Oatmeal with banana and almond (200kcals per portion, 2 portions, nut allergies, origin", Pineapple and coconut smoothie, Beetroot Hummus with Pita Bread, Moroccan Mint Tea," Veggie Pho with Tofu - 250 calories/portion, 4 portions, Origin"
22,320.0,100.0,200.0,20.0,200.0," Ricotta and berry-stuffed crepes (320 calories per portion, 2 portions, contains dairy, French origin)
", Roasted Beetroot Chips, Roasted Red Pepper Hummus, Moroccan Mint Tea, Greek Salad
23,150.0,200.0,130.0,20.0,250.0, Scrambled Tofu, Caprese Salad Skewers," Veggie Sushi Rolls with Quinoa - 130 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Vegan Stuffed Bell Peppers
24,350.0,200.0,180.0,20.0,120.0," Veggie-packed breakfast casserole (350 calories per portion, 2 portions, nut-free, American origin)
", Baked Eggplant Fries, Mediterranean Couscous Salad, Moroccan Mint Tea, Cucumber and Tomato Salad
25,400.0,80.0,150.0,20.0,150.0, Vegan Breakfast Tamales - 400 calories per portion | 1 portion | Contains gluten | Origin, Avocado Deviled Eggs, Mini quinoa sliders, Moroccan Mint Tea," Lentil Soup - 150 calories per portion, 4 portions, may contain soy and gluten"
26,300.0,150.0,300.0,20.0,200.0, Vegan Apple Cinnamon Quinoa - 300 calories per portion | 1 portion | None | Origin, Raspberry Chia Smoothie, Cheese and fruit platter, Moroccan Mint Tea," Caprese Salad - 200 calories/portion, 4 portions, contains dairy (Italy)
"
27,300.0,250.0,90.0,20.0,250.0, Vegan Pumpkin Spice Granola - 300 calories per portion | 1 portion | Contains nuts | Origin, Vegan Breakfast Tacos, Baked kale chips, Moroccan Mint Tea, Portobello Mushroom Steaks
28,350.0,150.0,180.0,20.0,250.0, Chocolate Chip Muffins," Mini Vegetable Empanadas - 150kcals per portion, 2 portions
    Origin", Cucumber and Cream Cheese Sandwiches, Moroccan Mint Tea, Lentil Tacos
29,250.0,200.0,180.0,20.0,200.0, Vegan Blueberry Chia Pancakes, Blueberry Overnight Oats, Apple with Peanut Butter, Moroccan Mint Tea," Vegetable Stir-Fry with Tofu - 200 calories per portion, 4 portions, no allergic warnings, Origin"
30,350.0,250.0,160.0,20.0,280.0, Veggie Omelette, Quinoa Salad, Quinoa Stuffed Tomatoes, Moroccan Mint Tea, Lentil Bolognese
31,250.0,350.0,250.0,20.0,250.0, Vegan Breakfast Sausage, Veggie Bagel Sandwich, Lentil soup, Moroccan Mint Tea," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
32,300.0,120.0,180.0,20.0,250.0," Poha (Indian flattened rice dish) - 300 calories per portion, 2 portions, no allergic warnings, origin", Roasted Chickpeas, Stuffed Bell Peppers with Quinoa and Black Beans, Moroccan Mint Tea," Quinoa Stuffed Mushrooms - 250 calories per portion, 4 portions, no allergic warnings, Origin"
33,400.0,200.0,150.0,20.0,250.0, Vegan Breakfast Empanadas - 400 calories per portion | 1 portion | Contains gluten | Origin, Vegan Banana Muffins, Bruschetta with Tomato and Basil, Moroccan Mint Tea," Roasted Cauliflower Tacos - 250 calories per portion, 4 portions, None, Mexico
"
34,250.0,160.0,320.0,20.0,200.0, Vegan Blueberry Chia Pancakes, Apple Chips, Vegan Breaded Zucchini Sticks, Moroccan Mint Tea," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
35,300.0,150.0,100.0,20.0,200.0, Vegan Blueberry Muffins, Greek Yogurt with Berries," Mini caprese salad skewers (cherry tomatoes, mozzarella, basil)", Moroccan Mint Tea, Greek Salad
36,300.0,200.0,150.0,20.0,180.0," Singaporean kaya toast - 300 calories per portion, 2 portions, contains gluten and dairy, origin"," Mexican Street Corn Cups - 200kcals per portion, 1 portion
    Origin", Tomato and Mozzarella Skewers, Moroccan Mint Tea, Spinach and Mushroom Frittata
37,400.0,200.0,100.0,20.0,250.0, Vegan Breakfast Stuffed Mushrooms - 400 calories per portion | 1 portion | None | Origin, Carrot and Zucchini Muffins, Baked Eggplant Chips, Moroccan Mint Tea," Vegan Soba Noodle Salad - 250 calories per portion, 4 portions, None, Japan
"
38,400.0,300.0,200.0,20.0,280.0, Vegan French Toast, Quinoa Salad with Chickpeas and Veggies, Avocado toast, Moroccan Mint Tea," Lentil Salad - 280kcals per portion, 4 portions
"
39,250.0,200.0,80.0,20.0,200.0, Cucumber Sandwich, Apple Cinnamon Energy Bars," Baked Zucchini Chips - 80 kcals per portion, 3 portions, contains dairy (Italy)", Moroccan Mint Tea," Cucumber, tomato, and red onion salad – 200 calories per portion, 4 portions, vegan-friendly
"
40,250.0,200.0,180.0,20.0,250.0," Almond joy smoothie (250 calories per portion, 2 portions, contains nuts, American origin)
", Roasted Chickpeas, Strawberry banana smoothie, Moroccan Mint Tea," Greek Vegan Gigantes (250 calories/portion, 4 portions) - Greece
"
