,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,150.0,120.0,280.0,350.0, Vegan Protein Pancakes, Homemade Energy Balls, Roasted Cauliflower Popcorn," Lentil Salad with Roasted Vegetables - 280kcals per portion, 4 portions, no allergies
", Spaghetti Aglio e Olio (Garlic and Oil Pasta)
2,300.0,200.0,280.0,300.0,250.0, Raspberry Peach Chia Pudding, Berry Parfait, Mexican Street Corn," Lentil and Vegetable Curry - 300kcals per portion, 4 portions, no allergies, Origin", Mediterranean Quinoa Salad
3,300.0,80.0,180.0,250.0,300.0, Chocolate Chia Protein Pudding, Fruit Salad, Cranberry Orange Muffins," Green Pea Soup - 250kcals per portion, 4 portions, no allergies, Origin"," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
4,250.0,250.0,220.0,300.0,350.0, Vegan Breakfast Enchiladas, Cheesy Vegetarian Quesadilla, Caprese Bruschetta," Quinoa Stuffed Bell Peppers - 300kcals per portion, 4 portions, no allergies
"," Ratatouille Quinoa Bowl - 350 calories/portion, 4 portions, contains garlic (France)
"
5,200.0,200.0,80.0,350.0,250.0, Blueberry Muffins, Roasted Butternut Squash and Sweet Potato Fries, Fresh Fruit Salad," Chickpea Salad - 350kcals per portion, 2 portions, no allergies
"," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
6,350.0,150.0,150.0,600.0,200.0, Maple Pecan Granola with Yogurt, Baked Cinnamon Apple Chips, Baked Sweet Potato Wedges, Margherita Pizza," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
7,200.0,250.0,150.0,370.0,200.0, Tomato Basil Tofu Scramble, Veggie Stuffed Mushrooms, Lentil Soup," Ratatouille Couscous - 370kcals per portion, 2 portions, contains gluten
"," Indian Vegetable Samosas - 200 calories/portion, 4 portions, contains gluten (India)
"
8,350.0,160.0,280.0,700.0,240.0, Coconut Milk Rice Pudding, Rice Cakes with Almond Butter, Veggie Pita Pockets, Spinach and Ricotta Calzone," Caprese Stuffed Avocado - 240kcals per portion, 4 portions, contains dairy (Italy)
"
9,250.0,300.0,150.0,250.0,350.0, Overnight Oats, Oatmeal Raisin Energy Balls, Baked Vegetable Samosas, Vegetable bibimbap bowls," Chickpea Curry - 350 calories/portion, 4 portions, Origin"
10,250.0,200.0,100.0,420.0,350.0, Yogurt Parfait, Chocolate Protein Balls, Edamame," Veggie Shepard's Pie - 420kcals per portion, 2 portions, contains gluten
"," Spinach and ricotta stuffed shells - 350 calories per portion, 4 portions, contains dairy (Italy)
"
11,250.0,150.0,260.0,320.0,200.0, Banana Bread, Vegan Chocolate Energy Balls, Greek Stuffed Mushrooms," Spinach and Quinoa Salad - 320kcals per portion, 2 portions, gluten-free
"," Greek Veggie Skewers - 200 calories/portion, 4 portions, Origin"
12,200.0,250.0,150.0,250.0,200.0, Blueberry Muffins, Veggie Sushi Rolls, Veggie Sushi Rolls," Quinoa Stuffed Mushrooms - 250kcals per portion, 2 portions, no allergies
"," Lentil curry - 200 calories per portion, 6 portions, contains gluten (India)
"
13,200.0,160.0,300.0,390.0,300.0, Mediterranean Vegetable Omelette, Apple Slices with Almond Butter, Vegetable Fajitas," Mexican Quinoa Salad - 390kcals per portion, 2 portions, contains gluten
", Caprese Stuffed Portobello Mushrooms
14,300.0,180.0,90.0,220.0,200.0, Veggie Bagel Sandwich, Blueberry Muffins, Greek Feta and Olive Skewers," Spinach and Feta Stuffed Peppers - 220kcals per portion, 4 portions, contains dairy, Origin"," Stuffed grape leaves (Dolmas) - 200 calories per portion, 4 portions, contains nuts (Middle East)
"
15,350.0,300.0,120.0,250.0,280.0, Cranberry Orange Muffins, Lemon Poppy Seed Muffins, Tomato Bruschetta, Lentil and vegetable stew," Greek Stuffed Eggplant - 280kcals per portion, 4 portions
"
16,350.0,250.0,150.0,300.0,200.0, Veggie Omelette, Overnight Chia Pudding with Berries, Roasted Chickpeas, Stuffed Mushrooms," Tomato and Mozzarella Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
17,200.0,250.0,70.0,200.0,350.0, Tomato Basil Tofu Scramble, Veggie Omelette, Veggie Spring Rolls," Spinach and Artichoke Dip - 200kcals per portion, 4 portions, contains dairy
"," Mexican Rice Stuffed Peppers - 350 calories/portion, 4 portions, Origin"
18,200.0,220.0,100.0,380.0,350.0, Tomato Basil Tofu Scramble, Carrot Cake Overnight Oats, Edamame," Veggie Bibimbap Bowl - 380kcals per portion, 2 portions, contains soy (Korea)
"," Sweet Potato and Black Bean Chili - 350 calories/portion, 6 portions, Origin"
19,300.0,250.0,220.0,600.0,350.0, Mushroom and Spinach Vegan Quiche, Greek Saganaki, Cheese and Spinach Triangles, Spinach and Mushroom Quiche," Tomato and Basil Pasta - 350 calories/portion, 2 portions, Origin"
20,200.0,120.0,120.0,650.0,280.0, Veggie Breakfast Couscous, Vegetable Spring Rolls, Dark Chocolate Energy Balls, Veggie Pad Thai," Greek Stuffed Eggplant - 280kcals per portion, 4 portions
"
21,300.0,150.0,160.0,420.0,350.0, Vegan Breakfast Burrito, Green Smoothie, Greek Yogurt with Honey and Nuts," Lentil and Vegetable Curry - 420kcals per portion, 2 portions, contains legumes, nightshade vegetables (India)
"," Mexican Rice and Beans - 350 calories/portion, 4 portions, Origin"
22,300.0,180.0,180.0,250.0,250.0, Greek Yogurt Parfait, Carrot Cake Muffins, Quinoa Stuffed Mushrooms, Mixed vegetable curry, Eggplant and Tomato Gratin
23,250.0,150.0,120.0,600.0,300.0, Vegan Breakfast Enchiladas, Veggie Roll-Up, Greek Yogurt Fruit Dip, Mushroom Risotto, Eggplant Parmesan Sliders
24,200.0,350.0,120.0,200.0,350.0, Vegetable Frittata, Bagel with Cream Cheese, Granola Bar, Greek falafel," Lentil Curry - 350 calories/portion, 4 portions, Origin"
25,300.0,80.0,150.0,280.0,200.0, Banana Pancakes, Apple with Cinnamon, Beetroot Hummus with Crackers," Lentil Salad with Roasted Vegetables - 280kcals per portion, 4 portions, no allergies
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
26,250.0,160.0,40.0,250.0,350.0, Vegan Chocolate Banana Smoothie, Greek Yogurt with Honey, Cucumber Roll-Ups," Greek Fava Bean Dip - 250kcals per portion, 4 portions, no allergies, Origin"," Tomato and Basil Pasta - 350 calories/portion, 2 portions, Origin"
27,250.0,180.0,150.0,150.0,300.0, Raspberry Chia Pudding, Quinoa Cakes, Cucumber and Cream Cheese Sandwiches," Caponata - 150kcals per portion, 4 portions, no allergies, Origin"," Zucchini Noodles with Pesto - 300 calories/portion, 4 portions, Origin"
28,250.0,200.0,120.0,390.0,180.0, Overnight Chia Oats, Granola Bar, Granola Bar," Mexican Quinoa Salad - 390kcals per portion, 2 portions, contains gluten
", Ratatouille
29,300.0,150.0,300.0,200.0,350.0, Tomato Basil Avocado Toast, Vegan Chocolate Energy Balls, Roasted Vegetable Wrap, Greek dolmas (stuffed grape leaves), Mexican Quinoa Stuffed Zucchini
30,300.0,250.0,250.0,350.0,260.0, Acai Bowl, Spinach and Egg Muffins, Stuffed Bell Peppers with Quinoa, Vegetable Bolognese with spaghetti," Greek Style Lemon Potatoes - 260kcals per portion, 4 portions
"
31,350.0,250.0,150.0,350.0,350.0, Blueberry Muffins, Pumpkin Muffins, Roasted Chickpeas," Greek Spanakopita Pie - 350kcals per portion, 2 portions, contains dairy, Origin", Vegetable Dumplings
32,300.0,120.0,280.0,300.0,150.0, Mediterranean Chickpea Scramble, Oatmeal Cookie, Veggie Sausage Rolls," Lentil Bolognese - 300kcals per portion, 4 portions, no allergies, Origin"," Caprese salad - 150 calories per portion, 4 portions, contains dairy (Italy)
"
33,400.0,220.0,120.0,260.0,320.0, Veggie Breakfast Skillet, Overnight Chia Pudding, Beetroot Hummus with Crackers," Zucchini Noodles with Pesto - 260kcals per portion, 2 portions, contains nuts (Italy)
"," Greek Gigantes Plaki - 320kcals per portion, 4 portions
"
34,200.0,150.0,280.0,330.0,350.0, Veggie Breakfast Pizza Rolls, Oven-Baked Onion Rings, Veggie Sausage Rolls," Quinoa and Vegetable Stir-Fry - 330kcals per portion, 2 portions, gluten-free
"," Sweet potato and black bean tacos - 350 calories per portion, 4 portions, contains gluten
"
35,250.0,180.0,200.0,550.0,350.0, Vegan Chocolate Banana Smoothie, Blueberry Muffins, Bruschetta with Mozzarella and Basil, Mexican Rice Bowl," Vegetable Korma - 350kcals per portion, 4 portions, contains nuts (India)
"
36,350.0,120.0,100.0,390.0,300.0, Bread Upma, Greek Stuffed Grape Leaves, Caprese Skewers," Mexican Quinoa Salad - 390kcals per portion, 2 portions, contains gluten
"," Greek Stuffed Peppers - 300 calories/portion, 4 portions, contains feta cheese (Greece)
"
37,300.0,300.0,200.0,350.0,300.0, Veggie Breakfast Burrito Bowl, Rice Paper Rolls with Peanut Dipping Sauce, Baked Falafel," Veggie Tacos - 350kcals per portion, 2 portions, contains gluten
"," Greek Chickpea Patties - 300 calories/portion, 4 portions, contains gluten (Greece)
"
38,250.0,250.0,150.0,380.0,330.0, Quinoa Porridge, Quiche Lorraine, Baked Vegetable Samosas," Avocado and Chickpea Salad - 380kcals per portion, 2 portions, contains legumes
"," Lentil Burgers - 330kcals per portion, 4 portions, contains legumes
"
39,400.0,250.0,200.0,250.0,250.0, Veggie Biscuits and Gravy, Mango and Coconut Chia Pudding, Tofu Vegetable Skewers, Vegetable and lentil cassoulet," Vegetable Curry Puffs - 250 calories/portion, 4 portions, contains gluten (Various)
"
40,200.0,120.0,180.0,400.0,350.0, Quinoa Breakfast Burrito, Beetroot Hummus, Crispy Tofu Bites, Vegetable paella, Greek Orzo Stuffed Peppers
41,400.0,200.0,80.0,280.0,250.0, Vegan Chocolate Waffles, Egg Salad Lettuce Wraps, Gazpacho," Stuffed Portobello Mushrooms - 280kcals per portion, 4 portions, no allergies
"," Ratatouille tart - 250 calories per portion, 6 portions, contains gluten (France)
"
42,250.0,100.0,240.0,350.0,350.0, Middle Eastern Shakshuka, Cucumber and Tomato Salad, Greek Stuffed Grape Leaves, Greek vegetable and feta burgers," Greek Orzo Salad - 350 calories/portion, 4 portions, contains gluten (Greece)
"
43,300.0,180.0,150.0,220.0,300.0, Vegan French Toast, Cereal Bars, Bruschetta with Mozzarella, Greek lemon potatoes," Veggie Burger with Sweet Potato Fries - 300 calories/portion, 4 portions, Origin"
44,300.0,180.0,160.0,380.0,350.0, Idli and Sambar, Mango Chia Pudding, Greek Yogurt with Honey and Nuts," Quinoa Stuffed Bell Peppers with Black Beans - 380kcals per portion, 2 portions, contains legumes, gluten-free
"," Vegetable Tikka Masala - 350 calories/portion, 4 portions, contains dairy (India)
"
45,300.0,90.0,180.0,280.0,300.0, Blueberry Banana Breakfast Bars, Rice Paper Rolls, Lentil Salad," Quinoa and Roasted Vegetable Stuffed Peppers - 280kcals per portion, 4 portions, no allergies
"," Greek Stuffed Tomatoes - 300 calories/portion, 4 portions, Origin"
46,350.0,100.0,260.0,300.0,300.0, Tomato and Basil Bruschetta Scramble, Kiwi and Strawberry Smoothie, Greek Stuffed Mushrooms, Mexican vegetable quesadillas, Mediterranean Veggie Pizza
47,300.0,220.0,180.0,380.0,300.0, Hash Brown Casserole, Banana Pancakes, Black Bean Brownies," Quinoa Stuffed Bell Peppers with Spinach and Cheese - 380kcals per portion, 2 portions, contains dairy, gluten
"," Mediterranean Quinoa Salad - 300 calories/portion, 4 portions, contains gluten (Greece)
"
48,400.0,180.0,180.0,550.0,300.0, Mushroom Breakfast Burrito, Tomato and Cheese Toast, Roasted Cauliflower Bites, Mushroom Stroganoff, Quinoa and Vegetable Stuffed Bell Peppers
49,250.0,150.0,180.0,180.0,350.0, Vegan Banana Bread, Cinnamon Maple Roasted Chickpeas, Mango Salsa with Tortilla Chips," Spinach and Feta Stuffed Portobello Mushrooms - 180kcals per portion, 2 portions, contains dairy
", Vegetable Paella
50,300.0,180.0,180.0,150.0,300.0, Banana Nut Smoothie Bowl, Roasted Chickpeas, Greek Yogurt Parfait, Spinach and cheese stuffed tomatoes, Vegetable Fajitas
51,300.0,200.0,220.0,300.0,300.0, Irish Soda Bread, Granola Bar, Strawberry Banana Smoothie," Greek Butterbean Soup - 300kcals per portion, 4 portions, no allergies, Origin"," Spinach and feta phyllo triangles - 300 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
52,300.0,350.0,200.0,380.0,200.0, Pancakes with Maple Syrup, Veggie Wrap with Avocado and Spinach, Roasted Red Pepper Hummus," Quinoa Stuffed Bell Peppers with Spinach and Cheese - 380kcals per portion, 2 portions, contains dairy, gluten
"," Spinach and Feta Stuffed Peppers - 200 calories/portion, 4 portions, Origin"
53,200.0,250.0,280.0,150.0,210.0, Greek Yogurt Pancakes, Mushroom Bruschetta, Veggie Pita Pockets, Spinach and cheese stuffed tomatoes," Greek Briam - 210kcals per portion, 4 portions
"
54,400.0,350.0,210.0,200.0,350.0, French Toast, Greek Yogurt Parfait with Granola and Berries, Greek Feta and Olive Tapenade Crostini, Greek spanakopita," Mexican Rice and Beans - 350 calories/portion, 4 portions, Origin"
55,250.0,300.0,180.0,250.0,350.0, Smoothie Bowl, Oatmeal Raisin Energy Balls, Veggie Pancakes with Yogurt Dip, Lentil and vegetable curry, Veggie Spring Rolls
56,300.0,150.0,180.0,700.0,350.0, Mushroom and Tomato Omelette, Baked Sweet Potato Fries, Sweet and Spicy Roasted Almonds, Spinach Lasagna, Greek Phyllo Pie
57,300.0,300.0,150.0,350.0,350.0, Veggie Breakfast Burrito Bowl, Quinoa and Black Bean Stuffed Peppers, Cucumber and Cream Cheese Sandwiches," Veggie Tacos - 350kcals per portion, 2 portions, contains gluten
", Greek Orzo Stuffed Peppers
58,200.0,160.0,200.0,300.0,300.0, Quinoa Veggie Breakfast Skillet, Bruschetta, Bruschetta with Mozzarella and Basil, Tomato and basil pasta," Lentil and vegetable shepherd's pie - 300 calories per portion, 4 portions, none
"
59,350.0,200.0,180.0,300.0,350.0, Coconut Chia Pudding, Roasted Red Pepper and Tomato Soup, Spinach and Feta Pastry Triangles," Spinach and Mushroom Quesadilla - 300kcals per portion, 2 portions, contains dairy
", Mexican Quinoa Stuffed Bell Peppers
60,250.0,90.0,150.0,200.0,350.0, Tomato Basil Bruschetta, Fruit Salad, Lentil Soup, Spinach and Artichoke Dip," Mushroom and goat cheese flatbread - 350 calories per portion, 4 portions, contains gluten and dairy
"
61,300.0,150.0,100.0,300.0,300.0, Irish Soda Bread, Baked Egg Cups, Grilled Halloumi Skewers, Caprese Sandwich," Mexican Quinoa Bowl - 300 calories/portion, 4 portions, contains cilantro (Mexico)
"
62,300.0,200.0,130.0,300.0,300.0, Vegetable Frittata, Greek Yogurt and Honey Toast, Veggie Taco Cups," Lentil and Vegetable Curry - 300kcals per portion, 4 portions, no allergies, Origin", Greek Briam (Roasted Vegetables)
63,300.0,200.0,220.0,350.0,200.0, Banana Pancakes, Vegan Protein Bars, Cheese and Spinach Triangles, Eggplant Roll-Ups," Roasted Vegetable Frittata - 200 calories/portion, 4 portions, Origin"
