,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,200.0,180.0,120.0,280.0, Vegan Pumpkin Pancakes, Stuffed Mushrooms, Oatmeal Raisin Cookies," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Zucchini Fritters - 280kcals per portion, 4 portions
"
2,200.0,160.0,200.0,120.0,350.0, Veggie Breakfast Couscous, Bruschetta, Fruit Kabobs with Chocolate Sauce," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Rice Stuffed Peppers - 350 calories/portion, 4 portions, Origin"
3,250.0,200.0,170.0,120.0,200.0, Cucumber Sandwich, Stuffed Artichoke, Mini Quiches," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
4,250.0,300.0,120.0,120.0,250.0, Yogurt Parfait, Vegetable Pad Thai, Greek Yogurt Fruit Dip," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Veggie Sushi Rolls - 250 calories/portion, 4 portions, Origin"
5,250.0,150.0,250.0,120.0,220.0, Vegan Banana Muffins, Sweet Corn Fritters, Veggie Quesadillas," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Salad - 220kcals per portion, 4 portions, contains dairy
"
6,300.0,150.0,150.0,120.0,350.0, Vegetable Frittata, Greek Yogurt with Berries, Caprese Salad Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Vegetable Paella
7,200.0,220.0,210.0,120.0,250.0, Quinoa Breakfast Burrito, Carrot Cake Overnight Oats, Greek Feta and Olive Tapenade Crostini," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
8,150.0,250.0,100.0,120.0,350.0, Chia Pudding, Spinach and Ricotta Rolls, Zucchini Tomato Bites," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Tomato and Basil Pasta - 350 calories/portion, 2 portions, Origin"
9,300.0,150.0,250.0,120.0,200.0, Veggie Breakfast Burrito Bowl, Veggie Sushi Rolls, Quinoa Stuffed Bell Peppers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Caprese Skewers - 200 calories/portion, 4 portions, contains dairy (Italy)
"
10,300.0,120.0,200.0,120.0,200.0, Vegan Berry Protein Smoothie Bowl, Cucumber Rolls, Quinoa Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains gluten (Mexico)
"
