,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,80.0,180.0,100.0,350.0," Congee (Chinese rice porridge) with century eggs - 300 calories per portion, 2 portions, no allergic warnings, origin", Fruit Salad, Veggie spring rolls with peanut dipping sauce, Israeli salad, Moroccan Chickpea Tagine
2,250.0,80.0,120.0,100.0,246.0, Vegan Chocolate Banana Chia Pudding - 250 calories per portion | 2 portions | None | Origin, Cheesy Popcorn, Spinach and Feta Stuffed Mushrooms, Israeli salad, Vegan Teriyaki Tofu
3,200.0,70.0,120.0,20.0,400.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
", Kale chips, Roasted Chickpeas, Moroccan Mint Tea, Teriyaki Salmon
4,300.0,80.0,200.0,100.0,350.0, Breakfast Couscous with Fresh Fruit, Fresh Watermelon Slices - Approx, Chicken Satay Skewers, Israeli salad, Mushroom Tacos
5,400.0,80.0,250.0,100.0,320.0, Vegan Breakfast Hash, Fruit Salad, Smoked Salmon and Dill Cream Cheese Cucumber Bites, Israeli salad, Mediterranean Vegan Wrap
6,400.0,80.0,150.0,20.0,400.0," Huevos Rancheros with black beans (400 calories per portion, 2 portions, nut-free, Mexican origin)
", Avocado Deviled Eggs, Lentil Soup, Moroccan Mint Tea," Beef stir-fry with broccoli and mushrooms (400 calories per portion, 3 portions, origin"
7,250.0,80.0,90.0,100.0,350.0," Overnight oats with berries and almond milk (250 calories per portion, 2 portions, nut-free, American origin)
", Fruit Salad, Buffalo cauliflower dip with celery sticks, Israeli salad, Vegan Tikka Wrap
8,250.0,90.0,200.0,100.0,380.0, Raw Vegan Breakfast Bars - 250 calories per portion | 2 portions | Contains nuts | Origin, Turkish-style boiled eggs, Cucumber Cups with Tuna Salad, Israeli salad," Lemon garlic grilled tofu with quinoa and roasted vegetables – 380 calories per portion, 3 portions, vegan-friendly
"
9,400.0,90.0,230.0,100.0,350.0," Brazilian tapioca crepes with coconut and condensed milk (400kcals per portion, 2 portions, dairy allergies, origin", Turkish-style boiled eggs," Matzah Ball Soup - 230 kcals per portion, 3 portions, contains gluten (Jewish)", Israeli salad," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
10,400.0,80.0,120.0,20.0,350.0," Maltese pastizzi (ricotta-filled pastries) - 400 calories per portion, 2 portions, contains gluten and dairy, origin", Mango with Chili Powder, Greek Yogurt with Berries, Moroccan Mint Tea," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
