,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,120.0,180.0,100.0,300.0, Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin, Roasted Brussels Sprouts," Baked Falafel Salad - 180 kcals per portion, 4 portions, allergic warning (sesame), origin", Israeli salad," Moroccan Couscous with Roasted Vegetables - 300 calories/portion, 4 portions, contains gluten (Morocco)
"
2,320.0,100.0,150.0,20.0,350.0," Mushroom and goat cheese frittata (320 calories per portion, 2 portions, contains dairy, French origin)
", Tomato Basil Bruschetta, Veggie Chips, Moroccan Mint Tea," Chinese Vegan Kung Pao Tofu (350 calories/portion, 2 portions) - China
"
3,200.0,120.0,250.0,100.0,150.0, Vegan Breakfast Phyllo Cups, Roasted Brussels Sprouts, Greek Spinach and Feta Puffs, Israeli salad," Grilled Vegetable Skewers - 150 calories/portion, 4 portions, contains garlic (Various)
"
4,100.0,100.0,250.0,100.0,200.0, Healthy Fruit Salad, Boiled chickpeas, Mini Buffalo Chicken Wraps, Israeli salad, Mediterranean Stuffed Eggplant
5,400.0,120.0,150.0,20.0,300.0," Huevos Rancheros with black beans (400 calories per portion, 2 portions, nut-free, Mexican origin)
", Cottage Cheese with Tomato, Mixed berry salad with honey citrus dressing, Moroccan Mint Tea," Lentil Walnut Tacos - 300 calories per portion, 4 portions, Nuts, Mexico
"
6,400.0,100.0,220.0,100.0,350.0," Huevos rancheros - 400 calories per portion, 2 portions, contains gluten, origin", Corn on the Cob," Chocolate Mousse - 220 kcals per portion, 2 portions, contains dairy (France)", Israeli salad, Vegan BBQ Pulled Jackfruit Sandwich
7,400.0,100.0,180.0,100.0,200.0," Huevos divorciados (Mexican-style eggs with red and green salsa) (400 calories per portion, 2 portions, nut-free, Mexican origin)
", Baked Zucchini Chips - Approx, Fruit skewers with yogurt dip, Israeli salad," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
8,320.0,100.0,90.0,100.0,300.0," Egg and cheese breakfast roll-ups (320 calories per portion, 2 portions, contains dairy, American origin)
", Roasted Almonds," Roasted Brussels Sprouts with Balsamic Glaze - 90 kcals per portion, 4 portions, no allergic warnings, origin", Israeli salad," Vegetable curry with basmati rice - 300 kcals per portion, 4 portions, vegetarian, contains gluten
"
9,450.0,120.0,120.0,20.0,300.0," Spanish tortilla de patatas (potato omelet) with aioli (450kcals per portion, 2 portions, origin", Bruschetta with Tomato and Basil, Dark Chocolate Energy Balls, Moroccan Mint Tea," Moroccan vegetable tagine with couscous - 300 kcals per portion, 4 portions, vegetarian, contains gluten
"
10,380.0,100.0,680.0,20.0,300.0," Veggie-packed breakfast skillet with sweet potatoes (380 calories per portion, 2 portions, nut-free, American origin)
", Caprese Skewers, Sweet and Sour Tofu, Moroccan Mint Tea, Mediterranean Vegetable Tart
