,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,400.0,120.0,300.0,330.0, Vegan Vegetable Frittata - 350 calories per portion | 1 portion | None | Origin, Vegan Bagel with Cashew Cream Cheese, Vegan Mediterranean Hummus Bowl, Vegan Baked Ziti, Vegan Shepherd's Pie
2,400.0,90.0,160.0,350.0,310.0, Vegan Breakfast Spanakopita, Quinoa Energy Bites," Vegan Pesto Pasta Salad - 160 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Mexican Rice, Vegan Lentil Curry
3,250.0,300.0,100.0,400.0,300.0, Sweet Potato Toast - 250 calories per portion | 1 portion | None | Origin, Smoothie Bowl," Crispy Baked Tofu Bites - 100 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Thai Green Curry, Quinoa Stuffed Bell Peppers
4,300.0,170.0,160.0,300.0,350.0, Vegan Breakfast Tiramisu, Walnut Energy Bars, Vegan Mexican Street Corn, Lentil Bolognese," Chickpea Salad Sandwich - 350 calories per portion, 2 portions, may contain gluten"
5,400.0,180.0,200.0,250.0,250.0, Vegan Breakfast Quesadilla - 400 calories per portion | 1 portion | Contains gluten | Origin, Banana Bread, Vegan Chocolate Covered Strawberries, Cauliflower Buffalo Wings," Vegan Soba Noodle Salad - 250 calories per portion, 4 portions, None, Japan
"
6,300.0,150.0,80.0,350.0,210.0, Vegan Coconut Chia Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Almond Joy Energy Bites," Baked Kale Chips - 80 kcals per portion, 4 portions, no allergic warnings, origin"," Lentil Curry with Coconut Milk
Total calories per portion", Quinoa and Kale Salad
7,400.0,180.0,160.0,350.0,350.0, Vegan Breakfast Tater Tots - 400 calories per portion | 1 portion | Contains gluten | Origin, Fruity Nice Cream, Roasted Chickpeas, Vegan Moussaka," Italian Vegan Stuffed Peppers (350 calories/portion, 2 portions) - Italy

"
8,250.0,150.0,150.0,250.0,200.0, Vegan Berry Chia Smoothie - 250 calories per portion | 2 portions | None | Origin, Vegan Chocolate Mousse," Cucumber and Avocado Sushi Rolls - 150 kcals per portion, 4 portions, allergic warning (avocado), origin"," Greek Salad with Tofu Feta
Total calories per portion", Lentil Spinach Soup
9,300.0,180.0,170.0,400.0,250.0, Vegan Almond Butter Toast - 300 calories per portion | 1 portion | Contains nuts | Origin, Vegan Breakfast Quinoa," Vegan Mediterranean Flatbread - 170 kcals per portion, 4 portions, no allergic warnings, origin"," Mexican Rice and Beans
Total calories per portion", Vegan Soba Noodle Salad
10,50.0,100.0,180.0,200.0,250.0, Vegan Breakfast Energy Balls, Roasted Almonds," Quinoa Stuffed Bell Peppers - 180 kcals per portion, 4 portions, no allergic warnings, origin"," Lentil Soup
Total calories per portion", Vegan Tacos
