,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,150.0,160.0,20.0,250.0, Vegan Chocolate Waffles, Bruschetta with Tomato and Basil - Approx, Zucchini Fritters, Moroccan Mint Tea," Vegan Lentil and Vegetable Casserole - 250 calories per portion, 4 portions, may contain gluten"
2,160.0,250.0,140.0,20.0,250.0," Scrambled eggs with spinach and feta (160 calories per portion, 2 portions, contains dairy, Greek origin)
", Pear and Almond Tart," Roasted Chickpeas - 140 kcals per portion, 4 portions, gluten-free (World)", Moroccan Mint Tea," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)

Please note that these calorie estimates are approximate and can vary based on specific ingredients and portion sizes used"
3,200.0,100.0,120.0,20.0,210.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
", Carrot Sticks with Ranch Dip, Banana Oat Cookies, Moroccan Mint Tea," Greek Briam - 210kcals per portion, 4 portions
"
4,300.0,150.0,220.0,20.0,250.0, Overnight Apple Pie Chia Pudding, Mexican Street Corn, Baked Mini Samosas with Mint Chutney, Moroccan Mint Tea," Mediterranean Quinoa Salad (250 calories/portion, 2 portions) - Greece
"
5,300.0,250.0,150.0,20.0,250.0, Vegan French Toast," Mini Chicken Kebabs with Yogurt Sauce - 250kcals per portion, 1 portion
    Origin", Mango salsa with tortilla chips, Moroccan Mint Tea," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
6,250.0,150.0,220.0,20.0,280.0, Vegan Breakfast Sushi Rolls, Carrot Soup - Approx, Nutella Stuffed French Toast, Moroccan Mint Tea," Sweet Potato Curry - 280 calories per portion, 4 portions, None, India
"
7,200.0,220.0,200.0,20.0,250.0, Overnight Chia Pudding, Oatmeal with Blueberries, Spinach and Cheese Puffs, Moroccan Mint Tea, Vegan Kung Pao Tofu
8,300.0,300.0,220.0,20.0,300.0, Saffron Yogurt with Fruit, Blueberry Muffins, Mango Coconut Chia Pudding, Moroccan Mint Tea," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
9,400.0,200.0,100.0,20.0,80.0," Dutch baby pancake with lemon and powdered sugar (400kcals per portion, 2 portions, origin", Homemade Peanut Butter, Bruschetta, Moroccan Mint Tea," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
10,300.0,250.0,120.0,20.0,290.0, Veggie Breakfast Scramble, Quinoa Salad, Spinach and Feta Stuffed Mushrooms, Moroccan Mint Tea, Vegan Lentil Tacos
11,200.0,180.0,180.0,20.0,80.0, Mini Vegetable Quiche, Vegan Zucchini Bread, Baked Falafel with Yogurt Sauce, Moroccan Mint Tea," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
12,50.0,150.0,200.0,20.0,300.0, Vegan Breakfast Sushi Burrito, Spinach and ricotta puff pastry swirls, Antipasto Skewers, Moroccan Mint Tea," Lentil Mushroom Meatballs - 300 calories per portion, 4 portions, None, Various
"
13,380.0,220.0,120.0,20.0,300.0," Cabbage and sausage breakfast skillet (380 calories per portion, 2 portions, contains dairy, German origin)
", Banana Pancakes, Vegan Energy Balls, Moroccan Mint Tea," Mexican Vegan Tortilla Soup (300 calories/portion, 4 portions) - Mexico
"
14,300.0,350.0,100.0,20.0,300.0, Blueberry Banana Breakfast Bars, Veggie Sushi Rolls, Greek yogurt with mixed berries, Moroccan Mint Tea, Roasted Veggie Wrap
15,300.0,200.0,380.0,20.0,200.0, Sweet Potato Hash Browns, Chickpea Salad Wraps, Mini chicken pot pies, Moroccan Mint Tea," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
16,300.0,150.0,100.0,20.0,250.0," Chocolate avocado smoothie (300 calories per portion, 2 portions, nut-free, American origin)
", Butternut Squash Soup," Vegan Energy Balls - 100 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Panzanella salad - 250 calories per portion, 4 portions, contains gluten (Italy)
"
17,300.0,180.0,120.0,20.0,250.0, Vegan Coconut Chia Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Vegan Puffed Quinoa Bars, Roasted Cauliflower Popcorn, Moroccan Mint Tea, Vegan Zucchini Bread
18,400.0,250.0,200.0,20.0,200.0," Mexican-style breakfast wrap with eggs and black beans (400 calories per portion, 2 portions, contains eggs, Mexican origin)
", Veggie Oatmeal Muffins, Stuffed Eggplant, Moroccan Mint Tea," Vegan Lentil and Vegetable Stir-Fry - 200 calories per portion, 3 portions, may contain soy"
19,350.0,180.0,60.0,20.0,250.0," Turkish borek with feta and spinach (350kcals per portion, 2 portions, origin", Antipasto Skewers, Cucumber and cream cheese bites, Moroccan Mint Tea," Ratatouille tart - 250 calories per portion, 6 portions, contains gluten (France)
"
20,300.0,200.0,300.0,20.0,250.0," Avocado toast - 300 calories per portion, 2 portions, may contain gluten, origin", Veggie Omelette, Roasted Vegetable Wrap, Moroccan Mint Tea," Veggie Sushi Rolls - 250 calories/portion, 4 portions, Origin"
21,350.0,350.0,100.0,20.0,301.0, Vegan Vegetable Frittata - 350 calories per portion | 1 portion | None | Origin, Greek Yogurt Parfait with Granola and Berries," Vegan Spinach and Artichoke Dip - 100 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Vegan Gnocchi
22,350.0,250.0,70.0,20.0,200.0, Vegan Kale and Potato Frittata - 350 calories per portion | 1 portion | None | Origin, Sweet Potato Fries," Fruit Salad - 70 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Lentil Soup
23,350.0,180.0,200.0,20.0,200.0," Muesli with yogurt and mixed fruits (350kcals per portion, 1 portion)
", Easy Homemade Granola," Smoothie bowl (banana, spinach, almond milk, toppings)", Moroccan Mint Tea," Lentil Spinach Salad - 200 calories per portion, 4 portions, None, Various
"
24,350.0,220.0,140.0,20.0,300.0, Vegan Bagel with Tofu Cream Cheese - 350 calories per portion | 1 portion | Contains gluten | Origin, Berry breakfast bar," Apple Slices with Almond Butter - 140 kcals per portion, 2 portions, contains tree nuts (USA)", Moroccan Mint Tea," Chinese Vegan Tomato and Tofu Soup (300 calories/portion, 4 portions) - China
"
25,250.0,200.0,150.0,20.0,250.0, Vegan Berry Chia Smoothie - 250 calories per portion | 2 portions | None | Origin, Granola Bar, Zucchini chips, Moroccan Mint Tea, Ratatouille Stuffed Portobello Mushrooms
26,250.0,250.0,200.0,20.0,250.0, Tomato Basil Bruschetta, Stuffed Portobello mushrooms, Chicken Lettuce Wraps, Moroccan Mint Tea," Mediterranean stuffed eggplant - 250 calories per portion, 4 portions, none
"
27,400.0,220.0,560.0,20.0,300.0, Breakfast Tacos with Avocado Salsa, Caramelized banana oatmeal, Vegan Chickpea Salad Sandwich, Moroccan Mint Tea, Vegan Lentil Tacos
28,280.0,250.0,180.0,20.0,300.0," Cinnamon raisin oatmeal with apples (280 calories per portion, 2 portions, nut-free, American origin)
", Vegetable Quesadilla with Salsa, Rice paper rolls with shrimp and vegetables, Moroccan Mint Tea," Lentil and vegetable shepherd's pie - 300 calories per portion, 4 portions, none
"
29,250.0,220.0,360.0,20.0,250.0," Banana walnut muffins (250 calories per portion, 2 portions, contains nuts, American origin)
", Blueberry Muffins, Vegan Turkish Delight, Moroccan Mint Tea, Mushroom Risotto
30,300.0,200.0,200.0,20.0,300.0, Tomato Basil Avocado Toast, Vegan Cereal Bars, Green smoothie bowl, Moroccan Mint Tea," Italian Vegan Pizza (300 calories/portion, 2 portions) - Italy
"
31,150.0,250.0,180.0,20.0,200.0, Fruit Smoothie, Spinach and Ricotta Rolls, Stuffed Bell Peppers with Quinoa and Black Beans, Moroccan Mint Tea," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
32,300.0,100.0,400.0,20.0,200.0, Egg White Omelette with Veggies, Greek yogurt with berries, Vegan Japanese Mochi, Moroccan Mint Tea," Tomato and Mozzarella Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
33,400.0,150.0,200.0,20.0,220.0, Vegetarian Breakfast Strata, Almond Butter Banana Bites - Approx, Chicken and vegetable lettuce wraps, Moroccan Mint Tea, Chickpea and Vegetable Stir Fry
34,300.0,250.0,90.0,20.0,200.0, Vegan Breakfast Stromboli, Mediterranean Quinoa Salad," Roasted Brussels Sprouts with Balsamic Glaze - 90 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Indian Vegetable Samosas - 200 calories/portion, 4 portions, contains gluten (India)
"
35,320.0,150.0,140.0,20.0,300.0," Baked eggs with asparagus and Parmesan (320 calories per portion, 2 portions, contains dairy, Italian origin)
", Zucchini Fritters, Baked sweet potato fries, Moroccan Mint Tea, Mediterranean Lentil Salad
36,350.0,150.0,480.0,20.0,200.0," Lebanese manakish (flatbread) with za'atar and olive oil (350kcals per portion, 2 portions, origin", Vegan Protein Bites, Vegan Lentil Burgers, Moroccan Mint Tea, Vegan Bibimbap
37,200.0,150.0,200.0,20.0,200.0, Veggie Breakfast Couscous, Cheesy Garlic Bread, Black Bean Quesadillas, Moroccan Mint Tea," Cucumber, tomato, and red onion salad – 200 calories per portion, 4 portions, vegan-friendly
"
38,350.0,200.0,220.0,20.0,300.0, Vegan Vegetable Frittata - 350 calories per portion | 1 portion | None | Origin, Cottage cheese and tomato on rye toast, Quinoa and Black Bean Salad, Moroccan Mint Tea," Tahini Chickpea Salad - 300 calories per portion, 4 portions, None, Various
"
39,350.0,200.0,100.0,20.0,200.0," Veggie-packed breakfast casserole (350 calories per portion, 2 portions, nut-free, American origin)
", Mixed Nuts - Approx, Baba Ganoush, Moroccan Mint Tea, Mediterranean Stuffed Eggplant
40,220.0,250.0,250.0,20.0,250.0," Vegetable frittata - 220 calories per portion, 4 portions, no allergic warnings, origin", Oatmeal Raisin Cookies," Fiery Veggie Stir-Fry - 250 kcals per portion, 2 portions, contains soy (Various)", Moroccan Mint Tea, Sushi Roll
41,250.0,350.0,220.0,20.0,250.0, Vegan Breakfast Pizza, Mushroom and Swiss Cheese Quiche, Coconut Shrimp with Sweet Chili Sauce, Moroccan Mint Tea," Indian Aloo Gobi (250 calories/portion, 4 portions) - India
"
42,400.0,150.0,200.0,20.0,250.0, Vegan Breakfast Stuffed Peppers - 400 calories per portion | 1 portion | None | Origin," Mini Vegetable Spring Rolls - 150kcals per portion, 2 portions
    Origin", Mini Chicken Teriyaki Skewers, Moroccan Mint Tea, Lebanese Tabbouleh
43,350.0,400.0,340.0,20.0,270.0, Vegan Protein Pancakes - 350 calories per portion | 1 portion | Contains gluten | Origin, Grilled Cheese Sandwich, Greek Feta and Olive Bread, Moroccan Mint Tea, Mexican Quinoa Bowl
44,400.0,300.0,100.0,20.0,220.0," Chicken sausage and vegetable stir-fry (400kcals per portion, 2 portions, origin", Lemon Poppy Seed Muffins," Vegan Spinach and Artichoke Dip - 100 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Chickpea and Vegetable Stir Fry
45,200.0,300.0,250.0,20.0,200.0, Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin, Spinach and Mushroom Quesadilla, Thai Peanut Noodle Salad, Moroccan Mint Tea," Italian Vegan Bruschetta (200 calories/portion, 4 portions) - Italy
"
46,350.0,250.0,180.0,20.0,280.0," Muesli with yogurt and mixed fruits (350kcals per portion, 1 portion)
", Cornbread, Stuffed Bell Peppers, Moroccan Mint Tea, Vegan Quiche
47,250.0,280.0,150.0,20.0,293.0, Vegan Cacao Banana Smoothie - 250 calories per portion | 2 portions | None | Origin, Vegan Protein Pancakes, Veggie Nuggets, Moroccan Mint Tea, Vegan Spinach and Artichoke Dip
48,350.0,200.0,240.0,20.0,200.0, Cranberry Orange Muffins," Spinach and Feta Stuffed Mushrooms - 200kcals per portion, 1 portion
    Origin", Thai Vegetable Spring Rolls, Moroccan Mint Tea," Italian Vegan Garlic Bread (200 calories/portion, 2 portions) - Italy
"
