,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,100.0,620.0,300.0,280.0, Vegan Almond Butter Toast - 300 calories per portion | 1 portion | Contains nuts | Origin, Energy Balls, Bean Burritos," Thai Mango Salad
Total calories per portion", Sweet Potato Curry
2,200.0,100.0,360.0,350.0,250.0, Vegan Green Smoothie - 200 calories per portion | 2 portions | None | Origin, Fresh Fruit Salad, Vegan Zucchini Noodles with Pesto," Italian Vegan Caprese Sandwich
Total calories per portion"," Greek Vegan Revithokeftedes (250 calories/portion, 4 portions) - Greece

Please note that the calorie counts are approximate and may vary based on specific ingredient choices and preparation methods"
3,250.0,80.0,80.0,300.0,250.0, Vegan Raspberry Almond Scones - 250 calories per portion | 2 portions | Contains gluten and nuts | Origin, Fruit Salad," Veggie Spring Rolls with Peanut Sauce - 80 kcals per portion, 4 portions, allergic warning (peanuts), origin"," Chickpea and Vegetable Stew
Total calories per portion", Tofu and Vegetable Kebabs
4,400.0,90.0,140.0,300.0,300.0, Vegan Breakfast Hand Pies, Quinoa Energy Bites," Vegan Greek Salad - 140 kcals per portion, 4 portions, no allergic warnings, origin", Chickpea Spinach Stew," Vegetable Stir-Fry with Peanut Sauce - 300 calories per portion, 4 portions, Peanuts, Various

"
5,200.0,100.0,160.0,300.0,300.0, Vegan Matcha Chia Pudding - 200 calories per portion | 1 portion | None | Origin, Chilled Gazpacho, Vegan Mexican Street Corn, Lentil Shepherd's Pie," Ratatouille Stuffed Zucchini - 300 calories per portion, 4 portions, None, France

"
6,300.0,100.0,100.0,250.0,250.0, Vegan Almond Butter Toast - 300 calories per portion | 1 portion | Contains nuts | Origin, Roasted Pumpkin Seeds," Stuffed Mini Peppers with Vegan Cream Cheese - 100 kcals per portion, 4 portions, no allergic warnings, origin", Veggie Stir-Fry, Vegan Tofu Scramble
7,400.0,100.0,160.0,300.0,300.0, Vegan Breakfast Tofu Wrap - 400 calories per portion | 1 portion | Contains soy | Origin, Fresh Fruit Salad, Vegan Mexican Street Corn, Lebanese Tabbouleh Salad," Lentil Sloppy Joes - 300 calories per portion, 4 portions, Gluten, United States
"
8,350.0,100.0,180.0,300.0,300.0, Tofu Scramble, Chilled Gazpacho," Vegan Apple Cinnamon Granola Bars - 180 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Pesto Pasta," Chinese Vegan Tomato and Tofu Soup (300 calories/portion, 4 portions) - China
"
9,350.0,90.0,140.0,400.0,320.0, Vegan Spinach and Mushroom Quiche - 350 calories per portion | 1 portion | Contains gluten | Origin, Stuffed Dates," Vegan Mediterranean Pasta Salad - 140 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Tikka Masala, Moroccan Vegetable Tagine
10,350.0,100.0,320.0,350.0,320.0, Vegan Savory Breakfast Muffins - 350 calories per portion | 1 portion | Contains gluten | Origin, Chilled Gazpacho, Vegan Raspberry Oat Bars, Ratatouille Wrap, Chickpea Salad Sandwich
11,450.0,80.0,320.0,400.0,300.0, Vegan Breakfast Pho, Stuffed Dates, Quinoa Salad, Quinoa and Vegetable Stir-Fry, Sweet Potato and Black Bean Enchiladas
12,150.0,100.0,140.0,400.0,200.0, Vegan Energy Balls - 150 calories per portion | 2 portions | Contains nuts | Origin, Toasted Coconut Chips," Vegan Spinach Dip with Pita Chips - 140 kcals per portion, 4 portions, no allergic warnings, origin", Thai Red Curry with Vegetables, Ratatouille
13,350.0,100.0,120.0,400.0,320.0, Vegan Breakfast Couscous - 350 calories per portion | 1 portion | Contains gluten | Origin, Overnight Chia Pudding," Roasted Cauliflower Bites - 120 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Shepherd's Pie, Chickpea Salad Sandwich
14,200.0,90.0,70.0,350.0,250.0, Vegan Green Smoothie - 200 calories per portion | 2 portions | None | Origin, Stuffed Dates," Fruit Salad - 70 kcals per portion, 4 portions, no allergic warnings, origin"," Indian Samosa with Chutney
Total calories per portion", Caprese Salad
15,250.0,100.0,80.0,300.0,234.0, Tofu Scramble - 250 calories per portion | 2 portions | None | Origin, Chilled Gazpacho," Edamame Beans - 80 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Pita Pizza, Vegan Stuffed Cabbage Rolls
16,450.0,100.0,90.0,400.0,250.0, Quinoa Breakfast Bowl, Chilled Gazpacho," Caprese Skewers with Vegan Mozzarella - 90 kcals per portion, 4 portions, no allergic warnings, origin"," Quinoa Black Bean Burgers
Total calories per portion", Black Bean Tacos
17,400.0,100.0,500.0,350.0,300.0, Vegan Quinoa Breakfast Skillet - 400 calories per portion | 1 portion | None | Origin, Toasted Coconut Chips, Roasted Vegetable Skewers," Eggplant Parmesan
Total calories per portion", Quinoa Stuffed Zucchini Boats
18,400.0,80.0,120.0,300.0,300.0, Vegan Breakfast Sushi - 400 calories per portion | 1 portion | Contains soy | Origin, Fruit Salad," Vegan Coconut Lime Energy Balls - 120 kcals per portion, 4 portions, no allergic warnings, origin", Lentil and Quinoa Salad," Cauliflower Tikka Masala - 300 calories per portion, 4 portions, None, India

"
19,300.0,100.0,200.0,300.0,250.0, Vegan Breakfast Tiramisu, Energy Balls, Vegan Chocolate Covered Strawberries, Vegan Pho," Moroccan Chickpea Pancakes (250 calories/portion, 4 portions) - Morocco
"
20,300.0,80.0,340.0,400.0,120.0, Vegan Chocolate Banana Smoothie Bowl - 300 calories per portion | 1 portion | None | Origin, Stuffed Dates, Vegan Nachos," Veggie Tacos with Homemade Tortillas
Total calories per portion", Cucumber and Tomato Salad
21,300.0,100.0,120.0,350.0,150.0, Vegan Chocolate Banana Smoothie Bowl - 300 calories per portion | 1 portion | None | Origin, Energy Balls," Vegan Avocado Toast - 120 kcals per portion, 4 portions, allergic warning (avocado), origin", Chickpea Salad Sandwich, Veggie Stir-Fry
