,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,450.0,100.0,200.0,150.0,250.0, Waffle Breakfast Sandwich, Cucumber Rolls with Cream Cheese, Banana Bread, Lentil and vegetable soup, Lentil Loaf
2,400.0,100.0,150.0,150.0,280.0, Vegan Breakfast Nachos - 400 calories per portion | 1 portion | Contains soy | Origin, Cucumber and Tomato Salad, Mini spinach and feta quiches, Spanish Gazpacho," Baked falafel with tahini sauce – 280 calories per portion, 6 portions, vegetarian-friendly (origin"
3,250.0,100.0,70.0,150.0,180.0, Greek Yogurt with Honey and Nuts, Chilled Gazpacho," Cinnamon Apple Chips - 70 kcals per portion, 4 portions, gluten-free (USA)", Spinach and ricotta stuffed tomatoes," Caprese Salad - 180kcals per portion, 4 portions, contains dairy (Italy)
"
4,500.0,100.0,180.0,150.0,200.0," Breakfast pizza - 500 calories per portion, 1 portion, contains gluten, origin", Carrot Sticks with Ranch Dip," Vegan Pumpkin Muffins - 180 kcals per portion, 4 portions, no allergic warnings, origin", Lentil and vegetable frittata," Caprese Stuffed Avocado - 200 calories/portion, 4 portions, contains dairy (Italy)
"
5,400.0,50.0,150.0,150.0,250.0," Russian syrniki (cottage cheese pancakes) with sour cream (400kcals per portion, 2 portions, dairy allergies, origin"," Fruit Salad - 50kcals per portion, 2 portions
   Origin"," Energy Balls (Dates, Nuts, and Coconut)"," Caponata - 150kcals per portion, 4 portions, no allergies, Origin"," Vegan Sushi Rolls (250 calories/portion, 4 portions) - Japan
"
6,350.0,120.0,250.0,150.0,180.0, Quinoa Breakfast Bake, Greek yogurt with honey, Mini Chicken Tacos," Potato Latkes - 150 calories
   - Total portions"," Cauliflower Shawarma - 180 calories per portion, 6 portions, None, Middle East
"
7,400.0,120.0,100.0,120.0,250.0, Vegan Breakfast Nachos - 400 calories per portion | 1 portion | Contains soy | Origin, Fruit Salsa with Cinnamon Chips, Basil and Tomato Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Zucchini Noodles with Marinara - 250 calories per portion, 4 portions, None, Italy
"
8,400.0,90.0,90.0,120.0,150.0, Vegetarian Breakfast Casserole, Turkish-style boiled eggs, Peanut butter energy balls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Caprese salad - 150 calories per portion, 4 portions, contains dairy (Italy)
"
9,220.0,120.0,120.0,150.0,250.0," Vegetable frittata - 220 calories per portion, 4 portions, no allergic warnings, origin", Granola Bar," Vegan Almond Butter Energy Balls - 120 kcals per portion, 4 portions, allergic warning (almonds), origin"," Greek Salad - 150 calories
   - Total portions", Bulgur Salad
10,250.0,100.0,140.0,150.0,180.0," British eggy soldiers - 250 calories per portion, 1 portion, contains gluten, origin", Roasted Pumpkin Seeds," Cauliflower Buffalo Wings - 140 kcals per portion, 4 portions, no allergic warnings, origin", Butternut squash soup," Cauliflower Shawarma - 180 calories per portion, 6 portions, None, Middle East
"
11,450.0,50.0,150.0,150.0,150.0," Korean kimchi fried rice with sunny-side-up eggs (450kcals per portion, 2 portions, origin"," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Baked Buffalo Cauliflower Bites," Potato Latkes - 150 calories
   - Total portions", Swiss Chard and Lentil Soup
12,350.0,100.0,180.0,150.0,200.0, Mushroom and Spinach Breakfast Quesadilla," Mint Yogurt Dip with Vegetable Sticks - 100kcals per portion, 2 portions
    Origin"," Antipasto skewers (olives, mozzarella, salami)", Caprese Salad," Roasted Vegetable Frittata - 200 calories/portion, 4 portions, Origin"
13,600.0,120.0,200.0,150.0,250.0, Vegan Waffles, Bruschetta with Tomato and Basil, Mini chicken empanadas, Tomato Basil Soup, Moroccan Quinoa Salad
14,300.0,100.0,180.0,150.0,250.0, Chia Seed Pudding Parfait, Baked Apple Chips, Stuffed Bell Peppers, Greek Tzatziki Dip with Pita, Mushroom Risotto
15,200.0,120.0,320.0,150.0,200.0," Oatmeal with berries - 200 calories per portion, 2 portions, no allergic warnings, origin", Toasted Coconut Chips, Avocado toast, Veggie Spring Rolls," Indian Vegetable Samosas - 200 calories/portion, 4 portions, contains gluten (India)
"
16,350.0,50.0,80.0,150.0,150.0, Vegan Breakfast Couscous - 350 calories per portion | 1 portion | Contains gluten | Origin, Baked Apple Chips - Approx," Mini Vegetable Spring Rolls - 80 kcals per portion, 8 portions, contains gluten, soy (China)"," Cucumber Avocado Salad - 150kcals per portion, 2 portions, nut-free, International
", Lentil Soup with Kale
17,350.0,100.0,200.0,150.0,280.0, Chocolate Chip Muffins," Cinnamon Apple Chips - 100kcals per portion, 2 portions
    Origin", Chicken lettuce cups with peanut sauce," Grilled Vegetable Skewers - 150kcals per portion, 4 portions"," Greek Tomato Fritters - 280kcals per portion, 4 portions
"
18,150.0,50.0,100.0,150.0,160.0, Chia Pudding," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin"," Tomato Bruschetta Bites - 100 kcals per portion, 6 portions, contains gluten (Italy)"," Japanese Miso Soup with Tofu - 150 calories
    - Total portions"," Vegan Tofu Scramble - 160 calories per portion, 1 portion, may contain soy"
