,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,70.0,150.0,120.0,300.0, Banana Chia Pancakes, Fresh Fruit Salad, Greek Yogurt Parfait," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Moroccan Couscous with Roasted Vegetables - 300 calories/portion, 4 portions, contains gluten (Morocco)
"
2,300.0,70.0,100.0,120.0,200.0, Pancakes with Maple Syrup, Fresh Fruit Salad, Fruit Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Avocado and Tomato Salad - 200 calories/portion, 2 portions, Origin"
3,250.0,80.0,120.0,120.0,200.0, Smoothie Bowl, Baked Apple Chips, Pumpkin Hummus with Carrot Sticks," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Spanakopita - 200 calories per portion, 6 portions, contains gluten and dairy (Greece)
"
4,300.0,80.0,200.0,120.0,150.0, Quinoa Breakfast Bowl, Fresh Squeezed Orange Juice, Tofu Vegetable Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Salad with Tofu - 150 calories/portion, 4 portions, contains soy (Greece)
"
5,250.0,80.0,180.0,120.0,300.0, Raspberry Chia Jam Toast, Mango with Chili Powder, Stuffed Jalapeno Poppers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Zucchini Fritters - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
6,350.0,80.0,230.0,120.0,350.0, Blueberry Muffins, Apple with Cinnamon, Sweet Potato and Black Bean Quesadillas," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Stuffed Bell Peppers with Quinoa and Corn - 350 calories/portion, 4 portions, Origin"
7,250.0,80.0,200.0,120.0,350.0, Tomato Basil Bruschetta, Hard-Boiled Eggs, Sweet Potato Fries," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegetable Korma - 350kcals per portion, 4 portions, contains nuts (India)
"
8,300.0,80.0,80.0,120.0,350.0, Tomato Basil Avocado Toast, Fruit Salad, Baked Kale Chips," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Quinoa Stuffed Peppers - 350 calories/portion, 4 portions, contains gluten (Mexico)
"
9,400.0,80.0,260.0,120.0,300.0, Tomato Basil Quiche, Fresh Squeezed Orange Juice, Black Bean Nachos," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Spicy Black Bean Burgers - 300 calories/portion, 4 portions, Origin"
10,250.0,80.0,160.0,120.0,250.0, Vegan Breakfast Sushi, Baked Apple Chips, Spinach and Artichoke Dip," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Ratatouille tart - 250 calories per portion, 6 portions, contains gluten (France)
"
