,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,150.0,150.0,400.0,300.0, Vegan Chocolate Banana Smoothie, Baked Egg Cups, Mexican Street Corn," Caprese Stuffed Avocado - 400kcals per portion, 2 portions, no allergies
"," Spinach and feta phyllo triangles - 300 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
2,200.0,180.0,250.0,280.0,300.0, Blueberry Almond Baked Oatmeal, Blueberry Muffins, Stuffed Mushrooms," Greek Stuffed Tomatoes - 280kcals per portion, 4 portions, no allergies, Origin"," Black Bean Enchiladas - 300 calories/portion, 4 portions, Origin"
3,350.0,180.0,180.0,250.0,250.0, Ricotta Pancakes, Pita Bread with Hummus, Oatmeal Raisin Cookies, Bruschetta, Mediterranean Quinoa Salad
4,400.0,150.0,80.0,350.0,220.0, French Toast, Puffed Rice Bars, Veggie Noodle Salad, Ratatouille tart," Greek Salad - 220kcals per portion, 4 portions, contains dairy
"
5,300.0,100.0,260.0,350.0,400.0, Vegetable Upma, Watermelon Fruit Pizza, Black Bean Nachos," Sweet Potato and Black Bean Quesadilla - 350kcals per portion, 2 portions, contains legumes, gluten (Mexico)
"," Vegetable pad Thai - 400 calories per portion, 4 portions, contains gluten (Thailand)
"
6,250.0,100.0,150.0,220.0,350.0, Yogurt Parfait, Vegetable Crudité with Hummus, Baked Sweet Potato Wedges, Caprese stuffed avocados," Spinach and Mushroom Risotto - 350kcals per portion, 4 portions
"
7,400.0,150.0,120.0,300.0,400.0, Spinach and Feta Quiche, Caprese Skewers, Greek Yogurt Fruit Dip, Black bean and vegetable enchiladas," Coconut curry noodles - 400 calories per portion, 4 portions, contains gluten
"
8,200.0,160.0,100.0,400.0,350.0, Blueberry Almond Baked Oatmeal, Zucchini Chips, Zucchini Tomato Bites," Grilled Vegetable Panini - 400kcals per portion, 2 portions, no allergies
"," Veggie Enchiladas - 350 calories/portion, 4 portions, contains gluten (Mexico)

"
9,250.0,150.0,340.0,380.0,400.0, Overnight Chia Oats, Bruschetta with Mozzarella, Greek Feta and Olive Bread," Quinoa and Sweet Potato Salad - 380kcals per portion, 2 portions, gluten-free
"," Veggie Fajitas - 400 calories/portion, 4 portions, Origin"
10,350.0,150.0,200.0,550.0,400.0, Cranberry Orange Muffins, Greek Yogurt with Berries, Coconut Chia Pudding, Mexican Rice Bowl, Veggie Sushi Bowl
