,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,50.0,180.0,20.0,350.0," Polish scrambled eggs with kielbasa and sauerkraut (400kcals per portion, 2 portions, pork allergies, origin"," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Baked Buffalo Chicken Wings, Moroccan Mint Tea," Vegetable Tikka Masala - 350 calories/portion, 4 portions, contains dairy (India)
"
2,150.0,50.0,150.0,20.0,200.0," Vegemite on toast - 150 calories per portion, 1 portion, contains gluten, origin"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Pita Bread with Baba Ganoush, Moroccan Mint Tea," Spinach and Feta Stuffed Peppers - 200 calories/portion, 4 portions, Origin"
3,300.0,50.0,80.0,20.0,350.0," Egyptian foul medames (fava bean stew) - 300 calories per portion, 2 portions, no allergic warnings, origin", Baked Apple Chips - Approx, Hummus with carrot sticks, Moroccan Mint Tea, Buddha Bowl
4,200.0,80.0,150.0,20.0,350.0, Avocado Toast, Fresh Squeezed Orange Juice, Roasted Chickpeas, Moroccan Mint Tea, Mushroom and Pea Risotto
5,300.0,50.0,120.0,20.0,350.0, Baked Egg in Avocado, Baked Apple Chips - Approx, Tuna Stuffed Avocado, Moroccan Mint Tea, Moroccan Vegetable Tagine
6,400.0,80.0,200.0,20.0,350.0," Maltese pastizzi (ricotta-filled pastries) - 400 calories per portion, 2 portions, contains gluten and dairy, origin", Apple with Cinnamon, Almond Butter Banana Toast, Moroccan Mint Tea," Italian Vegan Stuffed Peppers (350 calories/portion, 2 portions) - Italy

"
7,250.0,80.0,180.0,20.0,320.0, Egg and Cheese Breakfast Taco, Kale Chips, Baked Buffalo Chicken Wings, Moroccan Mint Tea," Spinach and Artichoke Dip - 320kcals per portion, 4 portions, contains dairy
"
8,300.0,80.0,170.0,20.0,200.0, French Toast, Fruit Salad, Mini Quiches, Moroccan Mint Tea," Lentil Soup - 200 calories/portion, 6 portions, Origin"
9,400.0,60.0,240.0,20.0,300.0," Chicken sausage and vegetable stir-fry (400kcals per portion, 2 portions, origin", Cucumber and tomato salad, Vegan Stuffed Portobello Mushrooms, Moroccan Mint Tea, Chickpea Curry
10,150.0,80.0,240.0,20.0,300.0, Chia Pudding, Fruit Salad, Chickpea and Vegetable Curry, Moroccan Mint Tea," Vegetable Stir-Fry with Peanut Sauce - 300 calories per portion, 4 portions, Peanuts, Various

"
11,250.0,80.0,150.0,20.0,310.0, Vegan Breakfast Sausage, Fresh Watermelon Slices - Approx, Black Bean and Corn Salsa, Moroccan Mint Tea, Vegan Lentil Curry
