,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,70.0,150.0,20.0,212.0, Vegan Breakfast Couscous - 350 calories per portion | 1 portion | Contains gluten | Origin, Fresh Fruit Salad, Zucchini and Goat Cheese Tartlets, Moroccan Mint Tea, Vegan Caesar Salad
2,250.0,50.0,250.0,20.0,200.0, Veggie Omelette, Baked Apple Chips - Approx, Greek Yogurt with Granola, Moroccan Mint Tea, Spicy Black Bean Soup
3,350.0,60.0,220.0,20.0,250.0, Vegan Pear and Walnut Oatmeal - 350 calories per portion | 1 portion | Contains nuts | Origin, Cucumber and tomato salad, Coconut Shrimp with Sweet Chili Sauce, Moroccan Mint Tea, Tofu Tikka Masala
4,380.0,60.0,250.0,20.0,250.0," Breakfast BLT with avocado (380 calories per portion, 2 portions, contains dairy, American origin)
", Cucumber and tomato salad, Cheese and Spinach Triangles, Moroccan Mint Tea," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
5,350.0,70.0,150.0,20.0,250.0," Veggie fajita scramble with tofu (350 calories per portion, 2 portions, nut-free, Mexican origin)
", Fresh Fruit Salad," Cucumber and Avocado Sushi Rolls - 150 kcals per portion, 4 portions, allergic warning (avocado), origin", Moroccan Mint Tea," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
6,350.0,60.0,200.0,20.0,250.0, Spinach and Goat Cheese Omelette, Cucumber and tomato salad, Chicken lettuce wraps with teriyaki sauce, Moroccan Mint Tea, Ratatouille-Stuffed Tomatoes
7,300.0,60.0,200.0,20.0,180.0, Veggie Breakfast Burrito Bowl, Cucumber and tomato salad, Spinach Dip, Moroccan Mint Tea, Lentil Soup
8,300.0,70.0,180.0,20.0,150.0, Turkish Menemen, Fresh Fruit Salad, Veggie Pancakes with Yogurt Dip, Moroccan Mint Tea," Grilled Vegetable Skewers - 150 calories/portion, 4 portions, contains garlic (Various)
"
9,400.0,70.0,150.0,20.0,213.0, Vegan Quinoa Breakfast Skillet - 400 calories per portion | 1 portion | None | Origin, Fresh Fruit Salad, Greek Yogurt Dip with Veggies, Moroccan Mint Tea, Lentil Soup
10,250.0,50.0,300.0,20.0,250.0, Vegan Banana Bread - 250 calories per portion | 2 portions | Contains gluten | Origin," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Roasted Vegetable Wrap, Moroccan Mint Tea, Vegan Kung Pao Tofu
11,220.0,70.0,80.0,20.0,250.0," Vegetable frittata - 220 calories per portion, 4 portions, no allergic warnings, origin", Fresh Fruit Salad, Coconut macaroons, Moroccan Mint Tea," Vegan Lentil and Vegetable Casserole - 250 calories per portion, 4 portions, may contain gluten"
12,150.0,50.0,250.0,20.0,200.0, Chia Pudding - 150 calories per portion | 1 portion | None | Origin, Baked Apple Chips - Approx," Sushi - 250 kcals per portion, 2 portions, contains fish, soy (Japan)", Moroccan Mint Tea, Spicy Black Bean Soup
13,300.0,70.0,180.0,20.0,120.0, Blueberry Banana Breakfast Bars, Fresh Fruit Salad, Greek Tzatziki with Pita Bread, Moroccan Mint Tea," Grilled vegetable skewers - 120 calories per portion, 4 portions, none
"
14,200.0,60.0,80.0,20.0,180.0, Apple Cinnamon Porridge, Fruit Salad - Approx," Veggie Spring Rolls with Peanut Sauce - 80 kcals per portion, 4 portions, allergic warning (peanuts), origin", Moroccan Mint Tea," Caprese Salad - 180kcals per portion, 4 portions, contains dairy (Italy)
"
15,350.0,60.0,200.0,20.0,250.0, Vegan Breakfast Grits - 350 calories per portion | 1 portion | None | Origin, Fruit Salad - Approx, Chicken and Vegetable Potstickers, Moroccan Mint Tea, Quinoa Salad
16,300.0,60.0,200.0,20.0,256.0, French Toast, Fruit Salad - Approx, Vegetable Couscous Salad, Moroccan Mint Tea, Vegan BLT Sandwich
17,400.0,70.0,80.0,20.0,200.0," Egyptian feteer meshaltet (layered pastry) with honey - 400 calories per portion, 2 portions, contains gluten, origin", Kale chips," Popcorn - 80 kcals per portion, 4 portions, gluten-free (World)", Moroccan Mint Tea," Caprese Salad - 200 calories per portion, 4 portions, contains dairy (cheese), Origin"
18,250.0,70.0,250.0,20.0,200.0, Tofu Scramble - 250 calories per portion | 2 portions | None | Origin, Fresh Fruit Salad, Spinach and Artichoke Dip with Pita Chips, Moroccan Mint Tea," Avocado and Tomato Salad - 200 calories/portion, 2 portions, Origin"
19,100.0,50.0,520.0,20.0,200.0, Vegan Breakfast Steamed Buns, Baked Apple Chips - Approx, Vegan Mac and Cheese, Moroccan Mint Tea, Mediterranean Quinoa Bowl
20,250.0,50.0,150.0,20.0,250.0," Almond joy smoothie (250 calories per portion, 2 portions, contains nuts, American origin)
", Baked Apple Chips - Approx," Vegan Zucchini Bread - 150 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Quinoa salad with roasted butternut squash – 250 calories per portion, 4 portions, gluten-free, vegan-friendly
"
21,350.0,60.0,120.0,20.0,150.0," Rwandan akabenz (fried plantains) with yogurt - 350 calories per portion, 2 portions, contains dairy, origin", Cucumber and tomato salad," Ceviche - 120 kcals per portion, 2 portions, contains fish (Peru)", Moroccan Mint Tea, Lentil Soup with Kale
22,250.0,60.0,180.0,20.0,250.0, Vegan Cinnamon Apple Oatmeal - 250 calories per portion | 2 portions | None | Origin, Fruit Salad - Approx, Spinach and Feta Pinwheels, Moroccan Mint Tea, Lentil Loaf
23,350.0,60.0,140.0,20.0,250.0, Vegan Sweet Potato Hash Browns - 350 calories per portion | 1 portion | None | Origin, Fruit Salad - Approx, Melon and Prosciutto Skewers, Moroccan Mint Tea," Greek Tabbouleh Salad - 250 calories/portion, 4 portions, contains gluten (Greece)

"
24,400.0,60.0,200.0,20.0,250.0," Savory oatmeal with bacon and eggs (400 calories per portion, 2 portions, contains eggs, American origin)
", Cucumber and tomato salad, Guacamole with Tortilla Chips, Moroccan Mint Tea," Quinoa Stuffed Mushrooms - 250 calories per portion, 4 portions, no allergic warnings, Origin"
25,500.0,60.0,150.0,20.0,150.0," American biscuits and gravy with sausage (500kcals per portion, 2 portions, pork allergies, origin", Fruit Salad - Approx, Mango Salsa with Tortilla Chips, Moroccan Mint Tea," Greek Salad with Tofu - 150 calories/portion, 4 portions, contains soy (Greece)
"
26,300.0,60.0,200.0,20.0,200.0, Vegan Mango Coconut Chia Pudding - 300 calories per portion | 1 portion | None | Origin, Cucumber and tomato salad, Spinach and Cheese Puffs, Moroccan Mint Tea," Vegan Miso Soup - 200 calories per portion, 4 portions, Soy, Japan
"
27,200.0,70.0,240.0,20.0,250.0, Quinoa Breakfast Skillet, Fresh Fruit Salad, Peanut butter and banana sushi rolls, Moroccan Mint Tea," Tofu and vegetable kabobs - 250 calories per portion, 4 portions, contains soy
"
