,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,100.0,180.0,20.0,300.0," Ethiopian injera (sourdough flatbread) with lentil stew (350kcals per portion, 2 portions, origin", Energy Balls, Chocolate Peanut Butter Protein Balls, Moroccan Mint Tea," Roasted Vegetable Pasta - 300 calories per portion, 4 portions, Gluten, Italy
"
2,300.0,100.0,180.0,20.0,250.0, Overnight Cherry Almond Oats," Raspberry Yogurt Popsicles - 100kcals per portion, 2 portions
    Origin"," Rice Crispy Treats - 180 kcals per portion, 6 portions, gluten-free (USA)", Moroccan Mint Tea," Borscht with sour cream – 250 calories per portion, 6 portions, contains dairy (origin"
3,400.0,120.0,150.0,20.0,350.0," Corned beef hash - 400 calories per portion, 2 portions, no allergic warnings, origin", Date Balls, Strawberry Bruschetta, Moroccan Mint Tea," Chinese Egg Fried Rice - 350 calories/portion, 4 portions, contains eggs and gluten (China)
"
4,350.0,100.0,200.0,20.0,150.0," Sourdough toast with smoked salmon and cream cheese (350kcals per portion, 2 portions, dairy allergies, origin", Energy Balls - Approx, Mediterranean Nachos, Moroccan Mint Tea," Steamed Fish with Lemon Butter Sauce - 150 calories per portion, 4 portions, no allergic warnings, Origin"
5,550.0,100.0,150.0,20.0,450.0, Breakfast Pizza, Zesty Lime Popcorn - Approx, Caprese bruschetta, Moroccan Mint Tea, Thai Green Curry with Chicken
6,300.0,80.0,120.0,20.0,350.0," Brazilian pão de queijo (cheese bread) with coffee (300kcals per portion, 2 portions, dairy allergies, origin", Kale Chips, Greek Yogurt Dip with Veggies, Moroccan Mint Tea, Thai Coconut Curry with Shrimp
7,300.0,120.0,200.0,20.0,350.0, Irish Soda Bread, Toasted Coconut Chips, Baked falafel with tahini sauce, Moroccan Mint Tea," Vegan Korean Bibimbap - 350 calories per portion, 4 portions, None, Korea
"
8,450.0,120.0,90.0,20.0,300.0, Dutch Baby Pancake, Raspberry Chia Seed Jam, Vegan Energy Balls, Moroccan Mint Tea," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
9,250.0,120.0,180.0,20.0,350.0, Vegan Chocolate Chia Seed Pudding - 250 calories per portion | 2 portions | None | Origin, Greek Stuffed Grape Leaves," Vegan Black Bean Brownies - 180 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Moroccan Chickpea Stew
10,200.0,100.0,100.0,20.0,350.0, Papaya Boat with Lime, Guacamole Stuffed Cherry Tomatoes, Baked Zucchini Fries, Moroccan Mint Tea," Mexican Tortilla Soup - 350 calories/portion, 4 portions, contains gluten (Mexico)
"
11,150.0,50.0,180.0,20.0,400.0, Fruit Salad," Fruit Salad - 50kcals per portion, 2 portions
   Origin"," Tapioca Pudding - 180 kcals per portion, 3 portions, contains dairy (World)", Moroccan Mint Tea," Lentil and vegetable stir-fry with noodles (400 calories per portion, 3 portions, vegan-friendly, origin"
12,300.0,80.0,120.0,20.0,150.0, Vegan French Toast, Stuffed Dates, Spinach Balls, Moroccan Mint Tea, Minestrone Soup
13,350.0,100.0,250.0,20.0,300.0," Indian masala dosa with chutney and sambar (350kcals per portion, 2 portions, origin", Cucumber Sandwich," Oven-Baked Chicken Wings - 250 kcals per portion, 2 portions, gluten-free (USA)", Moroccan Mint Tea," Vegetarian chili - 300 calories per portion, 4 portions, none (Mexico)
"
