,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,180.0,300.0,350.0,340.0, Vegan Blueberry Muffins, Zucchini Bread, Tortilla Española, Greek vegetable moussaka," Spinach and Mushroom Quiche - 340kcals per portion, 4 portions, contains dairy
"
2,180.0,250.0,100.0,260.0,200.0, Overnight Chia Pudding, Zucchini Bread, Cinnamon Sugar Popcorn," Zucchini Noodles with Pesto - 260kcals per portion, 2 portions, contains nuts (Italy)
"," Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
3,350.0,200.0,120.0,220.0,400.0, Quinoa Breakfast Bake, Muesli with Milk, Greek Feta Dip with Veggies, Caprese stuffed avocados," Vegetable Biryani - 400 calories/portion, 4 portions, contains nuts (India)
"
4,300.0,180.0,120.0,650.0,350.0, Vegetable Frittata, Muesli, Tomato Mozzarella Skewers, Veggie Pad Thai, Mushroom and Pea Risotto
5,300.0,150.0,170.0,280.0,350.0, Quinoa Breakfast Bowl, Veggie Roll-Up, Mini Quiches," Quinoa Stuffed Bell Peppers - 280kcals per portion, 4 portions, no allergies
"," Caprese Tortellini Skewers - 350 calories/portion, 4 portions, contains gluten and dairy (Italy)
"
6,300.0,180.0,200.0,350.0,350.0, Veggie Bagel Sandwich, Watermelon with Feta Cheese, Baked Falafel," Chickpea Salad - 350kcals per portion, 2 portions, no allergies
", Vegetable Paella
7,250.0,250.0,180.0,280.0,400.0, Vegan Chocolate Banana Smoothie, Veggie Burger Sliders, Spinach and Feta Pastry Triangles," Tofu Stir-Fry - 280kcals per portion, 2 portions, contains soy (China)
", Vegetarian Shepherd's Pie
8,250.0,120.0,280.0,550.0,420.0, Vegan Banana Muffins, Sautéed Brussels Sprouts, Quinoa Stuffed Bell Peppers, Veggie Burrito Bowl," Sweet Potato and Black Bean Enchiladas - 420kcals per portion, 4 portions, contains legumes (Mexico)
"
9,350.0,350.0,250.0,370.0,350.0, Vegan Breakfast Burrito, Veggie Sausage and Egg Breakfast Burrito, Avocado Chocolate Mousse," Mediterranean Wrap - 370kcals per portion, 1 portion, contains gluten
"," Caprese Pasta Salad - 350 calories/portion, 4 portions, contains gluten (Italy)
"
10,350.0,180.0,150.0,300.0,450.0, Banana Nut Muffins, Carrot Cake Muffins, Veggie Chips, Vegetable biryani, Vegetable Biryani
11,300.0,300.0,100.0,300.0,250.0, Chocolate Peanut Butter Overnight Oats, Oatmeal Raisin Energy Balls, Tzatziki with Pita Bread, Mushroom and spinach quesadillas, Caprese Quinoa Salad
12,200.0,250.0,90.0,260.0,300.0, Mediterranean Vegetable Omelette, Veggie Stuffed Mushrooms, Zucchini Pizza Bites," Egg Salad - 260kcals per portion, 2 portions, contains eggs
", Mediterranean Veggie Pizza
13,300.0,250.0,150.0,250.0,200.0, Vegetable Upma, Avocado Toast with Tomato and Basil, Fruit Skewers with Yogurt Dip," Zucchini Noodles with Pesto - 250kcals per portion, 2 portions, contains nuts
"," Falafel with tahini sauce - 200 calories per portion, 4 portions, contains gluten (Middle East)
"
14,300.0,300.0,200.0,300.0,400.0, Quinoa Breakfast Bowl, Quinoa and Vegetable Stuffed Bell Peppers, Nachos with Salsa and Cheese," Veggie Burger - 300kcals per portion, 2 portions, no allergies
"," Lentil Shepherd's Pie - 400 calories/portion, 4 portions, contains gluten (United Kingdom)
"
15,350.0,250.0,250.0,350.0,400.0, Vegan Breakfast Tacos, Smoothie Bowl, Stuffed Avocado with Quinoa," Vegetarian Chili - 350kcals per portion, 3 portions, no allergies, Origin"," Greek Moussaka - 400kcals per portion, 4 portions, contains dairy (Greece)
"
16,200.0,250.0,280.0,380.0,350.0, Banana Pancakes, Greek Yogurt Pancakes, Cheese and Tomato Nachos," Eggplant Rollatini - 380kcals per portion, 3 portions, contains dairy, Origin", Egg Fried Rice
17,300.0,160.0,150.0,300.0,300.0, Shakarkandi ki Chaat (Sweet Potato Chaat), Roasted Chickpeas, Cucumber and Cream Cheese Sandwiches, Mexican vegetable fajitas," Lentil and vegetable shepherd's pie - 300 calories per portion, 4 portions, none
"
18,350.0,180.0,180.0,370.0,360.0, Shakshuka, Tomato and Cheese Toast, Spinach and Feta Pinwheels," Lentil and Rice Burritos - 370kcals per portion, 2 portions, contains legumes, gluten (Mexico)
"," Greek Orzo Salad - 360kcals per portion, 4 portions
"
19,250.0,90.0,180.0,410.0,180.0, Greek Yogurt with Honey and Nuts, Vegetarian Spring Rolls, Veggie Pancakes with Yogurt Dip," Greek Pasta Salad - 410kcals per portion, 2 portions, contains gluten, dairy (Greece)
"," Caprese stuffed portobello mushrooms - 180 calories per portion, 4 portions, contains dairy (Italy)
"
20,300.0,300.0,100.0,180.0,400.0, Blueberry Coconut Overnight Oats, Banana and Chocolate Chip Scones, Stuffed Mushrooms, Greek pumpkin and feta salad," Vegetable Pot Pie - 400 calories/portion, 4 portions, contains gluten (Various)
"
21,400.0,250.0,300.0,200.0,300.0, Aloo Paratha (Potato Stuffed Flatbread), Pumpkin Bread, Veggie Nachos, Spinach and Artichoke Dip, Veggie Chili
22,350.0,250.0,160.0,310.0,300.0, Maple Pecan Granola with Yogurt, Stuffed Mushrooms with Sundried Tomato and Spinach, Hummus with Veggie Sticks," Lentil Spinach Salad - 310kcals per portion, 2 portions, contains legumes
"," Greek Zucchini Fritters - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
23,400.0,300.0,160.0,700.0,300.0, Veggie Breakfast Pizza Rolls, Peanut Butter and Jelly Rice Cakes, Greek Yogurt with Chocolate Chips, Spinach and Ricotta Calzone," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
24,350.0,300.0,240.0,200.0,400.0, Chocolate Peanut Butter Overnight Oats, Banana and Chocolate Chip Scones, Thai Vegetable Spring Rolls," Spinach and Artichoke Dip - 200kcals per portion, 4 portions, contains dairy
"," Eggplant Involtini - 400 calories/portion, 4 portions, Origin"
