,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,100.0,230.0,20.0,150.0, French Toast, Roasted Almonds, Mediterranean bruschetta, Moroccan Mint Tea, Greek Salad
2,250.0,100.0,640.0,20.0,180.0," Banana walnut muffins (250 calories per portion, 2 portions, contains nuts, American origin)
", Caprese Skewers, Vegan Baked Falafel Bowl, Moroccan Mint Tea, Tofu Stir-Fry
3,250.0,100.0,250.0,20.0,200.0, Vegan Breakfast Oats and Berries, Cucumber and Tomato Salad, Mini chicken quesadilla, Moroccan Mint Tea," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
4,300.0,80.0,150.0,20.0,250.0," Acai bowl - 300 calories per portion, 1 portion, no allergic warnings, origin", Kale Chips, Veggie Sushi Rolls, Moroccan Mint Tea," Moroccan Chickpea Pancakes (250 calories/portion, 4 portions) - Morocco
"
5,350.0,80.0,200.0,20.0,200.0," Pancetta and mushroom omelette (350 calories per portion, 2 portions, nut-free, Italian origin)
", Cheesy Popcorn, Stuffed grape leaves with rice and herbs, Moroccan Mint Tea," Indian Vegetable Samosas - 200 calories/portion, 4 portions, contains gluten (India)
"
6,280.0,100.0,90.0,20.0,170.0," Baked eggs in tomato cups (280 calories per portion, 2 portions, nut-free, Italian origin)
", Edamame, Watermelon Gazpacho, Moroccan Mint Tea, Vegan Caprese Salad
7,300.0,100.0,150.0,20.0,250.0," Poha (Indian flattened rice dish) - 300 calories per portion, 2 portions, no allergic warnings, origin", Roasted Almonds," Stuffed Mini Bell Peppers - 150 kcals per portion, 4 portions, gluten-free (Various)", Moroccan Mint Tea," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
8,350.0,120.0,150.0,20.0,200.0," Moroccan msemen (thin layered pastry) with honey - 350 calories per portion, 2 portions, contains gluten, origin", Vegetable Samosas, Greek Yogurt Dip with Veggies, Moroccan Mint Tea," Caprese Salad - 200 calories per portion, 4 portions, contains dairy (cheese), Origin"
9,300.0,80.0,180.0,20.0,160.0, Vegan Berry Protein Smoothie Bowl, Apple with Cinnamon," Pineapple Salsa with Tortilla Chips - 180 kcals per portion, 3 portions, contains gluten (Various)", Moroccan Mint Tea," Bruschetta - 160kcals per portion, 4 portions, contains gluten (Italy)
"
10,300.0,120.0,180.0,20.0,200.0, Vegan Buckwheat Banana Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Cottage Cheese with Sliced Tomato, Grilled Halloumi Skewers, Moroccan Mint Tea," Italian Vegan Garlic Bread (200 calories/portion, 2 portions) - Italy
"
11,380.0,120.0,70.0,20.0,200.0," Veggie-packed breakfast skillet with sweet potatoes (380 calories per portion, 2 portions, nut-free, American origin)
", Vegetable Samosas, Grilled shrimp skewers, Moroccan Mint Tea, Lentil and Vegetable Bolognese
12,200.0,80.0,150.0,20.0,200.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
", Fruit Salad, Avocado Toast, Moroccan Mint Tea," Baked Falafel - 200 calories/portion, 4 portions, Origin"
13,350.0,80.0,170.0,20.0,150.0, Vegan Protein Pancakes - 350 calories per portion | 1 portion | Contains gluten | Origin, Avocado Deviled Eggs, Mexican Bean Dip, Moroccan Mint Tea," Lentil Soup - 150 calories per portion, 4 portions, may contain soy and gluten"
14,350.0,100.0,160.0,20.0,250.0," Lemon poppy seed pancakes (350 calories per portion, 2 portions, nut-free, American origin)
", Carrot Sticks with Ranch Dip, Vegan Mexican Street Corn, Moroccan Mint Tea, Bulgur Salad
15,350.0,120.0,160.0,20.0,200.0," Quinoa breakfast bowl with fruits and seeds (350 calories per portion, 2 portions, nut-free, American origin)
", Cinnamon Sugar Pretzels, Portobello Mushroom Pizza Bites, Moroccan Mint Tea," Caprese Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains dairy (Italy)
"
16,350.0,120.0,100.0,20.0,250.0, Chocolate Chip Muffins, Tomato and Basil Bruschetta," Vegan Mushroom Soup - 100 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Sushi Roll
17,350.0,100.0,200.0,20.0,200.0, Vegan Tofu Scramble Breakfast Sandwich - 350 calories per portion | 1 portion | Contains soy | Origin, Cucumber Sandwich, Caramelized Onion and Gruyere Tart, Moroccan Mint Tea, Ratatouille
18,300.0,120.0,120.0,20.0,150.0," Filipino champorado (chocolate rice porridge) - 300 calories per portion, 2 portions, contains gluten, origin", Carrot Sticks with Hummus, Greek Yogurt Dip with Veggies, Moroccan Mint Tea, Butternut Squash Soup
19,300.0,100.0,280.0,20.0,180.0," Poha (Indian flattened rice dish) - 300 calories per portion, 2 portions, no allergic warnings, origin", Energy Balls - Approx, Greek Spinach Pie, Moroccan Mint Tea," Ratatouille - 180kcals per portion, 4 portions, vegan (France)
"
20,350.0,100.0,120.0,20.0,200.0, Coconut Chia Pudding," Dates Stuffed with Almond Butter - 100kcals per portion, 2 portions
    Origin", Buffalo Cauliflower Bites with Ranch Dip, Moroccan Mint Tea," Vegetable Stir-Fry - 200kcals per portion, 4 portions
"
21,350.0,100.0,80.0,20.0,234.0, Vegan Spinach and Mushroom Quiche - 350 calories per portion | 1 portion | Contains gluten | Origin, Watermelon Fruit Pizza, Veggie Spring Rolls, Moroccan Mint Tea, Vegan Stuffed Cabbage Rolls
22,200.0,80.0,140.0,20.0,250.0, Vegetarian Quiche, Fruit Salad, Bacon-Wrapped Asparagus, Moroccan Mint Tea, Stuffed Bell Peppers
23,250.0,100.0,660.0,20.0,250.0, Vegan Breakfast Sushi Rolls, Caprese Skewers, Vegan Pesto Pasta, Moroccan Mint Tea," Indian Vegan Masoor Dal (250 calories/portion, 4 portions) - India
"
24,250.0,100.0,120.0,20.0,200.0, Vegan Maple Pecan Overnight Oats - 250 calories per portion | 2 portions | Contains nuts | Origin, Greek yogurt with berries," Vegan Cucumber Sushi Rolls - 120 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
25,200.0,100.0,220.0,20.0,250.0, Veggie Breakfast Pizza Rolls, Carrot Sticks with Ranch Dip, Chicken Tikka Skewers, Moroccan Mint Tea," Spinach and Ricotta Stuffed Mushrooms - 250 calories/portion, 4 portions, Origin"
26,250.0,120.0,180.0,20.0,200.0, Tropical Smoothie, Cottage cheese and pineapple, Greek Salad, Moroccan Mint Tea," Minestrone soup - 200 calories per portion, 6 portions, contains gluten (Italy)
"
27,300.0,100.0,200.0,20.0,250.0, Vegan Almond Butter Toast - 300 calories per portion | 1 portion | Contains nuts | Origin, Cucumber and Tomato Salad, Guacamole with Tortilla Chips, Moroccan Mint Tea," Mediterranean Quinoa Salad (250 calories/portion, 2 portions) - Greece
"
28,350.0,120.0,120.0,20.0,250.0, Vegan Breakfast Bars, Date Balls, Pumpkin Hummus with Carrot Sticks, Moroccan Mint Tea," Spinach and Ricotta Stuffed Mushrooms - 250 calories/portion, 4 portions, Origin"
29,70.0,80.0,350.0,20.0,160.0, Fruit Salad, Fruit Salad, Eggplant rollatini, Moroccan Mint Tea," Vegan Mediterranean Couscous Salad - 160 calories per portion, 3 portions, may contain gluten"
30,350.0,120.0,170.0,20.0,200.0," Moroccan msemen (folded pancakes) with honey (350kcals per portion, 2 portions, origin", Bell pepper and cream cheese roll-ups, Corn tortilla chips with salsa, Moroccan Mint Tea," Tomato and Mozzarella Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
31,180.0,100.0,250.0,20.0,212.0, Overnight Chia Pudding," Raspberry Yogurt Popsicles - 100kcals per portion, 2 portions
    Origin", Spinach and artichoke dip with pita chips, Moroccan Mint Tea, Vegan Caesar Salad
32,250.0,100.0,230.0,20.0,256.0, Vegan Cinnamon Rolls, Zesty Lime Popcorn - Approx," Matzah Ball Soup - 230 kcals per portion, 3 portions, contains gluten (Jewish)", Moroccan Mint Tea, Vegan BLT Sandwich
33,350.0,80.0,90.0,20.0,250.0," South African melktert (milk tart) with cinnamon (350kcals per portion, 2 portions, origin", Fruit Salad, Shrimp cocktail, Moroccan Mint Tea," Veggie Dumplings - 250 calories per portion, 4 portions, Gluten, Various

"
34,300.0,50.0,120.0,20.0,250.0," Turkish Menemen with eggs, tomatoes, and peppers (300kcals per portion, 2 portions, origin"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Veggie Sushi Rolls, Moroccan Mint Tea, Chickpea Salad
35,250.0,60.0,120.0,20.0,250.0, Sourdough Toast with Almond Butter, Cucumber and tomato salad, Caprese Salad Skewers, Moroccan Mint Tea," Tomato and Basil Bruschetta - 250 calories per portion, 4 portions, contains gluten (bread), Origin"
36,250.0,100.0,180.0,20.0,200.0, Sourdough Toast with Almond Butter, Cucumber Rolls with Cream Cheese, Mini Lemon Bars, Moroccan Mint Tea, Mexican Rice Bowl
37,200.0,100.0,150.0,20.0,250.0, Zucchini Bread," Cinnamon Apple Chips - 100kcals per portion, 2 portions
    Origin", Caprese Bruschetta, Moroccan Mint Tea," Vegan Soba Noodle Salad - 250 calories per portion, 4 portions, None, Japan
"
38,300.0,100.0,400.0,20.0,200.0, Vegan Granola - 300 calories per portion | 1 portion | Contains nuts | Origin, Som Tam (Papaya Salad), Vegan Tzatziki and Pita Bread, Moroccan Mint Tea," Ratatouille Stuffed Zucchini - 200 calories/portion, 4 portions, Origin"
39,300.0,80.0,640.0,20.0,200.0, Acai Bowl, Mango with Chili Powder, Vegan Tofu Scramble, Moroccan Mint Tea, Greek Stuffed Peppers
40,350.0,100.0,300.0,20.0,250.0," Irish soda bread with butter and jam - 350 calories per portion, 2 portions, contains gluten and dairy, origin", Caprese Skewers, Stuffed bell peppers with quinoa and black beans, Moroccan Mint Tea," Borscht with sour cream – 250 calories per portion, 6 portions, contains dairy (origin"
41,350.0,100.0,170.0,20.0,246.0, Sweet Potato and Spinach Breakfast Hash," Mediterranean Style Feta Stuffed Dates - 100kcals per portion, 2 portions
    Origin", Mushroom Bruschetta, Moroccan Mint Tea, Black Bean and Corn Salad
42,200.0,100.0,170.0,20.0,240.0," Spinach and feta breakfast muffins (200 calories per portion, 2 portions, contains dairy, Greek origin)
", Roasted Almonds, Mini Quiches, Moroccan Mint Tea, Vegan Margherita Pizza
43,350.0,100.0,150.0,20.0,200.0, Tofu Scramble, Fresh Fruit Salad, Zucchini chips, Moroccan Mint Tea," Italian Vegan Garlic Bread (200 calories/portion, 2 portions) - Italy
"
44,350.0,100.0,220.0,20.0,240.0, Vegan Breakfast Grits - 350 calories per portion | 1 portion | None | Origin, Energy Balls, Beetroot Hummus with Pita Bread, Moroccan Mint Tea, Vegan Lentil Soup
45,300.0,100.0,90.0,20.0,200.0," Blueberry almond smoothie (300 calories per portion, 2 portions, contains nuts, American origin)
", Boiled chickpeas, Vegetable Spring Rolls, Moroccan Mint Tea," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
46,50.0,120.0,80.0,20.0,250.0, Vegan Breakfast Energy Balls, Vegan Energy Balls, Greek Salad Skewers, Moroccan Mint Tea, Stuffed Bell Peppers
47,300.0,120.0,280.0,20.0,200.0, Vegan Omelette, Veggie Fritters, Mexican Street Corn, Moroccan Mint Tea," Caprese Salad - 200 calories/portion, 4 portions, contains dairy (Italy)
"
48,350.0,80.0,160.0,20.0,100.0, Vegan Breakfast Polenta - 350 calories per portion | 1 portion | None | Origin, Fruit Salad, Goat Cheese and Honey Crostini, Moroccan Mint Tea," Japanese Miso Soup with Tofu (100 calories/portion, 4 portions) - Japan
"
49,320.0,120.0,100.0,20.0,200.0," Tomato and mozzarella bruschetta (320 calories per portion, 2 portions, contains dairy, Italian origin)
", Cottage cheese and pineapple, Pita chips with tzatziki dip, Moroccan Mint Tea," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
50,250.0,100.0,230.0,20.0,180.0, Greek Yogurt Parfait Bowl, Chilled Gazpacho, Roasted Red Pepper Hummus with Pita Chips, Moroccan Mint Tea," Veggie Sushi Rolls - 180 calories per portion, 6 portions, Soy, Japan
"
51,350.0,60.0,200.0,20.0,220.0," Russian syrniki (cottage cheese pancakes) - 350 calories per portion, 2 portions, contains gluten and dairy, origin", Cucumber and tomato salad, Spinach and artichoke dip with tortilla chips, Moroccan Mint Tea, Spicy Black Bean Soup
52,350.0,100.0,220.0,20.0,200.0, Zucchini and Parmesan Muffins, Cucumber Slices with Tzatziki - Approx, Nutella Stuffed French Toast, Moroccan Mint Tea," Ratatouille - 200 calories per portion, 6 portions, no allergic warnings, Origin"
53,200.0,100.0,280.0,20.0,250.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
", Greek yogurt with berries, Baked Tofu Nuggets, Moroccan Mint Tea, Ratatouille Stuffed Portobello Mushrooms
54,300.0,100.0,120.0,20.0,250.0, Feta and Spinach Muffins, Baked Apple Chips," Vegan Cheesy Popcorn - 120 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Tofu and Vegetable Skewers
55,250.0,100.0,280.0,20.0,250.0, Ragi (Finger Millet) Pancakes, Watermelon and feta skewers, Vegan Nachos, Moroccan Mint Tea," Veggie Pho with Tofu - 250 calories/portion, 4 portions, Origin"
56,250.0,100.0,180.0,20.0,200.0, Vegan Matcha Overnight Oats - 250 calories per portion | 2 portions | None | Origin, Baked Apple Chips, Kale smoothie with pineapple and coconut water, Moroccan Mint Tea, Lebanese Fattoush Salad
57,350.0,80.0,200.0,20.0,250.0, Vegan Breakfast Stuffed Peppers, Cheesy Popcorn, Sweet Potato Fries, Moroccan Mint Tea," Spicy Eggplant Curry - 250 calories per portion, 4 portions, None, India
"
58,250.0,100.0,200.0,20.0,200.0, Overnight Oats," Cinnamon Apple Chips - 100kcals per portion, 2 portions
    Origin", Mini Salmon Cakes, Moroccan Mint Tea," Lentil Spinach Salad - 200 calories per portion, 4 portions, None, Various
"
59,300.0,120.0,180.0,20.0,250.0, Vegan French Toast, Roasted Brussels Sprouts, Baked Buffalo Chicken Wings, Moroccan Mint Tea, Greek Spanakopita
60,200.0,100.0,90.0,20.0,250.0, Vegan Breakfast Quiche Lorraine, Fruit Salad, Baked sweet potato chips, Moroccan Mint Tea, Stuffed Bell Peppers
61,380.0,120.0,250.0,20.0,250.0," Israeli breakfast salad with hard-boiled eggs (380 calories per portion, 2 portions, nut-free, Israeli origin)
", Carrot Sticks with Hummus, Vegetable Samosas, Moroccan Mint Tea," Vegan Teriyaki Tofu - 250 calories per portion, 4 portions, Soy, Japan
"
62,250.0,110.0,150.0,20.0,250.0," Overnight oats - 250 calories per portion, 2 portions, contains gluten, origin", Moroccan-style boiled eggs, Quinoa salad with vegetables, Moroccan Mint Tea," Red Lentil Dal - 250 calories per portion, 4 portions, None, India
"
63,300.0,100.0,70.0,20.0,210.0, Mushroom and Tomato Omelette, Watermelon Fruit Pizza, Stuffed Cucumbers, Moroccan Mint Tea, Lentil and Vegetable Stir Fry
64,350.0,120.0,120.0,20.0,200.0, Vegan Savory Breakfast Muffins - 350 calories per portion | 1 portion | Contains gluten | Origin, Date Balls, Spiced Roasted Chickpeas, Moroccan Mint Tea," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
65,300.0,80.0,240.0,20.0,250.0, Vegan Chocolate Chip Pancakes, Energy Balls, Stuffed Bell Peppers with Quinoa, Moroccan Mint Tea, Vegan Soba Noodle Salad
66,350.0,120.0,200.0,20.0,250.0, Chocolate Chip Muffins, Banana Smoothie," Vegan Baked Raspberry Oatmeal - 200 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Vegetable Curry Puffs - 250 calories/portion, 4 portions, contains gluten (Various)
"
67,300.0,100.0,100.0,20.0,230.0, Shakarkandi ki Chaat (Sweet Potato Chaat)," Raspberry Yogurt Popsicles - 100kcals per portion, 2 portions
    Origin", Cinnamon Sugar Popcorn, Moroccan Mint Tea," Quinoa-Stuffed Bell Peppers - 230kcals per portion, 4 portions, gluten-free
"
68,350.0,100.0,300.0,20.0,212.0," Moroccan msemen (thin layered pastry) with honey - 350 calories per portion, 2 portions, contains gluten, origin", Cucumber Sandwiches, Nachos with Salsa and Cheese, Moroccan Mint Tea, Vegan Caesar Salad
69,350.0,100.0,220.0,20.0,250.0," Moroccan msemen (thin layered pastry) with honey - 350 calories per portion, 2 portions, contains gluten, origin"," Rice Cake with Almond Butter - 100kcals per portion, 2 portions
    Origin"," Greek Yogurt Parfait - 220 kcals per portion, 2 portions, contains dairy (Greece)", Moroccan Mint Tea," Vegan Tofu and Vegetable Skewers - 250 calories per portion, 2 portions, may contain soy"
70,350.0,120.0,320.0,20.0,180.0, Banana Nut Muffins, Cucumber and dill cream cheese rolls, Greek Spanakopita, Moroccan Mint Tea," Ratatouille - 180kcals per portion, 4 portions, vegan (France)
"
71,300.0,100.0,200.0,20.0,250.0," Yogurt and fruit smoothie with almond milk (300kcals per portion, 1 portion, nut allergies)
", Caprese Skewers, Greek Tiropita, Moroccan Mint Tea," Vegan Soba Noodle Salad - 250 calories per portion, 4 portions, None, Japan
"
72,350.0,120.0,200.0,20.0,170.0, Baked Eggs in Avocado, Greek yogurt with honey, Vegetable Couscous Salad, Moroccan Mint Tea, Vegan Caprese Salad
73,300.0,120.0,180.0,20.0,250.0," Spinach and mushroom frittata (300kcals per portion, 2 portions)
", Greek Stuffed Grape Leaves," Tapioca Pudding - 180 kcals per portion, 3 portions, contains dairy (World)", Moroccan Mint Tea," Black Bean Enchiladas - 250 calories per portion, 3 portions, may contain gluten"
74,300.0,100.0,150.0,20.0,250.0," Egyptian ful medames (fava bean dish) with olive oil and lemon (300kcals per portion, 2 portions, origin", Fresh Juice - Approx, Caprese Salad, Moroccan Mint Tea, Veggie Stir-Fry with Quinoa
75,320.0,120.0,200.0,20.0,200.0," Artichoke and feta tart (320 calories per portion, 2 portions, contains dairy, Greek origin)
", Greek Stuffed Grape Leaves, Chicken skewers with peanut sauce, Moroccan Mint Tea, Vegan Bibimbap
76,350.0,100.0,150.0,20.0,250.0," Filipino champorado (chocolate rice porridge) with dried fish (350kcals per portion, 2 portions, origin", Cucumber and Hummus Rolls," Tabbouleh Salad - 150 kcals per portion, 4 portions, contains gluten (Lebanon)", Moroccan Mint Tea," Greek Spinach Pie (Spanakopita) - 250 calories/portion, 6 portions, Origin"
77,300.0,100.0,200.0,20.0,220.0," Turkish menemen (egg and vegetable scramble) - 300 calories per portion, 2 portions, no allergic warnings, origin", Cucumber and Tomato Salad, Mini Quiches, Moroccan Mint Tea, Quinoa and Vegetable Stir Fry
78,350.0,100.0,200.0,20.0,150.0," Avocado toast with poached eggs (350kcals per portion, 2 portions, origin", Frozen Grapes," Quinoa Salad with Roasted Vegetables - 200 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Veggie Stir-Fry
79,350.0,130.0,250.0,20.0,200.0, Vegan Sweet Potato Hash Browns - 350 calories per portion | 1 portion | None | Origin, Rice cakes with avocado and tomato, Mini Chicken Tacos, Moroccan Mint Tea," Falafel with tahini sauce - 200 calories per portion, 4 portions, contains gluten (Middle East)
"
80,380.0,120.0,200.0,20.0,182.0," Baked avocado eggs with bacon (380 calories per portion, 2 portions, contains eggs, American origin)
", Beetroot Hummus, Vegetable Couscous Salad, Moroccan Mint Tea, Carrot and Ginger Soup
81,300.0,80.0,220.0,20.0,250.0," Turkish Menemen with eggs, tomatoes, and peppers (300kcals per portion, 2 portions, origin"," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin"," Baba Ghanoush Stuffed Pita Pockets - 220 kcals per portion, 3 portions, contains gluten (Middle East)", Moroccan Mint Tea, Lebanese Tabbouleh
82,320.0,110.0,200.0,20.0,200.0," Caramelized onion and goat cheese tart (320 calories per portion, 2 portions, contains dairy, French origin)
", Moroccan-style boiled eggs, Mini mushroom and cheese tartlets, Moroccan Mint Tea," Veggie Stir-Fry with Tofu - 200 calories/portion, 4 portions, contains soy (China)
"
