,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,50.0,200.0,20.0,400.0, Poha (Flattened Rice)," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Chicken and vegetable skewers, Moroccan Mint Tea, Vegetable Chow Mein
2,400.0,60.0,90.0,20.0,400.0, Aloo Paratha (Potato Stuffed Flatbread), Fruit Salad - Approx," Vegan Caprese Salad Skewers - 90 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Vegan Sweet Potato and Black Bean Quesadilla - 400 calories per portion, 2 portions, may contain gluten"
3,350.0,60.0,180.0,20.0,250.0," Greek yogurt and berry parfait (350 calories per portion, 2 portions, contains dairy, Greek origin)
", Cucumber and tomato salad," Trail mix (nuts, dried fruits, seeds)", Moroccan Mint Tea," Spinach and Feta Stuffed Mushrooms - 250 calories/portion, 4 portions, contains dairy (Greece)
"
4,300.0,50.0,140.0,20.0,400.0, Vegan Chocolate Protein Shake - 300 calories per portion | 1 portion | None | Origin, Baked Apple Chips - Approx, Baked Sweet Potato Chips, Moroccan Mint Tea," Caprese Stuffed Acorn Squash - 400 calories/portion, 4 portions, contains dairy (Italy)

Please note that the portion sizes and calorie counts are approximate and may vary depending on specific ingredients and cooking methods"
5,400.0,50.0,100.0,20.0,400.0, Vegan Breakfast Burrito Bowl - 400 calories per portion | 1 portion | None | Origin, Baked Apple Chips - Approx, Tuna Salad Stuffed Tomatoes, Moroccan Mint Tea," Vegan Greek Orzo Salad - 400 calories per portion, 2 portions, may contain gluten"
6,400.0,60.0,160.0,20.0,250.0, Japanese Souffle Pancakes, Fruit Salad - Approx," Mini Bagel Pizzas - 160 kcals per portion, 4 portions, contains gluten, dairy (USA)", Moroccan Mint Tea," Moroccan Chickpea Pancakes (250 calories/portion, 4 portions) - Morocco
"
7,320.0,60.0,200.0,20.0,300.0," Egg and cheese breakfast roll-ups (320 calories per portion, 2 portions, contains dairy, American origin)
", Cucumber and tomato salad, Ratatouille, Moroccan Mint Tea," Peanut Noodle Salad - 300 calories per portion, 4 portions, Peanuts, Various
"
8,450.0,60.0,120.0,20.0,260.0, Vegan Blueberry Muffins, Cucumber and tomato salad, Miso Soup with Tofu, Moroccan Mint Tea," Greek Baked Beans - 260kcals per portion, 4 portions
"
9,300.0,50.0,150.0,20.0,420.0, Quinoa Breakfast Cookies," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin"," Tabbouleh Salad - 150 kcals per portion, 4 portions, contains gluten (Lebanon)", Moroccan Mint Tea," Honey garlic chicken with broccoli and brown rice - 420 kcals per portion, 3 portions, contains gluten
"
10,300.0,60.0,180.0,20.0,300.0," Spinach and feta pastry turnovers (300kcals per portion, 2 portions, dairy allergies)
", Fruit Salad - Approx, Lentil Soup, Moroccan Mint Tea, Vegan Moroccan Tagine
11,400.0,50.0,200.0,20.0,280.0," Hungarian pogácsa (cheese biscuits) with tea (400kcals per portion, 2 portions, origin"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Quinoa-Stuffed Bell Peppers, Moroccan Mint Tea, Roasted Cauliflower Tacos
12,350.0,60.0,120.0,20.0,300.0, Moroccan Shakshuka, Cucumber and tomato salad, Beetroot Hummus with Crackers, Moroccan Mint Tea," Vegetable Stir-Fry with Peanut Sauce - 300 calories per portion, 4 portions, Peanuts, Various

"
13,400.0,50.0,180.0,20.0,300.0, Shakshuka with Halloumi Cheese," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Cucumber and Avocado Sushi Rolls, Moroccan Mint Tea," Tuscan white bean and vegetable soup (300 calories per portion, 4 portions, vegan-friendly, origin"
14,200.0,60.0,160.0,20.0,400.0, Zucchini Bread, Fruit Salad - Approx, Zucchini Fritters, Moroccan Mint Tea, Vegan Shawarma
