,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,450.0,90.0,160.0,20.0,300.0," Bagel with cream cheese and smoked salmon - 450 calories per portion, 1 portion, contains gluten and dairy, origin", Turkish-style boiled eggs, Bruschetta with Tomato and Basil, Moroccan Mint Tea, Quinoa Stuffed Zucchini Boats
2,250.0,100.0,120.0,20.0,380.0," Greek yogurt with honey and nuts - 250 calories per portion, 1 portion, may contain nuts, origin", Stuffed Dates - Approx, Granola Bar, Moroccan Mint Tea," Vegetable Pot Pie - 380kcals per portion, 4 portions
"
3,320.0,80.0,160.0,100.0,305.0," Zucchini and goat cheese frittata (320 calories per portion, 2 portions, contains dairy, Italian origin)
", Fruit Salad, Mini Quiches, Israeli salad, Vegan Baked Ziti
4,350.0,50.0,200.0,20.0,250.0," Banana pecan pancakes (350 calories per portion, 2 portions, contains nuts, American origin)
"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin"," Vegan Strawberry Banana Smoothie - 200 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Baked Cod with Lemon and Garlic - 250 calories per portion, 4 portions, no allergic warnings, Origin"
5,550.0,100.0,70.0,20.0,300.0, Granola with Soy Milk, Stuffed Dates - Approx, Stuffed Cherry Tomatoes, Moroccan Mint Tea," Vegan Teriyaki Jackfruit - 300 calories per portion, 4 portions, None, Various
"
6,250.0,100.0,120.0,20.0,350.0," British eggy soldiers - 250 calories per portion, 1 portion, contains gluten, origin", Mini Frittatas - Approx, Tomato Mozzarella Skewers, Moroccan Mint Tea," Mexican Quinoa Salad - 350 calories/portion, 4 portions, Origin"
7,500.0,100.0,200.0,100.0,350.0, Turkish Simit, Fruit salad, Spinach Dip, Israeli salad, Lemon Garlic Butter Shrimp
8,380.0,100.0,120.0,20.0,380.0," Sweet potato and black bean breakfast skillet (380 calories per portion, 2 portions, nut-free, Mexican origin)
", Caprese Skewers, Veggie spring rolls with peanut sauce, Moroccan Mint Tea," Teriyaki salmon with steamed broccoli - 380 kcals per portion, 2 portions, contains soy, gluten
"
9,450.0,100.0,380.0,20.0,350.0, Chinese Egg Fried Rice, Corn on the Cob, Vegan Chocolate Chip Cookies, Moroccan Mint Tea, Lemon Garlic Butter Shrimp
10,350.0,100.0,180.0,20.0,380.0," Cauliflower and feta frittata (350 calories per portion, 2 portions, contains dairy, Italian origin)
", Roasted Almonds, Quinoa Salad with Chickpeas, Moroccan Mint Tea," Quinoa Fried Rice - 380kcals per portion, 4 portions, contains egg
"
11,450.0,90.0,160.0,20.0,300.0," Vegan breakfast sandwich with tempeh and avocado (450kcals per portion, 2 portions)
", Quinoa Energy Bites," Vegan Spinach and Artichoke Stuffed Breadsticks - 160 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Moroccan Vegetable Lentil Stew (300 calories/portion, 4 portions) - Morocco
"
12,400.0,100.0,300.0,20.0,320.0," Nigerian plantain porridge - 400 calories per portion, 2 portions, no allergic warnings, origin", Cucumber and Tomato Salad, Baked Chicken Nuggets, Moroccan Mint Tea," Caprese quinoa salad – 320 calories per portion, 4 portions, contains dairy
"
13,300.0,100.0,250.0,100.0,220.0," Cheese omelette - 300 calories per portion, 1 portion, no allergic warnings, origin", Edamame, Hummus and Veggie Wrap, Israeli salad," Greek Salad - 220kcals per portion, 4 portions, contains dairy
"
14,300.0,100.0,180.0,20.0,300.0, Vegan Apple Cinnamon Quinoa - 300 calories per portion | 1 portion | None | Origin," Dates Stuffed with Almond Butter - 100kcals per portion, 2 portions
    Origin"," Baked Falafel Salad - 180 kcals per portion, 4 portions, allergic warning (sesame), origin", Moroccan Mint Tea, Vegan Sloppy Joes
15,400.0,100.0,280.0,100.0,250.0, Vegan Breakfast Burrito - 400 calories per portion | 1 portion | None | Origin, Berry Chia Detox Water, Mexican Street Corn, Israeli salad," Japanese Vegan Gyoza (250 calories/portion, 3 portions) - Japan
"
16,350.0,100.0,200.0,20.0,180.0," Veggie omelette with sweet potato hash (350 calories per portion, 2 portions, nut-free, American origin)
", Cucumber Rolls with Cream Cheese, Tofu Vegetable Skewers, Moroccan Mint Tea, Rainbow Salad
17,400.0,100.0,320.0,20.0,350.0, Vegan Breakfast Spanakopita, Overnight Chia Pudding, Vegan Breaded Zucchini Sticks, Moroccan Mint Tea," Vegetable Bolognese - 350 calories/portion, 4 portions, contains gluten (Italy)
"
18,450.0,80.0,150.0,100.0,350.0," Korean kimchi fried rice with sunny-side-up eggs (450kcals per portion, 2 portions, origin", Energy Balls, Roasted Red Pepper and Feta Dip, Israeli salad, Vegan Ravioli
19,550.0,100.0,300.0,20.0,300.0, Breakfast Pizza, Chilled Gazpacho Soup - Approx, Baked Chicken Nuggets, Moroccan Mint Tea," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
20,200.0,100.0,120.0,100.0,350.0, Vegan Breakfast Frittata, Edamame, Greek Feta Dip with Veggies, Israeli salad," Veggie enchiladas - 350 calories per portion, 4 portions, contains gluten (Mexico)
"
21,350.0,100.0,220.0,20.0,80.0," Greek spanakopita (spinach pie) with phyllo dough (350kcals per portion, 2 portions, origin", Frozen Grapes, Caprese Bruschetta, Moroccan Mint Tea," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
22,200.0,50.0,230.0,100.0,250.0, Greek Yogurt Pancakes," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Roasted red pepper hummus with pita chips, Israeli salad," Tomato and Basil Bruschetta - 250 calories per portion, 4 portions, contains gluten (bread), Origin"
23,450.0,100.0,120.0,20.0,320.0, Sausage and Egg Breakfast Sandwich, Cucumber and Tomato Salad, Greek Yogurt Dip with Veggies, Moroccan Mint Tea, Thai Noodle Salad
24,600.0,100.0,80.0,100.0,300.0, Vegan Breakfast Danish, Carrot Sticks with Ranch Dip," Edamame Beans - 80 kcals per portion, 4 portions, no allergic warnings, origin", Israeli salad, Mediterranean Vegetable Tart
25,300.0,80.0,90.0,100.0,350.0, Vegetable Frittata, Fresh Squeezed Orange Juice, Zucchini fritters, Israeli salad," Eggplant and tomato pasta – 350 calories per portion, 3 portions, vegetarian-friendly (origin"
26,350.0,100.0,120.0,20.0,350.0," Moroccan msemen (folded pancakes) with honey (350kcals per portion, 2 portions, origin", Cucumber and Tomato Salad, Granola Bar, Moroccan Mint Tea, Vegan Ramen
27,550.0,100.0,180.0,100.0,350.0, Smoked Salmon Bagel Sandwich, Corn on the Cob, Veggie Stuffed Pita Bread, Israeli salad, Shrimp and Avocado Salad
28,300.0,100.0,100.0,100.0,317.0, Vegan Berry Protein Smoothie Bowl, Cucumber Sandwiches," Tomato Bruschetta Bites - 100 kcals per portion, 6 portions, contains gluten (Italy)", Israeli salad, Vegan Paella
29,400.0,100.0,230.0,20.0,200.0, Vegan Breakfast Tostadas - 400 calories per portion | 1 portion | Contains soy | Origin, Cucumber and Tomato Salad," Smoked Salmon Canapés - 230 kcals per portion, 4 portions, contains gluten, fish (Various)", Moroccan Mint Tea," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
30,450.0,100.0,230.0,100.0,180.0," Pancakes with maple syrup and blueberries (450kcals per portion, 2 portions, origin", Carrot Sticks with Ranch Dip, Roasted red pepper hummus with pita chips, Israeli salad, Ratatouille
31,300.0,80.0,140.0,100.0,300.0, Irish Soda Bread, Fruit Salad, Roasted Red Pepper Dip with Pita Chips, Israeli salad, Mexican Quinoa Stuffed Bell Peppers
32,300.0,80.0,90.0,20.0,250.0, Mushroom and Spinach Vegan Quiche, Baked Apple Chips, Chicken spring rolls, Moroccan Mint Tea, Greek Spanakopita
33,300.0,100.0,220.0,100.0,246.0, Vegan Breakfast Tacos - 300 calories per portion | 2 portions | None | Origin, Energy Balls - Approx, Chicken Satay Lettuce Wraps, Israeli salad, Black Bean and Corn Salad
34,250.0,90.0,180.0,20.0,380.0, Smoothie Bowl, Rice Paper Rolls, Pita Bread with Hummus, Moroccan Mint Tea," Baked cod with tomato-caper sauce and roasted vegetables - 380 kcals per portion, 2 portions, contains lactose
"
35,200.0,90.0,280.0,20.0,220.0, Mediterranean Vegetable Omelette, Fruit Salad, Vegan Lemon Poppy Seed Muffins, Moroccan Mint Tea, Chickpea and Vegetable Stir Fry
