,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,150.0,90.0,140.0,380.0,200.0, Scrambled Tofu, Fruit Salad, Greek Yogurt with Apple and Cinnamon," Avocado and Chickpea Salad - 380kcals per portion, 2 portions, contains legumes
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
2,400.0,120.0,210.0,350.0,200.0, Veggie Breakfast Pizza Rolls, Granola Bar, Tomato and Mozzarella Bruschetta, Zucchini and Corn Fritters," Lentil Soup - 200 calories/portion, 6 portions, Origin"
3,400.0,100.0,320.0,320.0,260.0, Mexican Sopes, Berry Chia Detox Water, Greek Spanakopita," Lentil and Vegetable Stir-Fry - 320kcals per portion, 2 portions, contains legumes
"," Greek Style Green Beans - 260kcals per portion, 4 portions
"
4,200.0,100.0,200.0,350.0,250.0, Quinoa Veggie Breakfast Skillet, Caprese Skewers, Quinoa Salad," Roasted Vegetable Quinoa Bowl - 350kcals per portion, 2 portions, no allergies
"," Greek Couscous Salad - 250 calories/portion, 4 portions, contains gluten (Greece)
"
5,350.0,80.0,140.0,250.0,200.0, Mushroom and Spinach Breakfast Quesadilla, Energy Balls, Greek Yogurt Bark, Vegetable chow mein," Ratatouille Stuffed Zucchini - 200 calories/portion, 4 portions, Origin"
6,400.0,120.0,300.0,200.0,180.0, Veggie Bagel Sandwich, Tomato and Basil Bruschetta, Veggie Quesadilla," Baked Zucchini Fries - 200kcals per portion, 4 portions, no allergies
"," Greek Roasted Vegetables - 180kcals per portion, 4 portions
"
7,350.0,90.0,250.0,400.0,250.0, Greek Yogurt with Fig Compote, Rice Paper Rolls, Stuffed Bell Peppers with Quinoa, Eggplant and zucchini lasagna, Greek Spanakopita
8,200.0,90.0,200.0,400.0,250.0, Veggie Breakfast Fritters, Fruit Salad, Fruit Kabobs with Chocolate Sauce," Caprese Stuffed Portobello Burgers - 400kcals per portion, 2 portions, contains dairy

Please note that the calorie counts provided are approximate and may vary depending on specific ingredients and preparation methods"," Mediterranean stuffed eggplant - 250 calories per portion, 4 portions, none
"
9,200.0,80.0,70.0,300.0,180.0, Peanut Butter and Banana Smoothie, Avocado Deviled Eggs, Caprese Skewers, Chickpea and vegetable tagine," Caprese stuffed portobello mushrooms - 180 calories per portion, 4 portions, contains dairy (Italy)
"
10,300.0,120.0,150.0,450.0,200.0, Feta and Spinach Muffins, Fruit Salsa with Cinnamon Chips, Baked Sweet Potato Chips, Greek Spinach Pie (Spanakopita)," Caprese Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains dairy (Italy)
"
