,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,100.0,70.0,150.0,350.0," Vegan overnight oats with almond milk and berries (250kcals per portion, 2 portions, nut allergies)
", Cucumber Rolls with Cream Cheese," Cinnamon Apple Chips - 70 kcals per portion, 4 portions, gluten-free (USA)"," Lentil Soup - 150kcals per portion, 6 portions", Vegan Shepherd's Pie
2,300.0,100.0,130.0,20.0,250.0," Blueberry almond smoothie (300 calories per portion, 2 portions, contains nuts, American origin)
"," Cinnamon Apple Chips - 100kcals per portion, 2 portions
    Origin"," Baked Falafel with Tahini Sauce - 130 kcals per portion, 4 portions, allergic warning (sesame), origin", Moroccan Mint Tea, Vegan Tacos
3,200.0,60.0,150.0,150.0,300.0, Banana Pancakes, Fruit Salad - Approx, Baked Buffalo Cauliflower Bites, Tomato Basil Soup, Lentil and Vegetable Curry
4,250.0,90.0,170.0,150.0,150.0," Almond joy smoothie (250 calories per portion, 2 portions, contains nuts, American origin)
", Stuffed Dates, Vegetable Sushi Rolls, Butternut squash soup, Ratatouille
5,350.0,100.0,90.0,150.0,300.0," Moroccan baghrir (semolina pancakes) with honey and melted butter (350kcals per portion, 2 portions, origin", Vegetable Crudité with Hummus, Greek Feta and Olive Skewers, Greek Tzatziki Dip with Pita, Cauliflower Tikka Masala
6,50.0,120.0,200.0,150.0,450.0, Vegan Breakfast Sushi Burrito, Baked Cheese Twists, Guacamole with Tortilla Chips, Greek Taramasalata," Thai Vegan Yellow Curry (450 calories/portion, 2 portions) - Thailand
"
7,300.0,120.0,180.0,165.0,350.0, Blueberry Coconut Overnight Oats, Hummus with Veggies, Quinoa Salad with Chickpeas," Caprese Salad - 165kcals per portion, 4 portions, no allergies, Origin"," Vegetable curry with basmati rice - 350 calories per portion, 4 portions, contains nuts (India)
"
8,350.0,90.0,220.0,150.0,300.0," German-style potato pancakes with applesauce - 350 calories per portion, 2 portions, contains gluten, origin", Vegetarian Spring Rolls, Nutella Stuffed French Toast, Caprese Salad, Sweet Potato and Black Bean Enchiladas
9,500.0,90.0,380.0,150.0,310.0," Hawaiian loco moco with beef patty, rice, and egg (500kcals per portion, 2 portions, origin", Quinoa Energy Bites, Mini chicken and vegetable pot pies, Greek Taramasalata, Vegan Lentil Curry
10,450.0,100.0,220.0,20.0,420.0," Zimbabwean sadza (cornmeal porridge) with beef stew - 450 calories per portion, 2 portions, contains gluten, origin", Vegetable Crudité with Hummus, Sesame Ginger Edamame, Moroccan Mint Tea, Vegan Alfredo Pasta
11,150.0,50.0,200.0,150.0,450.0, Scrambled Tofu," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Vegan Chocolate Covered Strawberries, Grilled Chicken Salad," Butternut Squash and Sage Pasta - 450 calories/portion, 4 portions, contains gluten (Italy)
"
12,400.0,100.0,270.0,165.0,180.0," Lebanese fatteh (pita chips soaked in yogurt and topped with nuts) - 400 calories per portion, 2 portions, contains gluten and dairy, origin", Zesty Lime Popcorn - Approx," Matzah Brei - 270 kcals per portion, 2 portions, contains gluten (Jewish)"," Caprese Salad - 165kcals per portion, 4 portions, no allergies, Origin"," Cauliflower Shawarma - 180 calories per portion, 6 portions, None, Middle East
"
13,450.0,120.0,170.0,150.0,400.0, Vegan Breakfast Lassi, Granola Bar, Mini Quiches, Spinach and feta stuffed bell peppers, Fish Tacos with Mango Salsa
14,400.0,100.0,80.0,150.0,450.0," Spinach and mushroom breakfast burrito (400 calories per portion, 2 portions, nut-free, Mexican origin)
", Fruit salad, Mini stuffed bell peppers with cream cheese, Grilled Chicken Salad, Ginger Soy Glazed Salmon
15,300.0,100.0,120.0,150.0,250.0, Acai Bowl, Edamame," Cold Cucumber Soup - 120 kcals per portion, 4 portions, gluten-free (World)", Cabbage Stir-Fry," Quinoa Stuffed Mushrooms - 250 calories/portion, 4 portions, Origin"
16,450.0,100.0,200.0,150.0,400.0, French Crepes, Som Tam (Papaya Salad), Fruit and Yogurt Parfait, Spinach and cheese stuffed tomatoes, Stir-Fried Noodles with Vegetables
17,250.0,100.0,80.0,150.0,400.0, Vegan Cinnamon Rolls, Boiled chickpeas, Shrimp ceviche, Lentil and vegetable soup, Lentil and Spinach Stew
18,500.0,100.0,250.0,150.0,200.0," Filipino longganisa sausage with garlic rice and fried egg (500kcals per portion, 2 portions, origin", Cucumber and Hummus Rolls, Greek Yogurt with Granola, Tom Yum Soup," Indian Vegetable Samosas - 200 calories/portion, 4 portions, contains gluten (India)
"
19,400.0,130.0,80.0,150.0,450.0," Chicken sausage and vegetable stir-fry (400kcals per portion, 2 portions, origin", Rice cakes with avocado and tomato, Zucchini Chips, Spinach and feta stuffed bell peppers," Indian Vegan Chole Bhature (450 calories/portion, 3 portions) - India
"
