,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,50.0,520.0,20.0,160.0, Mushroom and Spinach Breakfast Quesadilla, Baked Apple Chips - Approx, Vegan Thai Coconut Curry Soup, Moroccan Mint Tea," Vegan Quinoa and Kale Salad - 160 calories per portion, 2 portions, may contain gluten"
2,250.0,70.0,220.0,20.0,300.0, Vegan Raspberry Almond Scones - 250 calories per portion | 2 portions | Contains gluten and nuts | Origin, Kale chips," Baba Ghanoush Stuffed Pita Pockets - 220 kcals per portion, 3 portions, contains gluten (Middle East)", Moroccan Mint Tea," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
3,50.0,50.0,240.0,20.0,245.0, Vegan Breakfast Stuffed Tomatoes," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Chickpea and Vegetable Curry, Moroccan Mint Tea, Tofu Stir Fry
4,250.0,50.0,140.0,20.0,200.0," Blueberry almond muffins (250 calories per portion, 2 portions, contains nuts, American origin)
", Baked Apple Chips - Approx," Mexican Street Corn Salad - 140 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Stuffed grape leaves (Dolmas) - 200 calories per portion, 4 portions, contains nuts (Middle East)
"
5,350.0,60.0,180.0,20.0,300.0," French toast with maple syrup - 350 calories per portion, 2 portions, contains gluten and dairy, origin", Cucumber and tomato salad," Yoga snack balls (oats, peanut butter, honey, nuts)", Moroccan Mint Tea," Tahini Chickpea Salad - 300 calories per portion, 4 portions, None, Various
"
6,450.0,50.0,80.0,20.0,200.0, Sausage and Egg Breakfast Sandwich," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Cucumber Bites, Moroccan Mint Tea, Vegan Caprese Salad
7,500.0,50.0,150.0,20.0,300.0, Vegan Breakfast Risotto," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Roasted Red Pepper Hummus with Pita Bread, Moroccan Mint Tea, Eggplant Rollatini
8,300.0,60.0,170.0,20.0,160.0, Idli and Sambar, Cucumber and tomato salad," Egg Salad Lettuce Wraps - 170 kcals per portion, 3 portions, contains egg (USA)", Moroccan Mint Tea," Vegan Mediterranean Couscous Salad - 160 calories per portion, 3 portions, may contain gluten"
9,350.0,50.0,180.0,20.0,250.0, Lemon Poppy Seed Pancakes, Baked Apple Chips - Approx, Stuffed Bell Peppers with Quinoa and Black Beans, Moroccan Mint Tea," Black Bean Tacos - 250 calories/portion, 4 portions, Origin"
10,300.0,50.0,120.0,20.0,300.0, Acai Bowl, Baked Apple Chips - Approx," Black Bean Salsa with Tortilla Chips - 120 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Ratatouille Stuffed Zucchini - 300 calories per portion, 4 portions, None, France

"
