,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,150.0,200.0,20.0,200.0," Baked beans on toast - 300 calories per portion, 2 portions, contains gluten, origin", Cucumber Avocado Rolls, Mini chicken empanadas, Moroccan Mint Tea, Spicy Black Bean Soup
2,300.0,100.0,160.0,20.0,300.0, Vegan Smoothie Bowl, Zesty Lime Popcorn - Approx," Cucumber Bites with Herbed Cream Cheese - 160 kcals per portion, 4 portions, contains dairy (Various)", Moroccan Mint Tea," Thai Green Curry - 300 calories per portion, 4 portions, None, Thailand
"
3,350.0,150.0,90.0,20.0,200.0," Pita bread with hummus and vegetables - 350 calories per portion, 2 portions, contains gluten, origin", Spinach and ricotta puff pastry swirls," Vegan Sweet Potato Toast - 90 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Eggplant and Tomato Gratin - 200 calories/portion, 2 portions, Origin"
4,300.0,100.0,250.0,20.0,300.0, Tomato and Basil Omelette, Carrot Sticks with Ranch Dip, Mini Buffalo Chicken Wraps, Moroccan Mint Tea," Vegetarian Chili - 300 calories per portion, 6 portions, no allergic warnings, Origin"
5,350.0,150.0,150.0,20.0,250.0," Pancetta and mushroom omelette (350 calories per portion, 2 portions, nut-free, Italian origin)
"," Herbed Cheese Crostini - 150kcals per portion, 2 portions
    Origin", Pineapple and Coconut Energy Balls, Moroccan Mint Tea, Ratatouille-Stuffed Tomatoes
6,250.0,150.0,200.0,20.0,200.0," Fruit smoothie bowl topped with granola (250kcals per portion, 2 portions, nut allergies, origin", Hawaiian Fruit Skewers - Approx, Caramelized Onion and Goat Cheese Tartlets, Moroccan Mint Tea," Cauliflower Fried Rice - 200 calories/portion, 4 portions, contains soy (China)
"
7,200.0,150.0,110.0,20.0,250.0, Vegan Breakfast Cookies - 200 calories per portion | 2 portions | Contains gluten | Origin, Green smoothie," Sweet Potato Rounds - 110 kcals per portion, 4 portions, gluten-free (USA)", Moroccan Mint Tea," Moroccan Lentil Salad - 250 calories/portion, 4 portions, contains nuts (Morocco)
"
8,250.0,100.0,200.0,20.0,200.0, Tropical Smoothie, Overnight Chia Pudding, Cheese and Crackers, Moroccan Mint Tea," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
9,300.0,150.0,200.0,20.0,300.0, Vegan Breakfast Spring Rolls - 300 calories per portion | 1 portion | Contains soy | Origin, Coconut Chia Pudding, Baked Mini Samosas, Moroccan Mint Tea," Vegetable Curry - 300kcals per portion, 4 portions (Various)
"
10,200.0,100.0,180.0,20.0,250.0, Vegan Chocolate Chia Pudding - 200 calories per portion | 2 portions | None | Origin, Roasted Pumpkin Seeds, Greek Yogurt Parfait, Moroccan Mint Tea," Thai Vegan Green Papaya Salad (250 calories/portion, 4 portions) - Thailand
"
