,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,80.0,250.0,300.0,200.0, Vegan Protein Smoothie, Fruit Salad, Mini Pizzas, Spinach and mushroom stuffed bell peppers," Mediterranean Stuffed Tomatoes - 200 calories/portion, 4 portions, Origin"
2,200.0,80.0,160.0,410.0,80.0, Veggie Breakfast Fritters, Cheesy Popcorn, Portobello Mushroom Pizza Bites," Greek Pasta Salad - 410kcals per portion, 2 portions, contains gluten, dairy (Greece)
"," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
3,400.0,100.0,150.0,320.0,300.0, Almond Croissant, Vegetable Crudité with Hummus, Greek Salad Skewers," Veggie Stuffed Zucchini Boats - 320kcals per portion, 2 portions, gluten-free
"," Broccoli and Cheddar Stuffed Potatoes - 300 calories/portion, 4 portions, Origin"
4,250.0,100.0,80.0,220.0,200.0, Vegan Protein Pancakes, Guacamole Stuffed Cherry Tomatoes, Baked Kale Chips," Spinach and Feta Stuffed Peppers - 220kcals per portion, 4 portions, contains dairy, Origin"," Caprese Skewers - 200 calories/portion, 4 portions, contains dairy (Italy)
"
5,250.0,100.0,220.0,300.0,180.0, Mozzarella and Tomato Bruschetta, Kiwi and Strawberry Smoothie, Caramelized Onion Tart," Vegetable Biryani - 300kcals per portion, 4 portions, no allergies, Origin"," Caprese Skewers - 180kcals per portion, 4 portions, contains dairy (Italy)
"
6,250.0,100.0,150.0,400.0,180.0, Overnight Chia Oats, Greek Salad Skewers, Zucchini Fritters, Vegetable paella," Caprese Skewers - 180kcals per portion, 4 portions, contains dairy (Italy)
"
7,200.0,100.0,280.0,450.0,300.0, Quinoa Breakfast Burrito, Greek Salad Skewers, Veggie and Cream Cheese Roll-ups, Black Bean and Corn Quesadillas," Baked Ziti - 300 calories/portion, 4 portions, Origin"
8,350.0,100.0,100.0,180.0,300.0, Bread Upma, Baked Apple Chips, Stuffed Dates, Greek pumpkin and feta salad," Greek Salad - 300 calories/portion, 4 portions, Origin"
9,300.0,100.0,120.0,360.0,200.0, Veggie Breakfast Burrito Bowl, Vegetable Crudité with Hummus, Zucchini Fritters," Veggie Fajitas - 360kcals per portion, 2 portions, contains gluten
"," Veggie Stir-Fry with Tofu - 200 calories/portion, 4 portions, contains soy (China)
"
10,300.0,100.0,240.0,400.0,300.0, Mushroom and Spinach Vegan Quiche, Cucumber Rolls with Cream Cheese, Spinach and Artichoke Dip," Caprese Stuffed Avocado - 400kcals per portion, 2 portions, no allergies
"," Veggie stir-fried noodles - 300 calories per portion, 4 portions, contains gluten (China)
"
11,300.0,100.0,100.0,300.0,300.0, Banana Pancakes, Edamame, Edamame," Spinach and Mushroom Quesadillas - 300kcals per portion, 2 portions, contains gluten, dairy (Mexico)
"," Vegetarian Shepherd's Pie - 300 calories/portion, 6 portions, Origin"
