,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,50.0,250.0,20.0,250.0," Veggie breakfast quesadilla (400 calories per portion, 2 portions, nut-free, Mexican origin)
"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Mini Beef Sliders, Moroccan Mint Tea," Greek Couscous Salad - 250 calories/portion, 4 portions, contains gluten (Greece)
"
2,500.0,70.0,90.0,20.0,300.0," Pancake cereal - 500 calories per portion, 2 portions, contains gluten and dairy, origin", Kale chips, Mini Quiche, Moroccan Mint Tea," Thai Vegan Tom Kha Soup (300 calories/portion, 4 portions) - Thailand

"
3,450.0,50.0,440.0,20.0,300.0," Breakfast quesadilla with eggs, cheese, and vegetables (450kcals per portion, 2 portions)
", Baked Apple Chips - Approx, Vegan Chili, Moroccan Mint Tea, Quinoa Fried Rice
4,320.0,50.0,200.0,20.0,300.0," Vegetable and cheese strata (320 calories per portion, 2 portions, contains dairy, American origin)
"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Mini ham and cheese sandwiches, Moroccan Mint Tea, Lentil Soup with Bread
5,250.0,60.0,130.0,20.0,200.0, Vegan Banana Muffins, Cucumber and tomato salad," Veggie Sushi Rolls with Spicy Tofu - 130 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Veggie Stir-Fry with Tofu - 200 calories/portion, 4 portions, contains soy (China)
"
6,400.0,50.0,100.0,20.0,300.0, Sourdough Biscuits and Mushroom Gravy," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Basil and Tomato Skewers, Moroccan Mint Tea, Lentil and Vegetable Stir-Fry
7,250.0,70.0,200.0,20.0,250.0, Tropical Green Smoothie, Fresh Fruit Salad, Sweet Potato Fries, Moroccan Mint Tea, Roasted Vegetable Salad
8,500.0,60.0,230.0,20.0,300.0," Hawaiian loco moco with beef patty, rice, and egg (500kcals per portion, 2 portions, origin", Cucumber and tomato salad, Roasted Red Pepper Hummus with Pita Chips, Moroccan Mint Tea," Quinoa and Vegetable Stir-Fry - 300 calories per portion, 4 portions, no allergic warnings, Origin"
9,400.0,50.0,280.0,20.0,250.0, Shakshuka with Halloumi Cheese," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Veggie Flatbread Pizza, Moroccan Mint Tea," Vegan Tofu and Vegetable Skewers - 250 calories per portion, 2 portions, may contain soy"
10,500.0,70.0,150.0,20.0,180.0," Vietnamese banh mi sandwich with eggs, pickled carrots, and cilantro (500kcals per portion, 2 portions, origin", Kale chips, Peanut Butter Banana Roll-Ups, Moroccan Mint Tea," Veggie Sushi Rolls - 180 calories per portion, 6 portions, Soy, Japan
"
