,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,380.0,100.0,140.0,600.0,300.0," Pancake roll-ups filled with peanut butter and bananas (380 calories per portion, 2 portions, contains nuts, American origin)
", Fresh Fruit Salad," Vegan Mediterranean Pasta Salad - 140 kcals per portion, 4 portions, no allergic warnings, origin"," Greek Lamb Gyro - 600kcals per portion, 4 portions"," Moroccan Vegan Chickpea Salad (300 calories/portion, 4 portions) - Morocco
"
2,50.0,120.0,180.0,400.0,250.0, Vegan Breakfast Smoothie, Greek yogurt with honey, Veggie Stuffed Pita Bread," Caprese Stuffed Portobello Mushrooms - 400kcals per portion, 2 portions, contains dairy
", Black Bean Quinoa Salad
3,300.0,100.0,180.0,450.0,250.0," Moroccan mint tea with almond cookies (300kcals per portion, 2 portions, nut allergies, origin", Cucumber and Hummus Rolls, Broccoli and cheese bites, Chicken Shawarma Wrap," Vegan Lentil and Vegetable Casserole - 250 calories per portion, 4 portions, may contain gluten"
4,200.0,100.0,120.0,350.0,300.0, Papaya Boat with Lime, Watermelon and feta skewers, Caprese Pasta Salad," Greek Pasta Salad - 350kcals per portion, 2 portions, gluten-free, Greece
", Eggplant Parmesan Sliders
5,200.0,110.0,210.0,250.0,250.0, Vegan Pumpkin Pancakes, Moroccan-style boiled eggs, Greek Feta and Olive Tapenade Crostini," Moroccan Stuffed Bell Peppers - 250kcals per portion, 2 portions, soy-free, Morocco
"," Veggie Burrito Bowl - 250 calories/portion, 4 portions, Origin"
6,350.0,100.0,180.0,350.0,300.0," Indian masala dosa with chutney and sambar (350kcals per portion, 2 portions, origin", Rice Cake with Hummus and Cucumber, Broccoli and cheese bites," Indian Samosa with Chutney
Total calories per portion"," Roasted Vegetable Pasta - 300 calories per portion, 4 portions, Gluten, Italy
"
7,250.0,100.0,100.0,400.0,180.0," Overnight oats with berries and almond milk (250 calories per portion, 2 portions, nut-free, American origin)
", Stuffed Dates - Approx, Deviled Eggs," Vegan Lentil Sloppy Joes
Total calories per portion"," Caprese Skewers - 180kcals per portion, 4 portions, contains dairy (Italy)
"
8,350.0,100.0,150.0,300.0,383.0, Vegan Breakfast Banana Bread, Stuffed Dates - Approx, Caprese Salad Skewers, Mexican vegetable fajitas, Falafel Burger
9,350.0,100.0,80.0,150.0,350.0," Quinoa breakfast bowl with fruits and seeds (350 calories per portion, 2 portions, nut-free, American origin)
", Roasted Almonds, Cucumber Bites, Spinach and cheese stuffed tomatoes," Egg Fried Rice - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin"
10,400.0,120.0,320.0,300.0,400.0, Vegan Breakfast Hash, Granola Bar, Spicy Peanut Noodles, Caprese Sandwich," Mushroom Risotto - 400 calories/portion, 4 portions, Origin"
