,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,450.0,300.0,120.0,850.0,200.0, Quinoa Breakfast Bowl, Vegan Omelette with Tofu, Guacamole and Veggie Sticks, Vegan Breakfast Miso Soup, Vegan Bibimbap
2,350.0,300.0,340.0,300.0,400.0, Tofu Scramble, Vegan Omelette with Tofu, Vegan Nachos, Vegan Omelette with Tofu, Vegan Ramen
3,400.0,350.0,240.0,350.0,350.0, Vegan Breakfast Fried Rice, Tofu and Veggie Buddha Bowl, Veggie Sushi Rolls, Lentil Loaf, Lentil Loaf
4,450.0,300.0,680.0,300.0,450.0, Quinoa Breakfast Bowl, Vegan Omelette with Tofu, Sweet and Sour Tofu, Vegan Omelette with Tofu, Vegan Sushi Sandwich
5,350.0,350.0,480.0,250.0,350.0, Tofu Scramble, Tofu and Veggie Buddha Bowl, Vegan Cucumber Sushi Rolls, Vegan Sushi Bowl, Vegan Chili
6,350.0,350.0,340.0,250.0,150.0, Tofu Scramble, Tofu and Veggie Buddha Bowl, Vegan Nachos, Vegan Kung Pao Tofu, Veggie Stir-Fry
7,450.0,300.0,340.0,300.0,300.0, Quinoa Breakfast Bowl, Vegan Omelette with Tofu, Vegan Nachos, Vegan Bao Buns, Quinoa Fried Rice
8,400.0,300.0,640.0,850.0,300.0, Vegan Breakfast Fried Rice, Vegan Omelette with Tofu, Vegan Tofu Scramble, Vegan Breakfast Miso Soup, Quinoa Fried Rice
9,450.0,300.0,280.0,250.0,250.0, Quinoa Breakfast Bowl, Vegan Omelette with Tofu, Baked Tofu Nuggets, Chickpea Buddha Bowl, Tofu Stir-Fry
10,400.0,350.0,280.0,350.0,400.0, Vegan Breakfast Fried Rice, Tofu and Veggie Buddha Bowl, Vegan Chocolate Mousse, Veggie Burger, Vegan Pad Thai
11,450.0,350.0,280.0,980.0,350.0, Quinoa Breakfast Bowl, Tofu and Veggie Buddha Bowl, Baked Tofu Nuggets, Vegan Sushi Burrito, Veggie Burger
12,350.0,350.0,480.0,840.0,350.0, Tofu Scramble, Tofu and Veggie Buddha Bowl, Vegan Cucumber Sushi Rolls, Tempeh Stir-Fry, Vegan Chili
13,400.0,300.0,480.0,640.0,350.0, Vegan Breakfast Fried Rice, Vegan Omelette with Tofu, Vegan Cucumber Sushi Rolls, Vegan Tofu Scramble, Buddha Bowl
14,450.0,300.0,280.0,480.0,350.0, Quinoa Breakfast Bowl, Vegan Omelette with Tofu, Baked Tofu Nuggets, Vegan Cucumber Sushi Rolls, Quinoa Chili
15,450.0,300.0,340.0,250.0,300.0, Quinoa Breakfast Bowl, Vegan Omelette with Tofu, Vegan Nachos, Cucumber Avocado Sushi Rolls, Vegan Bao Buns
16,400.0,300.0,280.0,640.0,400.0, Vegan Breakfast Fried Rice, Vegan Omelette with Tofu, Vegan Chocolate Mousse, Vegan Tofu Scramble, Vegan Pad Thai
17,350.0,300.0,600.0,350.0,300.0, Tofu Scramble, Vegan Omelette with Tofu, Vegan Shepherd's Pie, Veggie Burger, Lentil and Vegetable Stir-Fry
18,350.0,350.0,680.0,840.0,400.0, Tofu Scramble, Tofu and Veggie Buddha Bowl, Sweet and Sour Tofu, Tempeh Stir-Fry, Vegan Shepherd's Pie
19,450.0,300.0,480.0,1000.0,150.0, Quinoa Breakfast Bowl, Vegan Omelette with Tofu, Vegan Cucumber Sushi Rolls, Tempeh Bacon and Hash Browns, Veggie Stir-Fry
20,350.0,300.0,680.0,150.0,400.0, Tofu Scramble, Vegan Omelette with Tofu, Sweet and Sour Tofu, Veggie Stir-Fry, Vegan Pad Thai
21,400.0,350.0,240.0,350.0,400.0, Vegan Breakfast Fried Rice, Tofu and Veggie Buddha Bowl, Veggie Sushi Rolls, Buddha Bowl, Vegan Pad Thai
22,450.0,350.0,680.0,350.0,450.0, Quinoa Breakfast Bowl, Tofu and Veggie Buddha Bowl, Sweet and Sour Tofu, Soba Noodle Stir-Fry, Vegan Sushi Sandwich
23,450.0,350.0,480.0,300.0,400.0, Quinoa Breakfast Bowl, Tofu and Veggie Buddha Bowl, Vegan Cucumber Sushi Rolls, Vegan Pho, Vegan Sushi Burrito
