,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,450.0,120.0,180.0,20.0,430.0," Vegan breakfast sandwich with tempeh and avocado (450kcals per portion, 2 portions)
", Date Balls, Greek Stuffed Grape Leaves (Dolmas), Moroccan Mint Tea," Caprese Stuffed Garlic Bread - 430kcals per portion, 2 portions, contains dairy (Italy)
"
2,350.0,150.0,250.0,20.0,250.0," Apple cinnamon overnight French toast (350 calories per portion, 2 portions, nut-free, American origin)
", Apple slices with almond butter, Quinoa Stuffed Bell Peppers, Moroccan Mint Tea," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
3,400.0,100.0,300.0,20.0,350.0, Spinach and Feta Quiche, Caprese Skewers, Chicken Gyro Wraps, Moroccan Mint Tea," Salmon Cakes with Cucumber Dill Sauce - 350 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin"
4,400.0,100.0,250.0,20.0,350.0," Indonesian nasi goreng (fried rice) - 400 calories per portion, 2 portions, no allergic warnings, origin", Fresh Juice - Approx, Greek Baklava, Moroccan Mint Tea," Vegan Lentil Coconut Curry - 350 calories per portion, 2 portions, may contain mustard"
5,450.0,150.0,200.0,20.0,350.0, Vegan Blueberry Muffins, Chocolate Protein Balls, Blueberry oat muffins, Moroccan Mint Tea, Mexican Quinoa Stuffed Bell Peppers
6,300.0,100.0,220.0,20.0,200.0, Raspberry Peach Chia Pudding, Caprese Skewers, Indian Samosa Chaat, Moroccan Mint Tea, Lentil and Vegetable Bolognese
7,200.0,150.0,200.0,20.0,350.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
"," Mixed Berry Muffins - 150kcals per portion, 2 portions
    Origin", Bruschetta with Mozzarella and Basil, Moroccan Mint Tea, Vegan Tikka Wrap
8,300.0,100.0,80.0,20.0,250.0, Vegan Breakfast Bars - 300 calories per portion | 1 portion | Contains nuts | Origin," Cinnamon Apple Chips - 100kcals per portion, 2 portions
    Origin", Stuffed Mini Peppers, Moroccan Mint Tea," Tofu and vegetable kabobs - 250 calories per portion, 4 portions, contains soy
"
9,400.0,100.0,140.0,20.0,280.0, Veggie English Breakfast, Chilled Gazpacho Soup - Approx, Baked Sweet Potato Chips, Moroccan Mint Tea, Roasted Cauliflower Tacos
10,450.0,150.0,160.0,20.0,400.0," Pancakes with maple syrup and blueberries (450kcals per portion, 2 portions, origin", Green Smoothie, Quinoa Stuffed Tomatoes, Moroccan Mint Tea," Sweet potato gnocchi with sage butter - 400 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
11,500.0,80.0,180.0,20.0,400.0, Vegan Breakfast Burrito, Fresh Squeezed Orange Juice," Vegan Pumpkin Muffins - 180 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Chickpea and Vegetable Tagine - 400 calories per portion, 2 portions, may contain gluten"
12,150.0,80.0,270.0,20.0,250.0," Vegemite on toast - 150 calories per portion, 1 portion, contains gluten, origin"," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin"," Matzah Brei - 270 kcals per portion, 2 portions, contains gluten (Jewish)", Moroccan Mint Tea," Veggie Sushi Rolls - 250 calories/portion, 4 portions, Origin"
13,300.0,150.0,120.0,20.0,250.0," Scrambled eggs with spinach and feta cheese (300kcals per portion, 2 portions, dairy allergies, origin", Baked Cinnamon Apple Chips, Spinach and Ricotta Stuffed Mushrooms, Moroccan Mint Tea," Mediterranean Quinoa Salad (250 calories/portion, 2 portions) - Greece
"
14,400.0,120.0,80.0,20.0,280.0, Chia Seed Pancakes, Greek Stuffed Grape Leaves, Avocado Deviled Eggs, Moroccan Mint Tea, Lentil Bolognese
15,350.0,150.0,250.0,20.0,400.0," Pakistani spicy omelet with onions and green chilies (350kcals per portion, 2 portions, origin", Grilled vegetable skewers, Mini chicken pot pies, Moroccan Mint Tea," Vegetarian chili with beans and cornbread (400 calories per portion, 4 portions, vegan-friendly, origin"
16,350.0,160.0,160.0,20.0,300.0, Baked Eggs in Avocado, Edamame Hummus and Rice Cakes, Vegan Mexican Street Corn, Moroccan Mint Tea, Vegan Lentil Tacos
17,550.0,100.0,220.0,20.0,180.0, Breakfast Paella, Cucumber and Tomato Salad, Mini Chicken Pot Pies, Moroccan Mint Tea, Rainbow Salad
18,300.0,100.0,100.0,20.0,350.0," Scottish porridge with honey and berries - 300 calories per portion, 2 portions, no allergic warnings, origin", Chilled Gazpacho, Greek Cucumber Dip with Pita Bread, Moroccan Mint Tea, Eggplant Parmesan
19,250.0,150.0,460.0,20.0,350.0, Ragi (Finger Millet) Pancakes, Caprese Skewers, Veggie Tacos, Moroccan Mint Tea," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
20,300.0,150.0,100.0,20.0,350.0, Vegan Breakfast Potato Hash - 300 calories per portion | 1 portion | None | Origin, Chocolate Protein Balls, Deviled Eggs, Moroccan Mint Tea, Tofu Pad Kra Pao
21,400.0,80.0,120.0,20.0,220.0, Veggie Breakfast Burrito, Hard-Boiled Eggs, Caprese Salad Skewers, Moroccan Mint Tea," Shrimp Stir-Fry with Vegetables - 220 calories per portion, 4 portions, contains shellfish, Origin"
22,500.0,100.0,100.0,20.0,210.0, Pancake Breakfast Sandwich, Energy Balls - Approx, Thai Fresh Spring Rolls, Moroccan Mint Tea, Quinoa Stuffed Portobello Mushrooms
23,300.0,150.0,120.0,20.0,300.0, Greek Yogurt Parfait, Green Smoothie, Guacamole and Veggie Sticks, Moroccan Mint Tea," Quinoa-stuffed bell peppers - 300 calories per portion, 4 portions, none
"
24,300.0,150.0,140.0,20.0,150.0, Veggie Bagel Sandwich," Cucumber Cups with Tuna Salad - 150kcals per portion, 2 portions
    Origin"," Apple Slices with Almond Butter - 140 kcals per portion, 2 portions, contains tree nuts (USA)", Moroccan Mint Tea, Ratatouille
25,250.0,100.0,180.0,20.0,250.0," Greek yogurt with honey and nuts - 250 calories per portion, 1 portion, may contain nuts, origin", Greek yogurt with berries, Guacamole with vegetable sticks, Moroccan Mint Tea," Borscht with sour cream – 250 calories per portion, 6 portions, contains dairy (origin"
26,250.0,120.0,300.0,20.0,300.0, Vegan Overnight Chia Pudding - 250 calories per portion | 2 portions | None | Origin, Beetroot Hummus, Veggie Spring Rolls, Moroccan Mint Tea," Mexican Black Bean Tacos (300 calories/portion, 2 portions) - Mexico
"
27,400.0,100.0,520.0,20.0,300.0, Japanese Souffle Pancakes, Frozen Grapes, Vegan Thai Coconut Curry Soup, Moroccan Mint Tea, Sweet Potato Curry
28,550.0,150.0,180.0,20.0,420.0, Vegan Breakfast Cobbler, Cinnamon Maple Roasted Chickpeas, Tabbouleh, Moroccan Mint Tea," Vegetable Lasagna - 420kcals per portion, 2 portions
"
29,400.0,150.0,320.0,20.0,400.0," Mexican molletes with refried beans, cheese, and salsa (400kcals per portion, 2 portions, origin", Vegan Cereal with Almond Milk, Vegan Raspberry Oat Bars, Moroccan Mint Tea," Stuffed acorn squash with quinoa and cranberries – 400 calories per portion, 4 portions, vegan-friendly
"
