,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,100.0,280.0,20.0,350.0, Overnight Oats - 200 calories per portion | 2 portions | Contains gluten | Origin, Edamame, Sweet Potato and Black Bean Quesadillas, Moroccan Mint Tea, Vegan Gyros
2,350.0,100.0,280.0,20.0,350.0," French toast with cinnamon and maple syrup (350kcals per portion, 2 portions, origin"," Mint Yogurt Dip with Vegetable Sticks - 100kcals per portion, 2 portions
    Origin", Mini Vegetable Quiches, Moroccan Mint Tea," Szechuan Shrimp - 350 calories per portion, 4 portions, contains shellfish, Origin"
3,300.0,100.0,250.0,20.0,250.0, Pancakes with Maple Syrup, Watermelon Fruit Pizza, Cheese and Spinach Triangles, Moroccan Mint Tea," Vegan Caesar Salad - 250 calories per portion, 4 portions, None, United States
"
4,250.0,100.0,200.0,20.0,310.0, Vegan Chocolate Banana Smoothie, Overnight Chia Pudding, Coconut Chia Pudding, Moroccan Mint Tea, Vegan Lentil Curry
5,450.0,100.0,290.0,20.0,150.0, Waffle Breakfast Sandwich," Mint Yogurt Dip with Vegetable Sticks - 100kcals per portion, 2 portions
    Origin"," Cheese Quesadilla - 290 kcals per portion, 2 portions, contains gluten, dairy (Mexico)", Moroccan Mint Tea," Steamed Fish with Lemon Butter Sauce - 150 calories per portion, 4 portions, no allergic warnings, Origin"
6,350.0,80.0,120.0,20.0,300.0," Pakistani spicy omelet with onions and green chilies (350kcals per portion, 2 portions, origin"," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin", Miso Soup with Tofu, Moroccan Mint Tea, Veggie Chili
7,300.0,80.0,60.0,20.0,350.0, Veggie Breakfast Scramble, Fruit Salad," Sliced Apples with Cinnamon - 60 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Vietnamese Spring Rolls
8,450.0,100.0,760.0,20.0,312.0," Breakfast burrito - 450 calories per portion, 1 portion, may contain gluten, origin", Quinoa Energy Bites, Moroccan Couscous, Moroccan Mint Tea, Vegan Enchiladas
9,400.0,100.0,250.0,20.0,200.0, Vegan Peanut Butter Banana Wrap - 400 calories per portion | 1 portion | Contains nuts | Origin, Baked Apple Chips, Guacamole with Tortilla Chips, Moroccan Mint Tea," Spanakopita - 200 calories per portion, 6 portions, contains gluten and dairy (Greece)
"
10,300.0,100.0,220.0,20.0,300.0," Yogurt parfait with granola and fruit - 300 calories per portion, 1 portion, may contain gluten, origin"," Dates Stuffed with Almond Butter - 100kcals per portion, 2 portions
    Origin"," Falafel with Tahini Sauce - 220 kcals per portion, 3 portions, contains sesame (Middle East)", Moroccan Mint Tea," Moroccan Vegetable Tagine (300 calories/portion, 4 portions) - Morocco
"
