,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,300.0,100.0,200.0,250.0,300.0, Savory Oatmeal with Vegetables, Cucumber and Tomato Salad, Fruit and Yogurt Parfait, Mixed vegetable curry," Lentil and vegetable shepherd's pie - 300 calories per portion, 4 portions, none
"
2,200.0,90.0,160.0,300.0,300.0, Banana Pancakes, Fruit Salad, Greek Yogurt with Honey and Nuts," Spaghetti Squash Pad Thai - 300kcals per portion, 2 portions, no allergies
"," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
3,400.0,100.0,150.0,450.0,200.0, Veggie Breakfast Burrito, Tomato Basil Bruschetta, Roasted Chickpeas, Cauliflower Alfredo Pasta," Ratatouille Stuffed Zucchini - 200 calories/portion, 4 portions, Origin"
4,300.0,80.0,150.0,280.0,250.0, Irish Soda Bread, Mango with Chili Powder, Baked Potato Wedges," Tomatoes Stuffed with Couscous - 280kcals per portion, 2 portions, contains gluten (Mediterranean)
"," Tofu and vegetable kabobs - 250 calories per portion, 4 portions, contains soy
"
5,350.0,100.0,120.0,400.0,250.0, Vegan Breakfast Burrito, Watermelon Fruit Pizza, Roasted Cauliflower Popcorn, Grilled Vegetable Panini," Ratatouille tart - 250 calories per portion, 6 portions, contains gluten (France)
"
6,400.0,100.0,70.0,250.0,300.0, Veggie Breakfast Pizza, Caprese Skewers, Stuffed Cherry Tomatoes," Cauliflower Fried Rice - 250kcals per portion, 2 portions, gluten-free (China)
"," Greek Zucchini Fritters - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
7,400.0,80.0,300.0,350.0,100.0, Veggie English Breakfast, Fresh Squeezed Orange Juice, Tortilla Española," Lentil Meatballs - 350kcals per portion, 2 portions, contains legumes
"," Ratatouille - 100 calories per portion, 4 portions, none (France)
"
8,200.0,80.0,120.0,300.0,200.0, Raspberry Coconut Breakfast Bars, Avocado Deviled Eggs, Greek Yogurt Fruit Dip, Stuffed Mushrooms," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
9,300.0,100.0,150.0,600.0,250.0, Chia Seed Pancakes, Fruit Salad, Tomato and Mozzarella Skewers, Lentil Sloppy Joes," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
10,200.0,100.0,180.0,300.0,250.0, Peanut Butter and Banana Smoothie, Cucumber and Hummus Rolls, Grilled Halloumi Skewers," Spinach and Mushroom Quesadillas - 300kcals per portion, 2 portions, contains gluten, dairy (Mexico)
"," Vegetable Stir Fry - 250 calories/portion, 4 portions, Origin"
