,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,550.0,90.0,180.0,20.0,200.0, Spanish Tortilla, Vegetarian Spring Rolls, Veggie Quesadillas, Moroccan Mint Tea," Stuffed Acorn Squash - 200 calories/portion, 4 portions, Origin"
2,400.0,60.0,200.0,100.0,200.0," Chicken and vegetable stuffed crepes (400kcals per portion, 2 portions)
", Fruit Salad - Approx, Stuffed grape leaves with rice and herbs, Israeli salad," Cucumber, tomato, and red onion salad – 200 calories per portion, 4 portions, vegan-friendly
"
3,200.0,50.0,200.0,20.0,200.0, Vegetable Frittata," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Spring Rolls with Peanut Sauce, Moroccan Mint Tea," Vegan Creamy Cauliflower Soup - 200 calories per portion, 4 portions, None, Various
"
4,250.0,80.0,160.0,120.0,300.0," Banana walnut muffins (250 calories per portion, 2 portions, contains nuts, American origin)
", Hard-Boiled Eggs, Carrot Zucchini Muffins," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegan Teriyaki Jackfruit - 300 calories per portion, 4 portions, None, Various
"
5,320.0,80.0,140.0,120.0,400.0," Zucchini and goat cheese frittata (320 calories per portion, 2 portions, contains dairy, Italian origin)
", Kale Chips," Apple Slices with Almond Butter - 140 kcals per portion, 2 portions, contains tree nuts (USA)"," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Stuffed Bell Peppers with Ground Beef and Rice - 400 calories per portion, 4 portions, no allergic warnings, Origin"
6,350.0,90.0,220.0,120.0,350.0, Moroccan Shakshuka, Stuffed Dates, Avocado and Bacon Deviled Eggs," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
", Baked Cod with Lemon Dijon Sauce
7,300.0,80.0,200.0,120.0,400.0, Turkish Menemen, Kale Chips, Roasted Red Pepper Hummus," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Vegetable Biryani
8,400.0,80.0,150.0,120.0,180.0, Vegan Breakfast Hand Pies, Fruit Salad, Spinach and ricotta stuffed shells," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Caprese Skewers - 180kcals per portion, 4 portions, contains dairy (Italy)
"
9,200.0,60.0,200.0,120.0,350.0, Mediterranean Vegetable Omelette, Fruit Salad - Approx, Chicken and Vegetable Potstickers," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Veggie stir-fried rice - 350 calories per portion, 4 portions, contains soy (China)
"
10,350.0,80.0,300.0,120.0,350.0," Pakistani spicy omelet with onions and green chilies (350kcals per portion, 2 portions, origin", Energy Balls, Mediterranean feta and olive tortilla wraps," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Quinoa Stuffed Acorn Squash
11,300.0,90.0,200.0,20.0,400.0, Apple Cinnamon French Toast Casserole, Quinoa Energy Bites, Chicken lettuce cups with peanut sauce, Moroccan Mint Tea," Grilled shrimp skewers with vegetable couscous (400 calories per portion, 2 portions, contains shellfish, origin"
12,250.0,50.0,300.0,120.0,350.0," Vegan overnight oats with almond milk and berries (250kcals per portion, 2 portions, nut allergies)
"," Fruit Salad - 50kcals per portion, 2 portions
   Origin", Caprese stuffed avocado," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Sweet potato and black bean enchiladas – 350 calories per portion, 4 portions, vegetarian-friendly (origin"
13,300.0,90.0,300.0,120.0,350.0," Turkish menemen (egg and vegetable scramble) - 300 calories per portion, 2 portions, no allergic warnings, origin", Rice Paper Rolls, Stuffed bell peppers with quinoa and black beans," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Butternut Squash Risotto
