,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,160.0,240.0,120.0,400.0, Sourdough Toast with Almond Butter, Energy Balls, Greek Stuffed Grape Leaves," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mushroom and Spinach Quesadillas - 400 calories/portion, 4 portions, contains gluten (Mexico)
"
2,400.0,150.0,300.0,120.0,200.0, Aloo Paratha (Potato Stuffed Flatbread), Tomato Bruschetta, Cheese and Crackers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains gluten (Mexico)
"
3,200.0,200.0,280.0,120.0,300.0, Veggie Breakfast Couscous, Vegetable Omelette, Greek Spinach Pie," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Chickpea and vegetable stir-fry - 300 calories per portion, 4 portions, contains soy (Middle East)
"
4,300.0,150.0,90.0,120.0,400.0, Vegan Protein Smoothie, Cinnamon Maple Roasted Chickpeas, Watermelon Gazpacho," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Butternut squash ravioli with brown butter sauce - 400 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
5,250.0,180.0,180.0,120.0,200.0, Vegan Breakfast Sushi Rolls, Spinach and Feta Muffins, Homemade Veggie Pizza Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
6,250.0,200.0,150.0,120.0,250.0, Tomato Basil Bruschetta, Fruit and Yogurt Parfait, Bruschetta with Mozzarella," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Moroccan Lentil Salad - 250 calories/portion, 4 portions, contains nuts (Morocco)
"
7,250.0,120.0,200.0,120.0,400.0, Sourdough Toast with Almond Butter, Almond Biscotti, Chickpea Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Veggie Enchilada Casserole
8,250.0,100.0,180.0,120.0,400.0, Vegan Pancake Skewers, Som Tam (Papaya Salad), Homemade Veggie Pizza Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegetable biryani - 400 calories per portion, 6 portions, contains nuts (India)
"
9,200.0,120.0,120.0,120.0,450.0, Veggie Breakfast Pizza Rolls, Carrot Sticks with Hummus, Greek Yogurt Fruit Dip," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Vegetable Korma
10,450.0,150.0,280.0,120.0,350.0, Nutella Stuffed French Toast, Apple Cinnamon Oatmeal, Veggie Pita Pockets," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Quinoa-Stuffed Bell Peppers - 350 calories/portion, 4 portions, contains nuts (Various)
"
