,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,120.0,90.0,20.0,350.0, Vegan Breakfast Empanadas - 400 calories per portion | 1 portion | Contains gluten | Origin, Cottage Cheese with Sliced Tomato, Zucchini Pizza Bites, Moroccan Mint Tea, Vegetable Paella
2,400.0,100.0,120.0,20.0,270.0, Vegan Breakfast Empanadas - 400 calories per portion | 1 portion | Contains gluten | Origin, Cucumber and Hummus Rolls," Roasted Chickpeas - 120 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Greek Briam with Feta Cheese - 270kcals per portion, 4 portions, contains dairy
"
3,350.0,50.0,200.0,20.0,250.0, Zucchini and Parmesan Muffins," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Mini mushroom and cheese tartlets, Moroccan Mint Tea, Tofu and Vegetable Skewers
4,400.0,100.0,130.0,20.0,180.0, Turkish Menemen with Feta Cheese, Cucumber Rolls with Cream Cheese," Stuffed Mini Portobello Mushrooms - 130 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Ratatouille
5,450.0,80.0,200.0,20.0,200.0," Mexican gorditas with beans, cheese, and salsa (450kcals per portion, 2 portions, origin"," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin", Mini ham and cheese sandwiches, Moroccan Mint Tea, Spaghetti Aglio e Olio
6,250.0,120.0,120.0,20.0,200.0, Vegan Berry Chia Smoothie - 250 calories per portion | 2 portions | None | Origin, Cucumber Rolls, Veggie spring rolls with peanut sauce, Moroccan Mint Tea, Greek Stuffed Peppers
7,300.0,90.0,200.0,20.0,285.0," Avocado toast - 300 calories per portion, 2 portions, may contain gluten, origin", Vegetarian Spring Rolls, Mini Chicken Teriyaki Skewers, Moroccan Mint Tea, Stuffed Bell Peppers
8,250.0,120.0,250.0,20.0,300.0, Vegan Breakfast Crepes, Cinnamon Sugar Pretzels, Vegetable Samosas, Moroccan Mint Tea," Vegetable Fajitas - 300 calories/portion, 4 portions, contains gluten (Mexico)
"
9,380.0,100.0,150.0,20.0,250.0," Sweet potato and black bean breakfast skillet (380 calories per portion, 2 portions, nut-free, Mexican origin)
", Roasted Beetroot Chips," Zucchini Fritters - 150 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Vegan Sushi Bowl
10,550.0,100.0,200.0,20.0,220.0, Vegan Breakfast Chili, Greek yogurt with berries, Veggie burger sliders, Moroccan Mint Tea, Lentil and Vegetable Stir Fry
11,300.0,120.0,140.0,20.0,350.0," Yogurt parfait with granola and fruit - 300 calories per portion, 1 portion, may contain gluten, origin", Hummus with Veggies, Melon and Prosciutto Skewers, Moroccan Mint Tea," Mediterranean quinoa salad – 350 calories per portion, 4 portions, vegan-friendly (origin"
