,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,90.0,360.0,400.0,300.0, Quinoa Porridge - 350 calories per portion | 1 portion | Contains nuts | Origin, Stuffed Dates, Vegan Mushroom Soup," Vegan Spinach and Mushroom Quiche
Total calories per portion"," Chickpea Curry - 300 calories per portion, 4 portions, may contain mustard"
2,100.0,120.0,160.0,200.0,220.0, Vegan Breakfast Falafel, Toasted Coconut Chips," Vegan Spinach and Artichoke Stuffed Mushrooms - 160 kcals per portion, 4 portions, no allergic warnings, origin"," Vegan Tofu Scramble
Total calories per portion", Lentil and Vegetable Stir Fry
3,250.0,120.0,640.0,400.0,300.0, Vegan Cacao Banana Smoothie - 250 calories per portion | 2 portions | None | Origin, Vegan Energy Balls, Vegan Baked Falafel Bowl, Vegan BLT Sandwich," Thai Green Curry - 300 calories per portion, 4 portions, None, Thailand
"
4,200.0,150.0,140.0,400.0,317.0, Vegan Breakfast Enchiladas, Rainbow Veggie Skewers," Vegan Lemon Bars - 140 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Thai Green Curry, Vegan Paella
5,450.0,150.0,130.0,300.0,200.0, Vegan Breakfast Lassi, Cucumber and Hummus Bites," Stuffed Mini Portobello Mushrooms - 130 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Spanish Paella, Spicy Black Bean Soup
6,300.0,100.0,200.0,200.0,300.0, Vegan Omelette, Roasted Edamame, Vegan Chocolate Covered Strawberries, Quinoa Stuffed Mushrooms, Stuffed Bell Peppers
7,250.0,90.0,160.0,550.0,350.0, Vegan Breakfast Crepes, Quinoa Energy Bites," Vegan Raspberry Bars - 160 kcals per portion, 4 portions, no allergic warnings, origin"," Spicy Thai Peanut Noodles
Total calories per portion", Mushroom Tacos
8,250.0,160.0,130.0,350.0,350.0, Vegan Overnight Chia Pudding - 250 calories per portion | 2 portions | None | Origin, Berry Smoothie," Baked Falafel with Tahini Sauce - 130 kcals per portion, 4 portions, allergic warning (sesame), origin"," Sweet Potato and Chickpea Curry
Total calories per portion", Vegan Chili
9,350.0,150.0,140.0,350.0,320.0, Vegan Blueberry Acai Smoothie Bowl - 350 calories per portion | 1 portion | None | Origin, Cucumber and Hummus Bites," Maple Roasted Nuts - 140 kcals per portion, 4 portions, no allergic warnings, origin"," Vegetable Stir-Fry with Tofu
Total calories per portion", Vegan Gumbo
10,300.0,150.0,70.0,350.0,220.0, Vegan Breakfast Bars - 300 calories per portion | 1 portion | Contains nuts | Origin, Pumpkin Spice Latte," Fruit Salad - 70 kcals per portion, 4 portions, no allergic warnings, origin", Quinoa and Black Bean Burrito Bowl," Quinoa Salad - 220 calories per portion, 4 portions, None, Peru
"
