,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,100.0,400.0,20.0,250.0, Banana Walnut Bread, Caprese Skewers, Zucchini Fritters, Moroccan Mint Tea," Grilled Chicken Caesar Salad - 250 calories per portion, 4 portions, contains dairy (cheese), Origin"
2,250.0,80.0,120.0,100.0,250.0, Vegan Protein Pancakes, Stuffed Dates, Baked Parmesan Zucchini Chips, Israeli salad," Black Bean Tacos - 250 calories/portion, 4 portions, Origin"
3,300.0,100.0,400.0,20.0,300.0," Yogurt parfait with granola and fruit - 300 calories per portion, 1 portion, may contain gluten, origin", Cucumber and Hummus Rolls, Vegan Tzatziki and Pita Bread, Moroccan Mint Tea, Greek Orzo Salad
4,300.0,100.0,160.0,20.0,250.0, Quinoa Breakfast Cookies, Chilled Gazpacho, Strawberry Parfait, Moroccan Mint Tea, Vegan Tofu Scramble
5,500.0,120.0,170.0,20.0,500.0, Vegan Breakfast Cookies, Kale Chips, Vegetable Sushi Rolls, Moroccan Mint Tea," Vegan BBQ Tofu Skewers - 500 calories per portion, 2 portions, may contain soy"
6,400.0,120.0,180.0,20.0,200.0, Mexican Sopes, Roasted Brussels Sprouts, Quinoa Stuffed Mushrooms, Moroccan Mint Tea," Lentil Soup - 200 calories/portion, 6 portions, Origin"
7,350.0,100.0,80.0,100.0,250.0," Veggie omelette with zucchini and goat cheese (350 calories per portion, 2 portions, contains dairy, French origin)
", Chilled Gazpacho, Baked Kale Chips, Israeli salad," Vegan Soba Noodle Salad - 250 calories per portion, 4 portions, None, Japan
"
8,300.0,120.0,160.0,20.0,300.0, Blueberry Coconut Overnight Oats, Veggie Fritters, Spinach and Artichoke Dip, Moroccan Mint Tea, Veggie Enchiladas
9,250.0,80.0,80.0,100.0,150.0, Vegan Oatmeal Chocolate Chip Cookies - 250 calories per portion | 2 portions | Contains gluten | Origin, Hard-Boiled Eggs," Baked Apple Chips - 80 kcals per portion, 4 portions, no allergic warnings, origin", Israeli salad," Ratatouille - 150 calories/portion, 4 portions, contains garlic (France)
"
10,350.0,120.0,380.0,100.0,320.0," Turkish borek with feta and spinach (350kcals per portion, 2 portions, origin", Veggie Fritters, Vegan Chocolate Chip Cookies, Israeli salad, Sweet and Sour Tofu
