,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,120.0,100.0,150.0,250.0, Whole Wheat Veggie Breakfast Wrap, Banana Smoothie, Tomato Basil Bruschetta with Feta, Spinach and feta stuffed mushrooms, Mediterranean Quinoa Salad
2,350.0,150.0,100.0,120.0,200.0, Quinoa Breakfast Bake, Oatmeal Raisin Energy Bites, Fruit Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
3,250.0,150.0,300.0,150.0,350.0, Vegan Breakfast Strata, Sweet Corn Fritters, Vegetable Fajitas, Spinach and cheese stuffed tomatoes, Greek Orzo Stuffed Peppers
4,250.0,150.0,240.0,120.0,350.0, Blueberry Oatmeal Breakfast Bars, Granola Bar with Dark Chocolate Chips, Thai Vegetable Spring Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Street Corn Pasta Salad - 350 calories/portion, 4 portions, contains gluten (Mexico)
"
5,350.0,150.0,180.0,150.0,400.0, Vegan Protein Pancakes, Oven-Baked Onion Rings, Lentil Salad, Spinach and mushroom frittata," Mediterranean Flatbread Pizza - 400 calories/portion, 4 portions, contains gluten (Various)
"
6,400.0,150.0,70.0,165.0,380.0, Tomato Basil Quiche, Apple Cinnamon Oatmeal, Stuffed Cherry Tomatoes," Caprese Salad - 165kcals per portion, 4 portions, no allergies, Origin"," Vegetable Curry with Coconut Milk - 380kcals per portion, 4 portions, contains nuts
"
7,200.0,160.0,220.0,150.0,300.0, Spinach and Mushroom Breakfast Tacos, Rice Cakes with Almond Butter, Sesame Ginger Edamame, Spinach and feta stuffed bell peppers," Spinach and feta phyllo triangles - 300 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
8,200.0,150.0,90.0,150.0,400.0, Oatmeal with Berries, Baked Apple with Cinnamon, Homemade Popcorn, Spinach and ricotta stuffed tomatoes," Eggplant and Zucchini Gratin - 400 calories/portion, 4 portions, Origin"
9,350.0,150.0,70.0,165.0,320.0, Ricotta Pancakes, Granola Bar with Dark Chocolate Chips, Caprese Skewers," Caprese Salad - 165kcals per portion, 4 portions, no allergies, Origin"," Eggplant Curry - 320kcals per portion, 4 portions, contains spices (India)
"
10,250.0,150.0,120.0,150.0,350.0, Vegan Banana Muffins, Zucchini Noodles with Marinara Sauce, Fruit Salad, Butternut squash soup," Mexican Quinoa Stuffed Peppers - 350 calories/portion, 4 portions, contains gluten (Mexico)
"
