,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,150.0,110.0,20.0,250.0, Quinoa Porridge, Vegetable Smoothie," Zucchini Fritters - 110 kcals per portion, 5 portions, contains gluten, dairy (Various)", Moroccan Mint Tea," Black Bean Enchiladas - 250 calories per portion, 3 portions, may contain gluten"
2,350.0,100.0,180.0,20.0,300.0," Nigerian akara (bean fritters) with tomato sauce (350kcals per portion, 2 portions, origin", Cucumber and Hummus Rolls, Greek Spanakopita, Moroccan Mint Tea, Lentil Meatballs in Marinara Sauce
3,350.0,100.0,130.0,20.0,300.0," Greek yogurt and berry parfait (350 calories per portion, 2 portions, contains dairy, Greek origin)
"," Mint Yogurt Dip with Vegetable Sticks - 100kcals per portion, 2 portions
    Origin"," Stuffed Mini Portobello Mushrooms - 130 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Quinoa and Black Bean Salad
4,350.0,100.0,120.0,20.0,200.0," French toast with cinnamon and maple syrup (350kcals per portion, 2 portions, origin", Caprese Skewers, Vegan Caprese Skewers, Moroccan Mint Tea," Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
5,400.0,300.0,150.0,20.0,300.0," Mushroom and Swiss breakfast wrap (400 calories per portion, 2 portions, contains dairy, Swiss origin)
", Vegan Chocolate Banana Bread, Baked Sweet Potato Chips, Moroccan Mint Tea," Mexican Quinoa Bowl - 300 calories/portion, 4 portions, contains cilantro (Mexico)
"
6,200.0,100.0,190.0,20.0,250.0, Vegan Chocolate Chia Pudding - 200 calories per portion | 2 portions | None | Origin, Greek yogurt with berries, Black Bean Dip with Tortilla Chips, Moroccan Mint Tea," Mediterranean Quinoa Salad (250 calories/portion, 2 portions) - Greece
"
7,300.0,80.0,220.0,20.0,280.0, Feta and Spinach Muffins, Fruit Salad, Sesame Ginger Edamame, Moroccan Mint Tea, Vegan Barbecue Jackfruit Sandwiches
8,350.0,100.0,220.0,20.0,220.0, Greek Yogurt with Fig Compote," Cinnamon Apple Chips - 100kcals per portion, 2 portions
    Origin", Quinoa and Black Bean Salad, Moroccan Mint Tea," Greek Lemon Potatoes - 220kcals per portion, 4 portions
"
9,400.0,300.0,200.0,20.0,250.0," Iraqi masgouf (grilled fish) with flatbread - 400 calories per portion, 2 portions, contains gluten, origin", Vegan Pancakes, Greek Yogurt with Mango and Pistachios, Moroccan Mint Tea, Greek Lemon Potatoes
10,400.0,150.0,180.0,20.0,250.0, Turkish Menemen with Feta Cheese, Spicy Roasted Chickpeas, Baked Buffalo Chicken Wings, Moroccan Mint Tea, Vegan Tofu Scramble
11,350.0,250.0,300.0,20.0,200.0," Turkish borek (savory pastry) filled with cheese - 350 calories per portion, 2 portions, contains gluten and dairy, origin"," Mini Chicken Kebabs with Yogurt Sauce - 250kcals per portion, 1 portion
    Origin", Veggie Sushi Bowls, Moroccan Mint Tea, Lentil Soup
12,400.0,200.0,130.0,20.0,300.0," Quinoa porridge with coconut milk - 400 calories per portion, 2 portions, no allergic warnings, origin"," Cheese and Herb Savory Muffins - 200kcals per portion, 1 portion
    Origin", Veggie Taco Cups, Moroccan Mint Tea," Moroccan Chickpea Tagine - 300 calories per portion, 4 portions, None, Morocco
"
13,250.0,350.0,80.0,20.0,280.0," Pumpkin pie smoothie (250 calories per portion, 2 portions, nut-free, American origin)
", Blueberry Scones, Vegan Carrot Cake Energy Balls, Moroccan Mint Tea," Greek Tomato Fritters - 280kcals per portion, 4 portions
"
14,200.0,250.0,150.0,20.0,300.0, Apple Cinnamon Porridge, Vegan Caramel Popcorn, Cilantro lime shrimp skewers, Moroccan Mint Tea, Vegan Sloppy Joes
15,300.0,250.0,90.0,20.0,300.0," Spinach and mushroom frittata (300kcals per portion, 2 portions)
", Cinnamon Rolls, Homemade Popcorn, Moroccan Mint Tea," Black Bean Enchiladas - 300 calories/portion, 4 portions, Origin"
16,300.0,150.0,150.0,20.0,160.0, Vegan Apple Cinnamon Quinoa - 300 calories per portion | 1 portion | None | Origin, Mediterranean Hummus Dip," Stuffed Mini Bell Peppers - 150 kcals per portion, 4 portions, gluten-free (Various)", Moroccan Mint Tea," Vegan Mediterranean Couscous Salad - 160 calories per portion, 3 portions, may contain gluten"
17,400.0,100.0,180.0,20.0,300.0, Vegan Chocolate Waffles, Cucumber Rolls with Hummus - Approx, Cranberry Orange Muffins, Moroccan Mint Tea, Moroccan Vegetable Couscous
18,200.0,200.0,220.0,20.0,200.0, Vegan Scones - 200 calories per portion | 2 portions | Contains gluten | Origin," Raspberry Oat Bars - 200kcals per portion, 1 portion
    Origin", Stuffed Bell Peppers, Moroccan Mint Tea, Butternut Squash Soup
19,350.0,200.0,200.0,20.0,200.0," French toast with cinnamon and maple syrup (350kcals per portion, 2 portions, origin", Caprese Skewers with Balsamic Glaze, Caramelized Onion and Gruyere Tart, Moroccan Mint Tea," Vegan Lentil and Vegetable Stir-Fry - 200 calories per portion, 3 portions, may contain soy"
20,200.0,200.0,160.0,20.0,300.0, Vegan Banana Bread," Apple Cinnamon Overnight Oats - 200kcals per portion, 1 portion
    Origin", Stuffed Jalapeno Poppers, Moroccan Mint Tea, Mushroom and Spinach Quiche
21,380.0,300.0,180.0,20.0,250.0," Baked avocado eggs with bacon (380 calories per portion, 2 portions, contains eggs, American origin)
", Vegetable Potstickers with Soy Dipping Sauce, Mini Lemon Bars, Moroccan Mint Tea, Tofu Tikka Masala
