,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,100.0,120.0,100.0,350.0, Veggie Bagel Sandwich, Tomato Basil Bruschetta, Veggie spring rolls with peanut sauce, Israeli salad," Eggplant Parmesan - 350 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
2,350.0,50.0,920.0,100.0,400.0," Cheesy scrambled eggs - 350 calories per portion, 1 portion, contains dairy, origin"," Homemade Fruit Popsicles - 50kcals per portion, 2 portions
    Origin", Vegan Butter Chicken, Israeli salad," Teriyaki vegetable stir-fry with tofu and rice (400 calories per portion, 3 portions, contains soy, origin"
3,400.0,100.0,200.0,20.0,350.0, Quinoa Breakfast Bowl, Mini Frittatas - Approx, Stuffed Bell Peppers, Moroccan Mint Tea," Greek Vegan Gemista (350 calories/portion, 2 portions) - Greece
"
4,300.0,100.0,150.0,20.0,300.0, Vegan Smoothie Bowl, Caprese Skewers," Beet Hummus with Carrot Sticks - 150 kcals per portion, 4 portions, may contain sesame (Middle East)", Moroccan Mint Tea," Vegan Italian Wedding Soup - 300 calories per portion, 4 portions, Gluten, Italy
"
5,200.0,100.0,120.0,100.0,346.0, Congee," Rice Cake with Almond Butter - 100kcals per portion, 2 portions
    Origin"," Vegan Lentil Soup - 120 kcals per portion, 4 portions, no allergic warnings, origin", Israeli salad, Sweet Potato and Lentil Curry
6,450.0,90.0,110.0,20.0,400.0, Vegan Breakfast Muffuletta, Rice Paper Rolls," Sweet Potato Rounds - 110 kcals per portion, 4 portions, gluten-free (USA)", Moroccan Mint Tea, Vegetarian Lasagna
7,500.0,100.0,100.0,20.0,350.0, Cheesy Egg and Bacon Casserole, Kiwi and Strawberry Smoothie," Vegan Chocolate Covered Strawberries - 100 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Vegetarian bibimbap - 350 calories per portion, 4 portions, contains gluten and soy (Korea)
"
8,450.0,100.0,150.0,100.0,300.0, Dutch Baby Pancake," Mediterranean Style Feta Stuffed Dates - 100kcals per portion, 2 portions
    Origin", Roasted chickpeas, Israeli salad, Sweet Potato and Lentil Curry
9,250.0,100.0,200.0,20.0,400.0, Vegan Blueberry Muffin Overnight Oats - 250 calories per portion | 2 portions | Contains gluten | Origin, Roasted Beetroot Chips," Quinoa Salad with Roasted Vegetables - 200 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Moroccan Chicken Tagine - 400 calories per portion, 4 portions, no allergic warnings, Origin"
10,400.0,100.0,180.0,20.0,400.0," Dutch baby pancake with lemon and powdered sugar (400kcals per portion, 2 portions, origin", Rice Cake with Hummus and Cucumber, Mini Crab Cakes, Moroccan Mint Tea," Pad See Ew - 400 calories per portion, 4 portions, contains gluten (noodles), Origin"
11,350.0,80.0,250.0,100.0,300.0," Spanish tortilla with potato and onion (350kcals per portion, 2 portions, origin", Fresh Squeezed Orange Juice, Thai Peanut Noodle Salad, Israeli salad, Mexican Quinoa Salad
12,400.0,100.0,80.0,100.0,412.0, Vegan Breakfast Empanadas - 400 calories per portion | 1 portion | Contains gluten | Origin, Berry Chia Detox Water, Veggie Spring Rolls, Israeli salad, Spaghetti Aglio e Olio
13,350.0,100.0,200.0,100.0,350.0," Apple cinnamon muffins - 350 calories per portion, 2 portions, contains gluten, origin", Cucumber Sandwiches, Antipasto Skewers, Israeli salad," Beef and Vegetable Stir-Fry - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin"
14,150.0,100.0,150.0,100.0,280.0, Vegan Peanut Butter Banana Smoothie, Caprese Skewers, Roasted Chickpeas, Israeli salad," Lentil Salad - 280kcals per portion, 4 portions
"
15,250.0,100.0,100.0,100.0,300.0, Vegetable Scramble, Tomato Basil Bruschetta, Baked zucchini fries, Israeli salad, Eggplant Rollatini
16,450.0,80.0,280.0,100.0,200.0, Vegan Breakfast Lassi, Fruit Salad, Greek Spinach and Cheese Rolls, Israeli salad, Greek Stuffed Peppers
17,350.0,100.0,180.0,100.0,320.0, Acai Bowl," Cinnamon Apple Chips - 100kcals per portion, 2 portions
    Origin", Stuffed Bell Peppers, Israeli salad, Zucchini and Carrot Noodles with Peanut Sauce
18,300.0,90.0,380.0,100.0,400.0," Turkish Menemen with eggs, tomatoes, and peppers (300kcals per portion, 2 portions, origin", Vegetarian Spring Rolls, Mini chicken and vegetable pot pies, Israeli salad, Vegan Pad Thai
19,500.0,100.0,480.0,20.0,400.0," Malaysian nasi lemak (coconut rice with condiments) - 500 calories per portion, 2 portions, contains gluten, origin", Roasted Almonds, Vegan Cucumber Sushi Rolls, Moroccan Mint Tea, Vegan Paella
