,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,350.0,180.0,350.0,200.0, Vegan Matcha Overnight Oats - 250 calories per portion | 2 portions | None | Origin, Vegan Breakfast Burrito," Roasted Chickpea Salad - 180 kcals per portion, 4 portions, no allergic warnings, origin", Vegan BBQ Jackfruit Sandwich," Italian Vegan Bruschetta (200 calories/portion, 4 portions) - Italy
"
2,100.0,180.0,520.0,300.0,200.0, Vegan Breakfast Falafel, Vegan Granola Bars, Vegan Thai Coconut Curry Soup, Vegan Greek Moussaka, Ratatouille
3,300.0,220.0,400.0,400.0,250.0, Berry Quinoa Breakfast Bowl - 300 calories per portion | 1 portion | Contains nuts | Origin, Vegan Granola with Almond Milk, Vegan Japanese Mochi," Vegan Goulash with Seitan
Total calories per portion"," Red Lentil Dal - 250 calories per portion, 4 portions, None, India
"
4,350.0,200.0,100.0,300.0,250.0, Vegan Breakfast Burrito Bowl, Vegan Protein Pancakes," Vegan Mushroom Soup - 100 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Chili," Moroccan Chickpea Pancakes (250 calories/portion, 4 portions) - Morocco
"
5,350.0,150.0,160.0,400.0,250.0, Vegan Breakfast Sandwich - 350 calories per portion | 1 portion | Contains gluten | Origin, Vegan Chocolate Mousse," Grilled Portobello Mushroom Burger - 160 kcals per portion, 4 portions, no allergic warnings, origin"," Thai Green Curry with Mixed Vegetables
Total calories per portion"," Red Lentil Dal - 250 calories per portion, 4 portions, None, India
"
6,150.0,100.0,160.0,350.0,250.0, Vegan Egg Muffins - 150 calories per portion | 2 portions | None | Origin, Energy Balls," Vegan Spinach and Mushroom Tartlets - 160 kcals per portion, 4 portions, no allergic warnings, origin", Quinoa and Black Bean Burrito Bowl, Stuffed Bell Peppers
7,350.0,280.0,160.0,350.0,250.0, Vegan Bagel with Tofu Cream Cheese - 350 calories per portion | 1 portion | Contains gluten | Origin, Vegan Cinnamon Roll Pancakes," Vegan Spinach and Artichoke Stuffed Breadsticks - 160 kcals per portion, 4 portions, no allergic warnings, origin", Tofu and Vegetable Kebabs, Quinoa Veggie Stir-Fry
8,250.0,100.0,320.0,400.0,250.0, Vegan Breakfast Crepes, Overnight Chia Pudding, Vegan Raspberry Oat Bars," Vegan BBQ Jackfruit Sandwich
Total calories per portion"," Stuffed Portobello Mushrooms - 250 calories per portion, 4 portions, None, Various
"
9,250.0,170.0,80.0,350.0,200.0, Vegan Maple Pecan Overnight Oats - 250 calories per portion | 2 portions | Contains nuts | Origin, Walnut Energy Bars," Edamame Beans - 80 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Argentinian Chimichurri Grilled Vegetables, Greek Stuffed Peppers
10,350.0,200.0,100.0,250.0,250.0, Vegan Breakfast Polenta - 350 calories per portion | 1 portion | None | Origin, Vegan Protein Bars," Roasted Cauliflower Hummus - 100 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Tofu Scramble, Chickpea Flour Pancakes
11,200.0,200.0,180.0,350.0,250.0, Vegan Scones - 200 calories per portion | 2 portions | Contains gluten | Origin, Baked Maple Glazed Donuts," Spinach and Mushroom Quesadillas - 180 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Roasted Vegetable Pasta, Stuffed Portobello Mushrooms
12,250.0,250.0,110.0,350.0,225.0, Vegan Cinnamon Apple Oatmeal - 250 calories per portion | 2 portions | None | Origin, Vegan Breakfast Tacos," Oatmeal Raisin Energy Balls - 110 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Spanish Gazpacho, Vegan Stuffed Mushrooms
13,300.0,150.0,520.0,350.0,200.0, Fruit Smoothie Bowl - 300 calories per portion | 1 portion | None | Origin, Cucumber Avocado Rolls, Vegan Spinach and Artichoke Crostini, Vegan Lentil Sloppy Joes," Italian Vegan Bruschetta (200 calories/portion, 4 portions) - Italy
"
14,250.0,180.0,160.0,250.0,250.0, Vegan Berry Chia Smoothie - 250 calories per portion | 2 portions | None | Origin, Vegan Date and Nut Bars," Sweet Potato and Black Bean Quesadillas - 160 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Tofu Scramble," Spicy Eggplant Curry - 250 calories per portion, 4 portions, None, India
"
15,350.0,350.0,80.0,400.0,200.0, Vegan Breakfast Banana Bread, Vegan Breakfast Burrito," Veggie Spring Rolls with Peanut Sauce - 80 kcals per portion, 4 portions, allergic warning (peanuts), origin"," Lentil Tacos with Avocado Crema
Total calories per portion", Lentil Spinach Soup
16,350.0,180.0,540.0,300.0,250.0, Quinoa Porridge - 350 calories per portion | 1 portion | Contains nuts | Origin, Vegan Blueberry Muffins, Stuffed Bell Peppers," Quinoa Tabbouleh Salad
Total calories per portion", Mediterranean Couscous Salad
17,350.0,100.0,180.0,350.0,250.0, Vegan Breakfast Polenta - 350 calories per portion | 1 portion | None | Origin, Roasted Pumpkin Seeds," Blueberry Oatmeal Muffins - 180 kcals per portion, 4 portions, no allergic warnings, origin", Vegan Spanish Gazpacho," Vegan Teriyaki Tofu - 250 calories per portion, 4 portions, Soy, Japan
"
18,250.0,250.0,360.0,200.0,250.0, Vegan Cacao Banana Smoothie - 250 calories per portion | 2 portions | None | Origin, Apple Cinnamon Oatmeal, Vegan Mushroom Soup," Vegan Greek Avgolemono Soup
Total calories per portion", Lentil Salad
