,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,80.0,320.0,120.0,250.0," Spinach and mushroom breakfast burrito (400 calories per portion, 2 portions, nut-free, Mexican origin)
", Energy Balls, Vegan Raspberry Oat Bars," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Quinoa salad with roasted butternut squash – 250 calories per portion, 4 portions, gluten-free, vegan-friendly
"
2,250.0,80.0,400.0,100.0,350.0, Vegan Berry Chia Smoothie - 250 calories per portion | 2 portions | None | Origin, Fresh Squeezed Orange Juice, Vegan Caesar Salad, Israeli salad," Spinach and Mushroom Risotto - 350kcals per portion, 4 portions
"
3,400.0,80.0,150.0,20.0,350.0," Indian dosa with coconut chutney - 400 calories per portion, 2 portions, contains gluten, origin", Mango with Chili Powder, Mini Quiche, Moroccan Mint Tea, Mexican Quinoa Bowl
4,300.0,80.0,180.0,120.0,300.0, Blueberry Coconut Overnight Oats, Fresh Squeezed Orange Juice, Mini Margherita Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Spinach and Ricotta Stuffed Shells - 300 calories/portion, 4 portions, contains gluten and dairy (Italy)

"
5,400.0,60.0,90.0,100.0,250.0, Shakshuka with Merguez Sausage, Cucumber and tomato salad," Cauliflower Buffalo Wings - 90 kcals per portion, 4 portions, contains gluten (USA)", Israeli salad, Mediterranean Quinoa Salad
6,350.0,80.0,180.0,100.0,350.0, Veggie Omelette, Hard-Boiled Eggs, Broccoli and cheese bites, Israeli salad," Stuffed bell peppers with couscous, chickpeas, and feta - 350 kcals per portion, 4 portions, vegetarian, contains lactose

(Continued below"
7,350.0,80.0,150.0,120.0,250.0," Vegetarian breakfast quiche with broccoli and feta (350 calories per portion, 2 portions, contains dairy, American origin)
", Fresh Watermelon Slices - Approx, Stuffed Mushrooms with Cream Cheese," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Caprese Salad
8,250.0,80.0,90.0,120.0,220.0, Vegan Matcha Overnight Oats - 250 calories per portion | 2 portions | None | Origin, Avocado Deviled Eggs," Fresh Fruit Salad - 90 kcals per portion, 4 portions, gluten-free (Various)"," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
", Quinoa and Vegetable Stir Fry
9,300.0,80.0,120.0,120.0,300.0, Overnight Apple Pie Chia Pudding, Fruit Salad, Mediterranean Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Quinoa and black bean stuffed peppers - 300 calories per portion, 4 portions, none
"
10,450.0,60.0,200.0,120.0,300.0," Peanut butter and banana smoothie bowl (450 calories per portion, 2 portions, contains nuts, American origin)
", Fruit Salad - Approx, Mediterranean Nachos," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
", Ratatouille
11,500.0,80.0,150.0,20.0,150.0," American biscuits and gravy with sausage (500kcals per portion, 2 portions, pork allergies, origin"," Carrot Sticks with Hummus - 80kcals per portion, 2 portions
   Origin", Roasted Chickpeas, Moroccan Mint Tea," Grilled Vegetable Skewers - 150 calories/portion, 4 portions, contains garlic (Various)
"
12,450.0,60.0,150.0,120.0,350.0," Breakfast burrito - 450 calories per portion, 1 portion, may contain gluten, origin", Fruit Salad - Approx, Fruit Skewers with Yogurt Dip," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegetable curry with basmati rice - 350 calories per portion, 4 portions, contains nuts (India)
"
13,300.0,80.0,180.0,100.0,250.0, Avocado Toast - 300 calories per portion | 1 portion | None | Origin, Energy Balls," Chocolate Covered Pretzels - 180 kcals per portion, 4 portions, contains gluten (USA)", Israeli salad, Caprese Salad
14,350.0,80.0,120.0,100.0,210.0," Avocado toast with poached eggs (350kcals per portion, 2 portions, origin", Mango with Chili Powder," Vegan Cucumber Sushi Rolls - 120 kcals per portion, 4 portions, no allergic warnings, origin", Israeli salad, Quinoa and Kale Salad
15,400.0,70.0,150.0,20.0,300.0," Savory oatmeal with bacon and eggs (400 calories per portion, 2 portions, contains eggs, American origin)
", Kale chips," Cucumber and Avocado Sushi Rolls - 150 kcals per portion, 4 portions, allergic warning (avocado), origin", Moroccan Mint Tea, Vegan Moroccan Tagine
16,250.0,80.0,90.0,20.0,300.0, Vegan Breakfast BLT Sandwich, Hard-Boiled Eggs," Baked Apple Chips - 90 kcals per portion, 4 portions, gluten-free (USA)", Moroccan Mint Tea," Vegetable stir-fry with tofu (300 calories per portion, 3 portions, contains soy, origin"
17,200.0,80.0,180.0,100.0,300.0," Oatmeal with berries - 200 calories per portion, 2 portions, no allergic warnings, origin", Energy Balls, Kale smoothie with pineapple and coconut water, Israeli salad," Greek Zucchini Fritters - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
18,200.0,80.0,90.0,20.0,250.0," Yogurt and fruit smoothie (200 calories per portion, 2 portions, contains dairy, American origin)
", Hard-Boiled Eggs," Bruschetta with Fresh Tomatoes and Basil - 90 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea, Vegan Caesar Salad
19,400.0,80.0,150.0,120.0,350.0," Nigerian plantain porridge - 400 calories per portion, 2 portions, no allergic warnings, origin", Hard-Boiled Eggs, Tomato and Mozzarella Bruschetta," Greek Salad - 120kcals per portion, 4 portions, lactose-free, Greece
"," Greek Vegan Gigantes Plaki (350 calories/portion, 2 portions) - Greece
"
