,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,880.0,360.0,1000.0,200.0, Lentil and Vegetable Bolognese, Jackfruit Tacos, Vegetable Tempura, Vegan Banana Pancakes, Vegan Goulash
2,200.0,350.0,200.0,350.0,200.0, Stuffed Grape Leaves, Mushroom Risotto Stuffed Peppers, Stuffed Grape Leaves, Mushroom Risotto Stuffed Peppers, Vegan Goulash
3,200.0,400.0,280.0,960.0,200.0, Lentil and Vegetable Bolognese, Vegan Paella, Vegan Lemon Poppy Seed Muffins, Vegan Buffalo Cauliflower Pizza, Mexican Rice Bowl
4,320.0,320.0,320.0,440.0,200.0, Quinoa Salad, Quinoa Salad, Quinoa Salad, Vegan Gyoza, Vegan Goulash
5,300.0,150.0,280.0,400.0,200.0, Vegan Gyros, Vegan Banana Bread, Vegan Lemon Poppy Seed Muffins, Spaghetti Aglio e Olio, Mexican Rice Bowl
6,300.0,400.0,380.0,760.0,250.0, Jackfruit Tacos, Vegan Meatballs with Marinara Sauce, Vegan Chocolate Chip Cookies, Moroccan Couscous, Vegan Fettuccine Alfredo
7,320.0,760.0,440.0,480.0,200.0, Vegan Raspberry Oat Bars, Vegan Cinnamon Rolls, Vegan Gyoza, Spinach and Mushroom Quesadillas, Lentil and Vegetable Bolognese
8,300.0,740.0,280.0,760.0,200.0, Veggie Fajitas, Vegan Buffalo Cauliflower Wings, Vegan Lemon Poppy Seed Muffins, Moroccan Couscous, Lentil and Vegetable Bolognese
9,250.0,250.0,320.0,460.0,250.0, Cauliflower Buffalo Wings, Vegan Nachos, Vegan Raspberry Oat Bars, Veggie Tacos, Cauliflower Buffalo Wings
10,200.0,880.0,400.0,400.0,200.0, Vegan Goulash, Jackfruit Tacos, Zucchini Fritters, Vegan Tamales, Lentil and Vegetable Bolognese
11,150.0,250.0,400.0,400.0,250.0, Vegan Banana Bread, Vegan Fettuccine Alfredo, Zucchini Fritters, Vegan Jambalaya, Cauliflower Buffalo Wings
12,250.0,720.0,150.0,400.0,250.0, Vegan Fettuccine Alfredo, Vegan Black Bean Quesadillas, Vegan Banana Bread, Vegan Paella, Cauliflower Buffalo Wings
13,300.0,400.0,320.0,320.0,250.0, Vegan Bao Buns, Sweet Potato and Black Bean Enchiladas, Vegan Mediterranean Flatbread Pizza, Quinoa Salad, Vegan Nachos
14,200.0,400.0,200.0,350.0,200.0, Mexican Rice Bowl, Vegan Carbonara, Stuffed Grape Leaves, Soba Noodle Stir-Fry, Vegan Goulash
15,200.0,520.0,200.0,350.0,250.0, Mexican Rice Bowl, Vegan Spinach and Artichoke Crostini, Stuffed Grape Leaves, Vegan Tacos, Vegan Nachos
16,300.0,300.0,440.0,250.0,250.0, Couscous Salad, Jackfruit Tacos, Vegan Gyoza, Cauliflower Buffalo Wings, Vegan Fettuccine Alfredo
17,300.0,150.0,200.0,920.0,250.0, Vegan Gyros, Vegan Banana Bread, Stuffed Grape Leaves, Vegan Thai Spring Rolls, Vegan Fettuccine Alfredo
18,250.0,300.0,400.0,450.0,200.0, Vegan Fettuccine Alfredo, Jackfruit Tacos, Zucchini Fritters, Chickpea Tacos, Vegan Goulash
19,320.0,250.0,320.0,820.0,200.0, Vegan Breaded Zucchini Sticks, Vegan Nachos, Vegan Mediterranean Flatbread Pizza, Vegan Lasagna, Lentil and Vegetable Bolognese
20,250.0,240.0,320.0,760.0,200.0, Vegan Fettuccine Alfredo, Vegan Spinach Dip with Pita Chips, Vegan Raspberry Oat Bars, Vegan Cinnamon Rolls, Lentil and Vegetable Bolognese
21,320.0,250.0,380.0,320.0,200.0, Vegan Mediterranean Flatbread Pizza, Vegan Nachos, Vegan Chocolate Chip Cookies, Vegan Raspberry Oat Bars, Mexican Rice Bowl
22,280.0,200.0,320.0,720.0,200.0, Vegan Lemon Poppy Seed Muffins, Vegan Goulash, Quinoa Salad, Vegan Black Bean Quesadillas, Mexican Rice Bowl
23,320.0,200.0,240.0,380.0,200.0, Vegan Raspberry Oat Bars, Stuffed Grape Leaves, Vegan Spinach Dip with Pita Chips, Vegan Chocolate Chip Cookies, Mexican Rice Bowl
24,250.0,400.0,320.0,320.0,250.0, Vegan Nachos, Vegan Paella, Quinoa Salad, Vegan Breaded Zucchini Sticks, Cauliflower Buffalo Wings
25,250.0,760.0,150.0,760.0,200.0, Vegan Fettuccine Alfredo, Vegan Indian Samosa Chaat, Vegan Banana Bread, Vegan Indian Samosa Chaat, Lentil and Vegetable Bolognese
26,250.0,440.0,320.0,250.0,250.0, Vegan Nachos, Vegan Gyoza, Vegan Raspberry Oat Bars, Cauliflower Buffalo Wings, Vegan Fettuccine Alfredo
27,300.0,400.0,200.0,520.0,200.0, Vegan Gyros, Sweet Potato and Black Bean Enchiladas, Stuffed Grape Leaves, Vegan Mac and Cheese, Lentil and Vegetable Bolognese
28,320.0,960.0,160.0,400.0,250.0, Vegan Raspberry Oat Bars, Vegan Meatballs with Marinara Sauce, Vegan Spinach and Mushroom Puff Pastry, Vegan Jambalaya, Vegan Fettuccine Alfredo
29,300.0,160.0,360.0,320.0,250.0, Veggie Spring Rolls, Vegan Spinach and Mushroom Puff Pastry, Vegetable Tempura, Vegan Mediterranean Flatbread Pizza, Vegan Nachos
30,320.0,400.0,200.0,400.0,250.0, Vegan Breaded Zucchini Sticks, Lentil Bolognese, Stuffed Grape Leaves, Falafel Wrap, Vegan Fettuccine Alfredo
31,300.0,350.0,150.0,960.0,250.0, Vegan Spaghetti Carbonara, Vegan BBQ Sandwich, Vegan Banana Bread, Vegan Buffalo Cauliflower Pizza, Vegan Nachos
