,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,200.0,100.0,250.0,150.0,260.0, Raspberry Coconut Breakfast Bars, Cucumber and Tomato Salad, Tomato Basil Bruschetta Pizza, Lentil and vegetable soup," Greek Style Green Beans - 260kcals per portion, 4 portions
"
2,300.0,150.0,160.0,150.0,300.0, Tropical Mango Chia Pudding, Caprese Skewers, Pita Bread and Hummus, Lentil and vegetable frittata," Quinoa and black bean stuffed peppers - 300 calories per portion, 4 portions, none
"
3,400.0,150.0,70.0,150.0,250.0, Tofu Benedict, Beetroot and Goat Cheese Salad, Stuffed Cucumbers, Spinach and feta stuffed mushrooms," Mediterranean stuffed eggplant - 250 calories per portion, 4 portions, none
"
4,150.0,150.0,120.0,150.0,250.0, Scrambled Tofu, Vegetable Smoothie, Banana Oat Cookies, Gazpacho Soup," Veggie Sushi Rolls - 250 calories/portion, 4 portions, Origin"
5,200.0,100.0,200.0,160.0,200.0, Spanish Tortilla, Caprese Skewers, Mini Bagel Pizzas," Caprese Skewers - 160kcals per portion, 2 portions, contains dairy (Italy)
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
6,250.0,150.0,100.0,180.0,250.0, Overnight Chia Oats, Sweet Corn Fritters, Stuffed Dates, Mexican avocado and black bean salad," Ratatouille tart - 250 calories per portion, 6 portions, contains gluten (France)
"
7,300.0,150.0,100.0,120.0,350.0, Veggie Breakfast Quesadilla, Baked Cinnamon Apple Chips, Caprese Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Caprese Stuffed Avocado - 350 calories/portion, 2 portions, Origin"
8,250.0,150.0,140.0,150.0,250.0, Raspberry Chia Jam Toast, Veggie Nuggets, Melon and Prosciutto Skewers, Spinach and feta stuffed mushrooms, Eggplant and Tomato Gratin
9,300.0,100.0,300.0,150.0,200.0, Veggie Breakfast Quesadilla, Cucumber and Tomato Salad, Veggie Quesadilla, Lentil and vegetable soup," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
10,200.0,150.0,180.0,180.0,200.0, Tomato Basil Tofu Scramble, Sweet Corn Fritters, Thai Fresh Spring Rolls, Spinach and artichoke dip," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
11,250.0,150.0,220.0,150.0,390.0, Raspberry Chia Jam Toast, Stuffed Mushrooms, Sesame Ginger Edamame, Spinach and feta stuffed mushrooms," Eggplant Lasagna - 390kcals per portion, 4 portions, contains dairy (Italy)
"
12,250.0,150.0,120.0,180.0,450.0, Quinoa Porridge, Roasted Vegetable Skewers, Pita Chips with Homemade Salsa," Spinach and Feta Stuffed Portobello Mushrooms - 180kcals per portion, 2 portions, contains dairy
"," Roasted Vegetable and Goat Cheese Tart - 450 calories/portion, 4 portions, contains gluten and dairy (Various)
"
