,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,350.0,90.0,380.0,20.0,350.0, Huevos Rancheros, Quinoa Energy Bites, Vegan Chocolate Chip Cookies, Moroccan Mint Tea," Veggie enchiladas - 350 calories per portion, 4 portions, contains gluten (Mexico)
"
2,400.0,100.0,120.0,20.0,350.0, Vegan Breakfast Quesadilla - 400 calories per portion | 1 portion | Contains gluten | Origin, Corn on the Cob, Vegan Chia Seed Pudding, Moroccan Mint Tea," Chicken Fajitas - 350 calories per portion, 4 portions, contains gluten (tortillas), Origin"
3,250.0,80.0,120.0,20.0,280.0," Greek yogurt with honey and nuts - 250 calories per portion, 1 portion, may contain nuts, origin", Fruit Salad, Mediterranean Salad, Moroccan Mint Tea, Roasted Cauliflower Tacos
4,350.0,90.0,160.0,20.0,300.0, Veggie Oatmeal Bowl, Turkish-style boiled eggs, Quinoa Stuffed Tomatoes, Moroccan Mint Tea," Vegetable and tofu stir-fry - 300 calories per portion, 4 portions, contains soy
"
5,200.0,100.0,150.0,20.0,260.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
", Caprese Skewers, Black Bean and Corn Salsa with Tortilla Chips, Moroccan Mint Tea, Mexican Stuffed Zucchini
6,400.0,100.0,140.0,20.0,200.0, Aloo Paratha (Potato Stuffed Flatbread), Roasted Chickpeas, Mozzarella sticks served with marinara sauce, Moroccan Mint Tea, Vegan Bibimbap
7,250.0,100.0,100.0,20.0,200.0," Blueberry almond muffins (250 calories per portion, 2 portions, contains nuts, American origin)
", Rice Cake with Hummus and Cucumber, Guacamole Deviled Eggs, Moroccan Mint Tea," Italian Vegan Bruschetta (200 calories/portion, 4 portions) - Italy
"
8,200.0,100.0,150.0,20.0,220.0," Miso soup with tofu and seaweed (200kcals per portion, 2 portions, soy allergies, Japan)
"," Dates Stuffed with Almond Butter - 100kcals per portion, 2 portions
    Origin", Stuffed Bell Peppers, Moroccan Mint Tea, Spicy Black Bean Soup
9,350.0,100.0,120.0,20.0,350.0, Vegan Mushroom and Spinach Omelette - 350 calories per portion | 1 portion | None | Origin, Fruit Salad," Roasted Cauliflower Bites - 120 kcals per portion, 4 portions, no allergic warnings, origin", Moroccan Mint Tea," Sweet Potato Curry - 350 calories/portion, 4 portions, Origin"
10,400.0,100.0,110.0,20.0,350.0," Chinese congee with chicken and ginger (400kcals per portion, 2 portions, origin", Vegetable Crudité with Hummus," Zucchini Fritters - 110 kcals per portion, 5 portions, contains gluten, dairy (Various)", Moroccan Mint Tea," Chickpea Salad Sandwich - 350 calories per portion, 2 portions, may contain gluten"
11,400.0,100.0,160.0,20.0,250.0, Shakshuka with Halloumi Cheese, Berry Chia Detox Water, Sliced Apples with Peanut Butter, Moroccan Mint Tea," Moroccan Vegan Harira Soup (250 calories/portion, 4 portions) - Morocco

"
