,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,100.0,100.0,150.0,380.0," Bagel with lox and cream cheese (400 calories per portion, 2 portions, contains fish, American origin)
", Edamame, Dark Chocolate Covered Almonds, Spinach and feta stuffed mushrooms," Vegetable stir-fry with tofu and brown rice – 380 calories per portion, 2 portions, vegan-friendly
"
2,400.0,100.0,150.0,150.0,350.0, Vegan Breakfast Nachos - 400 calories per portion | 1 portion | Contains soy | Origin, Greek Salad Skewers, Sweet potato fries, Grilled Chicken Salad," Lemon Asparagus Pasta - 350 calories/portion, 2 portions, Origin"
3,200.0,100.0,160.0,150.0,350.0, Spinach and Mushroom Breakfast Tacos," Dates Stuffed with Almond Butter - 100kcals per portion, 2 portions
    Origin", Mini Chicken Satay Skewers, Ratatouille," Caprese Tortellini Skewers - 350 calories/portion, 4 portions, contains gluten and dairy (Italy)
"
4,350.0,120.0,130.0,150.0,400.0," Vegetarian breakfast quiche with broccoli and feta (350 calories per portion, 2 portions, contains dairy, American origin)
", Cucumber Rolls," Baked Falafel with Tahini Sauce - 130 kcals per portion, 4 portions, allergic warning (sesame), origin", Spanish Gazpacho," Japanese Vegan Okonomiyaki (400 calories/portion, 2 portions) - Japan
"
5,450.0,60.0,250.0,150.0,380.0, Vegan Breakfast Lassi, Cucumber and tomato salad, Eggplant and feta bruschetta," Vegetable Stir-Fry - 150kcals per portion, 3 portions"," Baked cod with lemon butter sauce and roasted vegetables - 380 kcals per portion, 2 portions, contains lactose
"
6,350.0,120.0,70.0,150.0,200.0," Veggie sausage and hash browns (350 calories per portion, 2 portions, contains soy, American origin)
", Cottage Cheese with Sliced Tomato," Fruit Salad - 70 kcals per portion, 4 portions, no allergic warnings, origin"," Grilled Vegetable Skewers - 150kcals per portion, 4 portions"," Spinach and Goat Cheese Stuffed Tomatoes - 200 calories/portion, 4 portions, Origin"
7,600.0,80.0,150.0,150.0,300.0, Vegan Breakfast Biscotti, Hard-Boiled Eggs, Mango Salsa with Tortilla Chips, Lentil and vegetable soup, Jackfruit Tacos
8,250.0,80.0,80.0,150.0,300.0," Tofu scramble with vegetables (250kcals per portion, 2 portions, soy allergies, origin", Mango with Chili Powder, Vegetable Soup," Potato Latkes - 150 calories
   - Total portions", Veggie Enchiladas
9,350.0,100.0,180.0,150.0,500.0, Greek Yogurt with Fig Compote, Vegetable Crudité with Hummus," Tuna Salad Lettuce Wraps - 180 kcals per portion, 2 portions, contains fish (USA)", Spinach and mushroom omelet," Honey sriracha glazed salmon with roasted vegetables (500 calories per portion, 2 portions, contains fish, origin"
10,400.0,100.0,300.0,150.0,250.0," Polish scrambled eggs with kielbasa and sauerkraut (400kcals per portion, 2 portions, pork allergies, origin", Overnight Chia Pudding, Veggie Nachos," Cucumber Avocado Salad - 150kcals per portion, 2 portions, nut-free, International
", Vegan Sushi Bowl
11,450.0,100.0,120.0,150.0,310.0," Persian barbari bread with feta and cucumber (450kcals per portion, 2 portions, origin"," Mediterranean Style Feta Stuffed Dates - 100kcals per portion, 2 portions
    Origin", Roasted Chickpeas," Vegetable Stir-Fry - 150kcals per portion, 3 portions", Vegan Lentil Curry
12,300.0,120.0,180.0,150.0,200.0, Acai Bowl, Greek yogurt with honey, Veggie Quesadillas, Thai Tom Yum Soup, Vegan Ratatouille Stuffed Portobello Mushroom
13,300.0,90.0,250.0,150.0,301.0, Vegan Breakfast Tacos - 300 calories per portion | 2 portions | None | Origin, Turkish-style boiled eggs, Caramelized Onion and Goat Cheese Tartlets, Spanish Gazpacho, Vegan Gnocchi
14,400.0,100.0,200.0,150.0,200.0, Bagel with Cream Cheese and Smoked Salmon, Frozen Grapes, Bacon-Wrapped Dates with Goat Cheese, Cabbage Stir-Fry, Quinoa Salad
15,250.0,60.0,400.0,150.0,350.0, Raspberry Chia Jam Toast, Fruit Salad - Approx, Vegan Caesar Salad," Greek Salad - 150kcals per portion, 2 portions"," Greek Spinach Pie - 350 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
