,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,200.0,140.0,550.0,200.0, Vegan Sausage and Biscuits, Homemade Peanut Butter, Blueberry Oat Bars, Mushroom Stroganoff," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
2,300.0,120.0,200.0,600.0,200.0, Overnight Cherry Almond Oats, Oatmeal Cookie, Sweet Potato Fries, Vegetable Korma," Mexican Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains gluten (Mexico)
"
3,200.0,200.0,240.0,380.0,120.0, Spanish Tortilla, Lentil Soup, Spinach and Artichoke Dip," Mushroom and Spinach Tart - 380kcals per portion, 3 portions, contains dairy
"," Grilled vegetable skewers - 120 calories per portion, 4 portions, none
"
4,300.0,150.0,180.0,800.0,250.0, Overnight Apple Pie Chia Pudding, Vegan Chocolate Energy Balls, Veggie Snack Wrap, Spanakopita," Lentil and Vegetable Soup - 250 calories/portion, 4 portions, contains gluten (Various)
"
5,350.0,300.0,180.0,400.0,250.0, Zucchini and Parmesan Muffins, Tomato and Basil Bruschetta, Homemade Veggie Pizza Rolls, Spinach and ricotta stuffed shells," Vegetable Curry Puffs - 250 calories/portion, 4 portions, contains gluten (Various)
"
6,400.0,100.0,170.0,250.0,80.0, Veggie Biscuits and Gravy, Berry Chia Detox Water, Vegetable Sushi Rolls, Vegetarian sushi rolls," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
7,250.0,250.0,80.0,300.0,210.0, Whole Wheat Veggie Breakfast Wrap, Spinach and Ricotta Rolls, Veggie Spring Rolls," Spinach and Mushroom Quesadilla - 300kcals per portion, 2 portions, contains dairy
"," Greek Stuffed Tomatoes - 210kcals per portion, 4 portions
"
8,400.0,350.0,90.0,500.0,250.0, Veggie Bagel Sandwich, Cinnamon Rolls, Zucchini Pizza Bites, Ratatouille," Greek Fava - 250kcals per portion, 4 portions
"
9,250.0,250.0,200.0,400.0,250.0, Banana Bread, Chocolate Chip Banana Bread, Chickpea Salad," Eggplant Parmesan - 400kcals per portion, 2 portions, contains gluten, dairy (Italy)
"," Veggie Burrito Bowl - 250 calories/portion, 4 portions, Origin"
10,200.0,220.0,240.0,150.0,250.0, Spinach and Mushroom Breakfast Tacos, Sweet Potato Toast, Stuffed Bell Peppers with Quinoa, Spinach and feta stuffed bell peppers," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
11,350.0,200.0,300.0,500.0,180.0, Shakshuka, Vegan Protein Bars, Roasted Vegetable Pizza, Middle Eastern Falafel Burger," Greek Roasted Vegetables - 180kcals per portion, 4 portions
"
12,400.0,150.0,100.0,280.0,250.0, Tofu Benedict, Roasted Garlic Hummus, Tomato Basil Bruschetta with Feta," Stuffed Zucchini Boats - 280kcals per portion, 4 portions, no allergies
"," Quinoa Stuffed Mushrooms - 250 calories/portion, 4 portions, Origin"
13,350.0,150.0,250.0,180.0,250.0, Spinach and Goat Cheese Omelette, Baked Sweet Potato Wedges, Veggie Quesadillas, Mexican black bean and corn salad, Caprese Quinoa Salad
14,300.0,200.0,120.0,150.0,180.0, Vegetable Frittata, Granola Bar, Peanut Butter Energy Balls, Caprese Salad," Ratatouille - 180kcals per portion, 4 portions, vegan (France)
"
15,350.0,150.0,200.0,270.0,250.0, Coconut Chia Pudding, Fruit Smoothie, Veggie Sushi Burrito," Greek Lentil Soup - 270kcals per portion, 4 portions, contains legumes (Greece)
"," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)

Please note that these calorie estimates are approximate and can vary based on specific ingredients and portion sizes used"
16,300.0,250.0,300.0,400.0,220.0, Irish Soda Bread, Veggie Sushi Bowl, Cheese and Crackers, Quinoa Stuffed Bell Peppers," Greek Salad - 220kcals per portion, 4 portions, contains dairy
"
17,180.0,250.0,160.0,410.0,250.0, Overnight Chia Pudding, Strawberry Shortcake, Hummus with Veggie Sticks," Veggie Enchiladas - 410kcals per portion, 2 portions, contains gluten, dairy (Mexico)
", Eggplant and Tomato Gratin
18,250.0,100.0,220.0,300.0,250.0, Vegan Breakfast Enchiladas, Fruit Salad, Veggie Mediterranean Flatbread, Mexican vegetable fajitas," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
19,350.0,200.0,90.0,380.0,200.0, Vegan Breakfast Tacos, Roasted Beet and Goat Cheese Salad, Vegan Energy Balls," Veggie Bibimbap Bowl - 380kcals per portion, 2 portions, contains soy (Korea)
"," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
20,300.0,180.0,100.0,370.0,200.0, Apple Cinnamon French Toast Casserole, Baked Tofu Bites, Stuffed Mushrooms," Greek Orzo Salad - 370kcals per portion, 2 portions, contains gluten, dairy (Greece)
"," Tomato and mozzarella tart - 200 calories per portion, 4 portions, contains gluten and dairy (Italy)
"
21,300.0,150.0,180.0,650.0,200.0, Raspberry Peach Chia Pudding, Oatmeal Raisin Energy Bites, Quinoa Stuffed Mushrooms, Ratatouille Quiche," Lentil Soup - 200 calories/portion, 6 portions, Origin"
22,300.0,400.0,220.0,400.0,200.0, Irish Soda Bread, Veggie Breakfast Burrito, Caprese Bruschetta, Veggie pizza," Lentil Soup - 200 calories/portion, 6 portions, Origin"
23,150.0,180.0,150.0,350.0,250.0, Scrambled Tofu, Cantaloupe with Cottage Cheese, Veggie Sushi Rolls, Vegetable and chickpea curry," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
24,300.0,180.0,180.0,400.0,250.0, Apple Cinnamon French Toast Casserole, Zucchini Bread, Greek Olive Breadsticks, Grilled Vegetable Panini," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
25,300.0,150.0,200.0,240.0,200.0, Veggie Bagel Sandwich, Cheesy Garlic Bread, Egg Salad Lettuce Wraps," Quinoa Tabbouleh - 240kcals per portion, 2 portions, gluten-free (Middle East)
"," Indian Vegetable Samosas - 200 calories/portion, 4 portions, contains gluten (India)
"
26,250.0,150.0,180.0,380.0,250.0, Ragi (Finger Millet) Pancakes, Caprese Salad, Roasted Cauliflower Bites," Spinach and Ricotta Cannelloni - 380kcals per portion, 3 portions, contains dairy, Origin", Ratatouille Stuffed Portobello Mushrooms
27,300.0,350.0,280.0,250.0,250.0, Overnight Apple Pie Chia Pudding, Veggie Wrap with Avocado and Spinach, Sweet Potato and Black Bean Quesadillas, Vegetable and lentil cassoulet," Mediterranean stuffed eggplant - 250 calories per portion, 4 portions, none
"
28,200.0,200.0,200.0,350.0,200.0, Quinoa Breakfast Burrito, Stuffed Mushrooms, Pumpkin Bread, Roasted sweet potato and black bean burritos," Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
29,200.0,80.0,120.0,250.0,200.0, Papaya Boat with Lime, Fresh Squeezed Orange Juice, Tomato Mozzarella Skewers, Vegetable bibimbap bowls," Greek Veggie Skewers - 200 calories/portion, 4 portions, Origin"
30,250.0,80.0,220.0,280.0,250.0, Sourdough Toast with Almond Butter, Hard-Boiled Eggs, Sesame Ginger Edamame," Quinoa Stuffed Bell Peppers - 280kcals per portion, 4 portions, no allergies
"," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
31,400.0,200.0,210.0,400.0,250.0, Veggie Breakfast Pizza Rolls, Berry Parfait, Tomato and Mozzarella Bruschetta, Greek gigantes plaki," Tofu and vegetable kabobs - 250 calories per portion, 4 portions, contains soy
"
32,350.0,200.0,200.0,380.0,250.0, Chocolate Chip Muffins, Avocado Toast, Pumpkin Bread," Greek Spinach Pie (Spanakopita) - 380kcals per portion, 2 portions, contains gluten, dairy (Greece)
"," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
33,350.0,300.0,120.0,200.0,250.0, Huevos Rancheros, Blueberry Muffins, Tomato Bruschetta," Quinoa-Stuffed Mushrooms - 200kcals per portion, 2 portions, gluten-free
"," Spinach and feta stuffed phyllo rolls - 250 calories per portion, 4 portions, contains gluten and dairy (Greece)
"
34,300.0,140.0,300.0,650.0,200.0, Savory Oatmeal with Vegetables, Stuffed Jalapeno Poppers, Cheese and Crackers, Chickpea Curry," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
35,400.0,160.0,100.0,400.0,180.0, Vegan Chocolate Waffles, Greek Yogurt with Honey, Greek Cucumber Dip with Pita Bread," Caprese Stuffed Avocado - 400kcals per portion, 2 portions, no allergies
", Ratatouille
36,200.0,350.0,150.0,350.0,250.0, Oatmeal with Berries, Veggie Nachos with Salsa and Guacamole, Baked Parmesan Zucchini Fries, Beetroot and Goat Cheese Salad," Black Bean Tacos - 250 calories/portion, 4 portions, Origin"
37,350.0,400.0,200.0,350.0,200.0, Coconut Chia Pudding, Peanut Butter and Jelly Sandwich, Avocado Toast, Beetroot and Goat Cheese Salad," Tofu and Broccoli Stir-Fry - 200 calories/portion, 4 portions, contains soy (China)
"
38,400.0,180.0,80.0,190.0,200.0, Vegan Chocolate Waffles, Zucchini Fritters, Veggie Noodle Salad," Tomato and Basil Bruschetta - 190kcals per portion, 2 portions, contains gluten (Italy)
"," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
39,250.0,400.0,120.0,300.0,250.0, Greek Yogurt Parfait Bowl, Veggie Breakfast Burrito, Cucumber Sandwiches," Lentil Shepherd's Pie - 300kcals per portion, 4 portions, no allergies
"," Vegetable Stir Fry - 250 calories/portion, 4 portions, Origin"
40,200.0,250.0,90.0,400.0,250.0, Vegetable Frittata, Cinnamon Rolls, Cucumber Sandwiches," Eggplant and Zucchini Lasagna - 400kcals per portion, 2 portions, contains gluten, dairy (Italy)
"," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
41,250.0,170.0,120.0,200.0,200.0, Vegan Breakfast Strata, Banana Chia Pudding, Zucchini Fritters, Spinach and cheese stuffed portobello mushrooms," Caprese Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains dairy (Italy)
"
42,250.0,150.0,200.0,220.0,220.0, Vegetable Scramble, Caprese Salad, Baked Falafel, Caprese stuffed avocados," Greek Lemon Potatoes - 220kcals per portion, 4 portions
"
43,300.0,220.0,140.0,320.0,250.0, Vegan Berry Protein Smoothie Bowl, Blueberry Muffins, Melon and Prosciutto Skewers," Lentil and Vegetable Stir-Fry - 320kcals per portion, 2 portions, contains legumes
"," Veggie Egg Fried Rice - 250 calories/portion, 4 portions, Origin"
44,300.0,200.0,180.0,550.0,250.0, Mediterranean Chickpea Scramble, Yogurt Bark, Oatmeal Raisin Cookies, Roasted Vegetable Wrap," Caprese Stuffed Zucchini - 250 calories/portion, 4 portions, Origin"
45,250.0,250.0,120.0,390.0,200.0, Vegan Banana Bread, Chocolate Banana Smoothie, Greek Yogurt Dip with Veggies," Tomato and Mozzarella Pasta Salad - 390kcals per portion, 2 portions, contains gluten, dairy (Italy)
"," Spinach and Feta Stuffed Mushrooms - 200 calories/portion, 4 portions, Origin"
46,300.0,200.0,100.0,380.0,200.0, Greek Yogurt with Honey and Pistachios, Almond Butter and Banana Toast, Baked Kale Chips," Spinach and Ricotta Cannelloni - 380kcals per portion, 3 portions, contains dairy, Origin"," Tomato and Mozzarella Stuffed Portobello Mushrooms - 200 calories/portion, 2 portions, Origin"
47,300.0,200.0,250.0,450.0,200.0, Veggie Breakfast Burrito Bowl, Tofu and Vegetable Stir-Fry, Thai Peanut Noodle Salad, Veggie Burger, Lentil Soup
48,250.0,300.0,170.0,750.0,250.0, Yogurt Parfait, Veggie Burrito with Black Beans and Rice, Mini Quiches, Tofu Pad Thai," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
49,300.0,150.0,80.0,400.0,200.0, Vegan French Toast, Cheesy Garlic Bread, Cucumber Bites," Caprese Stuffed Acorn Squash - 400kcals per portion, 2 portions, contains dairy
"," Mediterranean Stuffed Tomatoes - 200 calories/portion, 4 portions, Origin"
50,150.0,250.0,150.0,360.0,180.0, Scrambled Tofu, Baked Cinnamon Apple Chips, Veggie Chips," Veggie Fajitas - 360kcals per portion, 2 portions, contains gluten
"," Caprese Salad - 180kcals per portion, 4 portions, contains dairy (Italy)
"
51,400.0,300.0,140.0,200.0,150.0, Tofu Benedict, Cheese and Vegetable Quesadilla, Tomato Bruschetta," Quinoa Salad - 200kcals per portion, 4 portions, no allergies
"," Grilled Vegetable Skewers - 150 calories/portion, 4 portions, contains garlic (Various)
"
52,400.0,300.0,150.0,390.0,200.0, French Toast, Banana Bread, Greek Yogurt with Fresh Berries," Tomato and Mozzarella Pasta Salad - 390kcals per portion, 2 portions, contains gluten, dairy (Italy)
"," Caprese Stuffed Avocado - 200 calories/portion, 4 portions, contains dairy (Italy)
"
53,300.0,160.0,180.0,300.0,250.0, Quinoa Breakfast Bowl, Apple Chips, Greek Tzatziki with Pita Bread," Lentil Curry - 300kcals per portion, 4 portions, no allergies, Origin", Mediterranean Quinoa Salad
54,300.0,240.0,220.0,400.0,80.0, Overnight Cherry Almond Oats, Pesto Tomato Tart, Veggie Mediterranean Flatbread," Stuffed Bell Peppers with Rice and Beans - 400kcals per portion, 2 portions, contains legumes, gluten
"," Spinach and feta stuffed mushrooms - 80 calories per portion, 6 portions, contains dairy (Greece)
"
55,350.0,100.0,300.0,600.0,250.0, Chocolate Banana Smoothie Bowl, Baked Apple Chips, Roasted Vegetable Pizza, Vegetable Korma," Black Bean Tacos - 250 calories/portion, 4 portions, Origin"
56,350.0,350.0,150.0,150.0,250.0, Acai Bowl, Homemade Veggie Pizza, Mexican Street Corn, Butternut squash soup," Spinach and Ricotta Stuffed Mushrooms - 250 calories/portion, 4 portions, Origin"
57,200.0,250.0,150.0,350.0,200.0, Blueberry Muffins, Veggie Burger Sliders, Baked Vegetable Samosas, Greek vegetable moussaka," Minestrone soup - 200 calories per portion, 6 portions, contains gluten (Italy)
"
58,150.0,150.0,100.0,220.0,220.0, Fruit Salad, Cauliflower Nuggets, Tzatziki with Pita Bread, Greek stuffed tomatoes," Greek Salad - 220kcals per portion, 4 portions, contains dairy
"
59,400.0,200.0,150.0,380.0,250.0, Veggie English Breakfast, Berry Smoothie Bowl, Bruschetta," Quinoa Stuffed Bell Peppers with Black Beans - 380kcals per portion, 2 portions, contains legumes, gluten-free
", Mediterranean Quinoa Salad
60,250.0,100.0,140.0,220.0,200.0, Vegan Chocolate Banana Smoothie, Cucumber Sandwiches, Greek Yogurt Bark," Mediterranean Stuffed Peppers - 220kcals per portion, 4 portions, no allergies
"," Spanakopita - 200 calories per portion, 6 portions, contains gluten and dairy (Greece)
"
61,300.0,250.0,180.0,250.0,250.0, Mushroom and Tomato Omelette, Peanut Butter and Jelly Smoothie, Oatmeal Raisin Cookies, Roasted vegetable and hummus wrap," Panzanella salad - 250 calories per portion, 4 portions, contains gluten (Italy)
"
62,300.0,250.0,100.0,550.0,200.0, Acai Bowl, Strawberry Shortcake, Watermelon Salad, Portobello Mushroom Burger," Roasted Vegetable Frittata - 200 calories/portion, 4 portions, Origin"
63,250.0,180.0,180.0,550.0,250.0, Whole Wheat Veggie Breakfast Wrap, Chia Banana Bread, Mango Salsa with Tortilla Chips, Portobello Mushroom Burger," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
64,300.0,300.0,120.0,450.0,200.0, Acai Bowl, Cheese and Vegetable Quesadilla, Tomato Bruschetta, Mexican Quinoa Bowl," Baked Falafel - 200 calories/portion, 4 portions, Origin"
65,250.0,300.0,280.0,200.0,250.0, Greek Yogurt with Honey and Nuts, Peanut Butter Banana Wrap, Veggie and Cream Cheese Roll-ups, Lentil Salad," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
66,300.0,150.0,180.0,330.0,200.0, Classic Peanut Butter and Jelly, Cauliflower Nuggets, Pita Bread with Hummus," Lentil and Rice Soup - 330kcals per portion, 4 portions, contains legumes
"," Stuffed grape leaves (Dolmas) - 200 calories per portion, 4 portions, contains nuts (Middle East)
"
67,250.0,150.0,180.0,800.0,250.0, Stuffed French Toast, Baked Cinnamon Apple Chips, Grilled Halloumi Skewers, Spanakopita," Stuffed Zucchini Boats - 250 calories/portion, 4 portions, contains dairy (Italy)
"
