,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,250.0,200.0,120.0,120.0,250.0, Raspberry Chia Jam Toast, Tofu and Vegetable Stir-Fry, Mediterranean Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
2,250.0,200.0,280.0,120.0,300.0, Overnight Oats, Stuffed Mushrooms, Mediterranean Hummus Wrap," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Lentil and vegetable shepherd's pie - 300 calories per portion, 4 portions, none
"
3,300.0,250.0,180.0,120.0,300.0, Veggie Breakfast Quesadilla, Pumpkin Muffins, Pomegranate Avocado Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Quinoa Bowl - 300 calories/portion, 4 portions, contains cilantro (Mexico)
"
4,250.0,400.0,300.0,120.0,300.0, Banana Bread, Breakfast Burrito Bowl, Vegetable Pizza Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Ratatouille - 300 calories/portion, 4 portions, Origin"
5,250.0,250.0,160.0,120.0,250.0, Vegan Breakfast BLT Sandwich, Veggie Oatmeal Muffins, Tomato and Mozzarella Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Spinach Pie (Spanakopita) - 250 calories/portion, 6 portions, Origin"
6,350.0,100.0,80.0,120.0,300.0, Banana Nut Muffins, Guacamole Stuffed Cherry Tomatoes, Fresh Fruit Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegetarian Chili - 300 calories/portion, 4 portions, contains beans (Various)

"
7,200.0,150.0,200.0,120.0,300.0, Peanut Butter and Banana Smoothie, Mozzarella Sticks, Sweet Potato Fries," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Black Bean Enchiladas - 300 calories/portion, 4 portions, Origin"
8,350.0,300.0,150.0,120.0,180.0, Zucchini and Parmesan Muffins, Tomato and Basil Bruschetta, Bruschetta," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Ratatouille - 180kcals per portion, 4 portions, vegan (France)
"
9,300.0,180.0,280.0,120.0,250.0, Mediterranean Chickpea Scramble, Cheese and Tomato Mini Quiches, Veggie Sausage Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegetable Curry Puffs - 250 calories/portion, 4 portions, contains gluten (Various)
"
10,350.0,100.0,200.0,120.0,250.0, Greek Yogurt with Fig Compote, Cucumber and Hummus Rolls, Quinoa Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Spinach and Ricotta Stuffed Mushrooms - 250 calories/portion, 4 portions, Origin"
11,200.0,100.0,80.0,120.0,250.0, Raspberry Coconut Breakfast Bars, Vegetable Crudité with Hummus, Veggie Spring Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Panzanella salad - 250 calories per portion, 4 portions, contains gluten (Italy)
"
12,250.0,250.0,120.0,120.0,200.0, Blueberry Oatmeal Breakfast Bars, Ricotta and Spinach Stuffed Shells, Pumpkin Hummus with Carrot Sticks," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Minestrone soup - 200 calories per portion, 6 portions, contains gluten (Italy)
"
13,350.0,150.0,180.0,120.0,200.0, Veggie Omelette, Mexican Street Corn, Cranberry Orange Muffins," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek-style stuffed zucchini - 200 calories per portion, 4 portions, none (Greece)
"
14,150.0,250.0,200.0,120.0,300.0, Fruit Salad, Quinoa and Vegetable Stuffed Mushrooms, Greek Yogurt Parfait," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Ratatouille - 300 calories/portion, 4 portions, Origin"
15,300.0,80.0,200.0,120.0,250.0, Chia Seed Smoothie, Fresh Squeezed Orange Juice, Stuffed Eggplant," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Vegetable Stir-Fry
16,350.0,250.0,180.0,120.0,200.0, Coconut Chia Pudding, Quinoa Salad, Crispy Tofu Bites," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Falafel with tahini sauce - 200 calories per portion, 4 portions, contains gluten (Middle East)
"
17,250.0,160.0,200.0,120.0,250.0, Raspberry Chia Pudding, Quinoa Stuffed Mushrooms, Quinoa-Stuffed Bell Peppers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Corn Salad - 250 calories/portion, 4 portions, contains cilantro (Mexico)
"
18,200.0,150.0,140.0,120.0,250.0, Quinoa Breakfast Burrito, Greek Yogurt Parfait, Tomato Bruschetta," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Tabbouleh Salad - 250 calories/portion, 4 portions, contains gluten (Greece)

"
19,300.0,300.0,210.0,120.0,250.0, Baked Egg in Avocado, Mediterranean Veggie Wrap, Greek Feta and Olive Tapenade Crostini," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Ratatouille tart - 250 calories per portion, 6 portions, contains gluten (France)
"
20,200.0,200.0,100.0,120.0,300.0, Veggie Breakfast Pizza Rolls, Homemade Peanut Butter, Caprese Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Quinoa Stuffed Peppers
21,250.0,250.0,300.0,120.0,300.0, Overnight Oats, Spinach and Ricotta Rolls, Tortilla Española," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
22,300.0,300.0,150.0,120.0,200.0, Mediterranean Chickpea Scramble, Banana Bread, Roasted Chickpeas," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Lentil Soup - 200 calories/portion, 6 portions, Origin"
23,300.0,220.0,200.0,120.0,300.0, Tomato Basil Avocado Toast, Peanut Butter Protein Bars, Veggie Sushi Burrito," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Mushroom and Spinach Quiche
24,200.0,200.0,120.0,120.0,250.0, Caprese Avocado Toast, Blueberry Muffins, Hummus with Carrot Sticks," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Falafel salad with tahini dressing - 250 calories per portion, 4 portions, contains gluten (Middle East)
"
25,400.0,350.0,100.0,120.0,300.0, Vegan Chocolate Waffles, Vegetable Spring Rolls with Peanut Dipping Sauce, Watermelon Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Zucchini Fritters - 300 calories/portion, 4 portions, contains gluten and dairy (Greece)
"
26,200.0,250.0,280.0,120.0,250.0, Raspberry Coconut Breakfast Bars, Cheesy Quesadillas, Greek Spinach Pie," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Fava - 250kcals per portion, 4 portions
"
27,400.0,100.0,180.0,120.0,300.0, Mushroom Breakfast Burrito, Rice Cake with Hummus and Cucumber, Lentil Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Caprese Stuffed Portobello Mushrooms
28,350.0,120.0,200.0,120.0,200.0, Greek Yogurt with Fig Compote, Greek Stuffed Grape Leaves, Avocado Toast," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Cauliflower Fried Rice - 200 calories/portion, 4 portions, contains soy (China)
"
29,300.0,300.0,130.0,120.0,200.0, Saffron Yogurt with Fruit, Veggie Breakfast Casserole, Greek Yogurt with Cinnamon and Honey," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Lentil Soup
30,300.0,250.0,90.0,120.0,300.0, Vegan Smoothie Bowl, Spinach and Egg Muffins, Greek Feta and Olive Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Chana masala - 300 calories per portion, 4 portions, contains nuts (India)
"
31,300.0,300.0,250.0,120.0,310.0, Vegan Berry Protein Smoothie Bowl, Lemon Poppy Seed Muffins, Vegetable Samosas," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Spinach and Feta Stuffed Peppers - 310kcals per portion, 4 portions, contains dairy
"
32,300.0,300.0,100.0,120.0,200.0, Pancakes with Maple Syrup, Creamy Avocado and White Bean Wrap, Grilled Halloumi Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
33,300.0,250.0,180.0,120.0,300.0, Mediterranean Chickpea Scramble, Cheesy Vegetarian Quesadilla, Black Bean Brownies," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Spinach and Ricotta Stuffed Shells - 300 calories/portion, 4 portions, contains gluten and dairy (Italy)

"
34,300.0,350.0,200.0,120.0,300.0, Banana Nut Smoothie Bowl, Roasted Red Pepper Hummus with Pita Bread, Olive Tapenade Crostini," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Vegetable Curry - 300kcals per portion, 4 portions (Various)
"
35,350.0,250.0,200.0,120.0,320.0, Chocolate Peanut Butter Overnight Oats, Vegetable Frittata Muffins, Sweet Potato Fries," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Eggplant Curry - 320kcals per portion, 4 portions, contains spices (India)
"
36,450.0,250.0,120.0,120.0,300.0, Nutella Stuffed French Toast, Spinach and Ricotta Stuffed Shells, Greek Yogurt with Berries," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
", Quinoa Stuffed Peppers
37,250.0,400.0,180.0,120.0,290.0, Vegan Breakfast Sushi Rolls, Veggie Wrap, Roasted Cauliflower Bites," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Black Bean Soup - 290kcals per portion, 4 portions, contains legumes (Various)

"
38,300.0,250.0,180.0,120.0,240.0, Quinoa Breakfast Bowl, Veggie Stuffed Mushrooms, Lentil Salad," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Caprese Stuffed Avocado - 240kcals per portion, 4 portions, contains dairy (Italy)
"
39,350.0,200.0,150.0,120.0,200.0, Shakshuka, Veggie Quesadilla, Baked Sweet Potato Wedges," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Lentil curry - 200 calories per portion, 6 portions, contains gluten (India)
"
40,300.0,100.0,80.0,120.0,180.0, Classic Peanut Butter and Jelly, Roasted Beetroot Chips, Avocado Deviled Eggs," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Ratatouille - 180kcals per portion, 4 portions, vegan (France)
"
41,400.0,100.0,100.0,120.0,300.0, French Toast, Caprese Skewers, Grilled Halloumi Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mediterranean Quinoa Salad - 300 calories/portion, 4 portions, contains gluten (Greece)
"
42,400.0,250.0,120.0,120.0,250.0, Spinach and Feta Quiche, Greek Yogurt and Berry Popsicles, Roasted Cauliflower Popcorn," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Tofu and vegetable kabobs - 250 calories per portion, 4 portions, contains soy
"
43,300.0,250.0,200.0,120.0,200.0, Country Style Potatoes with Veggies, Spinach and Ricotta Rolls, Banana Bread," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mexican Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains gluten (Mexico)
"
44,400.0,220.0,130.0,120.0,250.0, Tofu Benedict, Sweet Potato Pancakes, Mini Vegetable Quesadillas," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Stuffed Butternut Squash - 250 calories/portion, 4 portions, Origin"
45,300.0,250.0,200.0,120.0,250.0, Quinoa Breakfast Bowl, Chocolate Peanut Butter Protein Smoothie, Spinach Dip," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Veggie fajitas - 250 calories per portion, 4 portions, contains gluten (Mexico)
"
46,400.0,160.0,180.0,120.0,320.0, Veggie Biscuits and Gravy, Apple Slices with Almond Butter, Baba Ganoush with Pita Chips," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Gigantes Plaki - 320kcals per portion, 4 portions
"
47,200.0,120.0,280.0,120.0,200.0, Vegetable Frittata, Tomato and Basil Bruschetta, Cucumber and Avocado Sushi," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek Veggie Skewers - 200 calories/portion, 4 portions, Origin"
48,300.0,250.0,200.0,120.0,330.0, Hash Brown Casserole, Veggie Samosas, Cheese and Tomato Toasties," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Lentil and Vegetable Curry - 330kcals per portion, 4 portions, contains legumes
"
49,300.0,100.0,140.0,120.0,200.0, Vegan Breakfast Burrito, Cucumber Sandwich, Blueberry Oat Bars," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Caprese Salad - 200 calories/portion, 4 portions, contains dairy (Italy)
"
50,250.0,100.0,150.0,120.0,200.0, Ragi (Finger Millet) Pancakes, Baked Apple Chips, Greek Yogurt with Fresh Berries," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Caprese Stuffed Portobello Mushrooms - 200 calories/portion, 4 portions, contains dairy (Italy)
"
51,400.0,250.0,300.0,120.0,300.0, Vegetarian Breakfast Casserole, Ricotta and Spinach Stuffed Shells, Vegetable Pizza Rolls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Mediterranean Stuffed Eggplant - 300 calories/portion, 2 portions, Origin"
52,400.0,300.0,120.0,120.0,200.0, Vegetarian Breakfast Strata, Cheese and Vegetable Quesadilla, Greek Yogurt with Berries," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Greek stuffed bell peppers - 200 calories per portion, 4 portions, none (Greece)
"
53,400.0,250.0,300.0,120.0,300.0, Vegetarian Breakfast Strata, Chocolate Banana Smoothie, Roasted Vegetable Wrap," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Zucchini noodles with pesto - 300 calories per portion, 4 portions, contains nuts (Italy)
"
54,400.0,150.0,150.0,120.0,300.0, Veggie English Breakfast, Watermelon and Feta Skewers, Caprese Salad Skewers," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Butternut Squash Risotto - 300 calories/portion, 4 portions, Origin"
55,250.0,100.0,300.0,120.0,200.0, Vegan Tofu Benedict, Tomato Basil Bruschetta, Veggie Sushi Bowls," Caprese Salad - 120kcals per portion, 2 portions, contains dairy (Italy)
"," Stuffed Acorn Squash - 200 calories/portion, 4 portions, Origin"
