,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,100.0,120.0,160.0,300.0," Corned beef hash - 400 calories per portion, 2 portions, no allergic warnings, origin", Corn on the Cob, Vegan Mediterranean Hummus Bowl," Caprese Skewers - 160kcals per portion, 2 portions, contains dairy (Italy)
", Quinoa Stuffed Peppers
2,250.0,80.0,120.0,150.0,350.0, Mexican Churro Waffles, Apple with Cinnamon, Caprese Skewers, Spinach and mushroom frittata, Chicken Caesar Salad
3,250.0,100.0,200.0,150.0,150.0," Chia seed pudding with mixed berries (250kcals per portion, 2 portions)
", Kiwi and Strawberry Smoothie," Poppy Seed Muffins - 200 kcals per portion, 3 portions, contains gluten (Various)", Ratatouille," Lentil Soup - 150 calories per portion, 4 portions, may contain soy and gluten"
4,250.0,100.0,320.0,150.0,360.0, Mexican Churro Waffles," Mediterranean Style Feta Stuffed Dates - 100kcals per portion, 2 portions
    Origin", Avocado toast, Caprese Salad," Egg Fried Rice - 360kcals per portion, 4 portions, contains egg (China)
"
5,350.0,100.0,200.0,180.0,350.0, Banana Walnut Bread, Cucumber Slices with Tzatziki - Approx, Veggie Sausage and Pepper Skewers," Greek Salad - 180kcals per portion, 2 portions, contains dairy (Greece)
"," Quinoa Salad - 350 calories/portion, 4 portions, Origin"
6,250.0,120.0,240.0,150.0,350.0," Almond butter and banana smoothie (250kcals per portion, 1 portion, nut allergies)
", Cinnamon Sugar Pretzels, Peanut butter and banana sushi rolls, Veggie Spring Rolls," Mushroom and goat cheese flatbread - 350 calories per portion, 4 portions, contains gluten and dairy
"
7,400.0,100.0,200.0,150.0,300.0," Bangladeshi panta bhat (fermented rice) with fried hilsa fish - 400 calories per portion, 2 portions, contains gluten, origin", Stuffed Dates - Approx," Smoothie bowl (banana, spinach, almond milk, toppings)", Spinach and ricotta stuffed tomatoes," Sweet Potato and Chickpea Curry - 300 calories/portion, 4 portions, Origin"
8,400.0,120.0,320.0,150.0,210.0," Cheese and beef sausage omelet (400kcals per portion, 2 portions, dairy allergies, origin", Bell pepper and cream cheese roll-ups, Vegan Raspberry Oat Bars," Vegetable Stir-Fry - 150kcals per portion, 3 portions", Lentil and Vegetable Stir Fry
9,200.0,120.0,60.0,150.0,350.0, Quinoa Veggie Breakfast Skillet, Banana Smoothie, Cucumber and cream cheese bites, Caprese Salad, Portobello Mushroom Burger
10,250.0,100.0,180.0,150.0,100.0, Vegan Coconut Yogurt with Fruit - 250 calories per portion | 1 portion | None | Origin, Roasted Almonds, Greek Yogurt Parfait, Caprese Salad," Ratatouille - 100 calories per portion, 4 portions, none (France)
"
11,250.0,100.0,240.0,180.0,180.0, Vegan Breakfast BLT Sandwich, Fresh Juice - Approx, Vegan Spinach Dip with Pita Chips, Mexican black bean and corn salad, Ratatouille
12,250.0,120.0,280.0,150.0,330.0," Banana walnut muffins (250 calories per portion, 2 portions, contains nuts, American origin)
", Cinnamon Sugar Pretzels, Vegan Chocolate Mousse, Caprese Salad, Vegan Shepherd's Pie
13,400.0,120.0,120.0,150.0,200.0," Russian syrniki (cottage cheese pancakes) with sour cream (400kcals per portion, 2 portions, dairy allergies, origin", Cucumber and hummus rolls, Fruit Salad, Thai Tom Yum Soup, Stuffed Zucchini Boats
14,400.0,80.0,200.0,150.0,250.0," Indian idli with coconut chutney and sambar (400kcals per portion, 2 portions, origin", Baked Apple Chips, Antipasto Skewers," Vegetable Stir-Fry - 150kcals per portion, 3 portions", Greek Lemon Potatoes
15,250.0,100.0,200.0,150.0,350.0, Vegan Berry Chia Smoothie - 250 calories per portion | 2 portions | None | Origin, Zesty Lime Popcorn - Approx, Cucumber Cups with Tuna Salad, Greek Tzatziki Dip with Pita," Beef Tacos - 350 calories per portion, 4 portions, contains gluten (tortillas), Origin"
16,250.0,100.0,140.0,150.0,300.0, Stuffed French Toast, Chilled Gazpacho," Roasted Chickpeas - 140 kcals per portion, 4 portions, gluten-free (World)", Gazpacho Soup, Chickpea Salad
17,400.0,80.0,300.0,20.0,350.0," South Indian idli with sambar - 400 calories per portion, 2 portions, contains gluten, origin", Avocado Deviled Eggs, Baked Buffalo Chicken Wings, Moroccan Mint Tea," Italian Vegan Eggplant Rollatini (350 calories/portion, 2 portions) - Italy
"
18,400.0,120.0,200.0,150.0,320.0," Polish jajecznica (scrambled eggs with kielbasa) - 400 calories per portion, 2 portions, no allergic warnings, origin", Roasted Brussels Sprouts, Chocolate Covered Strawberries, Gazpacho Soup, Vegan Gumbo
19,350.0,100.0,220.0,180.0,150.0, Sweet Potato and Spinach Breakfast Hash, Cucumber Slices with Tzatziki - Approx, Stuffed Bell Peppers," Oven-Roasted Vegetables - 180kcals per portion, 2 portions, contains nightshade vegetables
"," Ratatouille - 150 calories per portion, 6 portions, None, France
"
20,300.0,120.0,120.0,150.0,350.0, Vegan Granola - 300 calories per portion | 1 portion | Contains nuts | Origin, Roasted Chickpeas, Spiced Roasted Chickpeas," Lentil Soup - 150 calories
   - Total portions"," Greek Spanakopita (350 calories/portion, 3 portions) - Greece
"
21,550.0,100.0,180.0,180.0,350.0, Granola with Soy Milk, Fruit salad, Banana-nut muffins," Greek Salad - 180kcals per portion, 4 portions, no allergies, Origin"," Sweet Potato Black Bean Enchiladas - 350 calories per portion, 4 portions, None, Mexico
"
22,400.0,100.0,220.0,150.0,250.0, Vegan Breakfast Quiche - 400 calories per portion | 1 portion | Contains gluten | Origin, Greek Salad Skewers, Indian Samosa Chaat, Caprese Salad," Vegan Lentil and Vegetable Casserole - 250 calories per portion, 4 portions, may contain gluten"
